time,latitude,longitude,sieve_size,total_dry_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,total_dry_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,volume_of_water_m3,dry_weight_volume_of_water_mg_m3,max_depth,dry_weight_mg,duration_minutes,dry_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_mg,wet_weight_volume_of_water_mg_m3
2018-09-12 10:53:00,31.679266666666667,-64.11425,1000.0,215.6,1.08,6.84,1367.09,1075.162,0.08,187.0,89.0,38,16.56,95.99,516.0,0.48
2018-09-12 10:53:00,31.679266666666667,-64.11425,2000.0,215.6,1.08,6.84,1367.09,1075.162,0.02,187.0,25.2,38,4.69,26.64,143.2,0.13
2018-09-12 10:53:00,31.679266666666667,-64.11425,5000.0,215.6,1.08,6.84,1367.09,1075.162,0.1,187.0,111.6,38,20.76,95.46,513.2,0.48
2018-10-18 10:13:00,31.666341666666668,-64.17054833333333,200.0,230.41,1.15,7.71,1541.26,861.579,0.16,197.9,135.8,28,31.52,211.98,913.2,1.06
2018-10-18 10:13:00,31.666341666666668,-64.17054833333333,500.0,230.41,1.15,7.71,1541.26,861.579,0.48,197.9,409.8,28,95.13,699.0,3011.2,3.49
2018-10-18 10:13:00,31.666341666666668,-64.17054833333333,1000.0,230.41,1.15,7.71,1541.26,861.579,0.46,197.9,395.4,28,91.78,577.82,2489.2,2.89
2018-10-18 10:13:00,31.666341666666668,-64.17054833333333,2000.0,230.41,1.15,7.71,1541.26,861.579,0.04,197.9,36.2,28,8.4,38.3,165.0,0.19
2018-10-18 10:13:00,31.666341666666668,-64.17054833333333,5000.0,230.41,1.15,7.71,1541.26,861.579,0.02,197.9,15.4,28,3.57,14.16,61.0,0.07
2018-10-18 10:46:00,31.66501,-64.17913333333334,200.0,293.88,1.47,10.37,2073.41,1073.769,0.39,192.9,419.0,36,78.04,564.78,3032.2,2.82
2018-10-18 10:46:00,31.66501,-64.17913333333334,500.0,293.88,1.47,10.37,2073.41,1073.769,0.68,192.9,733.8,36,136.68,1038.18,5573.8,5.19
2018-10-18 10:46:00,31.66501,-64.17913333333334,1000.0,293.88,1.47,10.37,2073.41,1073.769,0.29,192.9,310.8,36,57.89,362.31,1945.2,1.81
2018-10-18 10:46:00,31.66501,-64.17913333333334,2000.0,293.88,1.47,10.37,2073.41,1073.769,0.06,192.9,63.8,36,11.88,75.47,405.2,0.38
2018-10-18 10:46:00,31.66501,-64.17913333333334,5000.0,293.88,1.47,10.37,2073.41,1073.769,0.05,192.9,50.4,36,9.39,32.67,175.4,0.16
2018-10-18 23:32:00,31.6901,-64.17238333333333,200.0,403.84,2.02,12.5,2500.75,1016.445,0.33,187.0,333.6,37,65.64,448.62,2280.0,2.24
2018-10-18 23:32:00,31.6901,-64.17238333333333,500.0,403.84,2.02,12.5,2500.75,1016.445,0.69,187.0,702.0,37,138.13,915.66,4653.6,4.58
2018-10-18 23:32:00,31.6901,-64.17238333333333,1000.0,403.84,2.02,12.5,2500.75,1016.445,0.58,187.0,587.6,37,115.62,710.59,3611.4,3.55
2018-10-18 23:32:00,31.6901,-64.17238333333333,2000.0,403.84,2.02,12.5,2500.75,1016.445,0.33,187.0,337.8,37,66.47,361.18,1835.6,1.81
2018-10-18 23:32:00,31.6901,-64.17238333333333,5000.0,403.84,2.02,12.5,2500.75,1016.445,0.09,187.0,91.4,37,17.98,64.7,328.8,0.32
2018-10-19 00:16:00,31.7057,-64.1673,200.0,333.78,1.67,10.23,2045.64,1041.65,0.34,169.0,354.8,47,68.12,476.55,2482.0,2.38
2018-10-19 00:16:00,31.7057,-64.1673,500.0,333.78,1.67,10.23,2045.64,1041.65,0.68,169.0,711.4,47,136.59,923.69,4810.8,4.62
2018-10-19 00:16:00,31.7057,-64.1673,1000.0,333.78,1.67,10.23,2045.64,1041.65,0.31,169.0,324.4,47,62.29,328.25,1709.6,1.64
2018-10-19 00:16:00,31.7057,-64.1673,2000.0,333.78,1.67,10.23,2045.64,1041.65,0.3,169.0,313.6,47,60.21,284.32,1480.8,1.42
2018-10-19 00:16:00,31.7057,-64.1673,5000.0,333.78,1.67,10.23,2045.64,1041.65,0.03,169.0,34.2,47,6.57,32.83,171.0,0.16
2018-11-06 10:48:00,31.662783333333334,-64.16386666666666,200.0,477.7,2.39,15.76,3152.1,1009.918,0.54,155.0,540.8,35,107.1,681.52,3441.4,3.41
2018-11-06 10:48:00,31.662783333333334,-64.16386666666666,500.0,477.7,2.39,15.76,3152.1,1009.918,0.91,155.0,914.0,35,181.0,1211.94,6119.8,6.06
2018-11-06 10:48:00,31.662783333333334,-64.16386666666666,1000.0,477.7,2.39,15.76,3152.1,1009.918,0.63,155.0,636.0,35,125.95,851.2,4298.2,4.26
2018-11-06 10:48:00,31.662783333333334,-64.16386666666666,2000.0,477.7,2.39,15.76,3152.1,1009.918,0.24,155.0,240.6,35,47.65,331.59,1674.4,1.66
2018-11-06 10:48:00,31.662783333333334,-64.16386666666666,5000.0,477.7,2.39,15.76,3152.1,1009.918,0.08,155.0,80.8,35,16.0,75.85,383.0,0.38
2018-11-06 11:27:00,31.6535,-64.14921666666666,200.0,383.51,1.92,12.3,2460.05,888.745,0.56,180.0,502.0,34,112.97,717.69,3189.2,3.59
2018-11-06 11:27:00,31.6535,-64.14921666666666,500.0,383.51,1.92,12.3,2460.05,888.745,0.72,180.0,641.0,34,144.25,923.77,4105.0,4.62
2018-11-06 11:27:00,31.6535,-64.14921666666666,1000.0,383.51,1.92,12.3,2460.05,888.745,0.33,180.0,291.0,34,65.49,366.99,1630.8,1.83
2018-11-06 11:27:00,31.6535,-64.14921666666666,2000.0,383.51,1.92,12.3,2460.05,888.745,0.16,180.0,140.0,34,31.51,212.93,946.2,1.06
2018-11-06 11:27:00,31.6535,-64.14921666666666,5000.0,383.51,1.92,12.3,2460.05,888.745,0.15,180.0,130.2,34,29.3,238.67,1060.6,1.19
2018-11-06 23:37:00,31.664733333333334,-64.16176666666667,200.0,702.05,3.51,21.08,4215.82,544.521,0.71,205.32,387.4,32,142.29,902.81,2458.0,4.51
2018-11-06 23:37:00,31.664733333333334,-64.16176666666667,500.0,702.05,3.51,21.08,4215.82,544.521,1.09,205.32,593.0,32,217.81,1292.07,3517.8,6.46
2018-11-06 23:37:00,31.664733333333334,-64.16176666666667,1000.0,702.05,3.51,21.08,4215.82,544.521,1.0,205.32,543.8,32,199.74,1168.66,3181.8,5.84
2018-11-06 23:37:00,31.664733333333334,-64.16176666666667,2000.0,702.05,3.51,21.08,4215.82,544.521,0.43,205.32,233.2,32,85.65,481.45,1310.8,2.41
2018-11-06 23:37:00,31.664733333333334,-64.16176666666667,5000.0,702.05,3.51,21.08,4215.82,544.521,0.28,205.32,154.0,32,56.56,370.82,1009.6,1.85
2018-11-07 00:14:00,31.657633333333333,-64.14233333333334,200.0,502.86,2.51,13.06,2612.76,676.297,0.42,207.92,283.0,36,83.69,496.65,1679.4,2.48
2018-11-07 00:14:00,31.657633333333333,-64.14233333333334,500.0,502.86,2.51,13.06,2612.76,676.297,0.94,207.92,634.2,36,187.55,1065.09,3601.6,5.33
2018-11-07 00:14:00,31.657633333333333,-64.14233333333334,1000.0,502.86,2.51,13.06,2612.76,676.297,0.6,207.92,406.6,36,120.24,584.18,1975.4,2.92
2018-11-07 00:14:00,31.657633333333333,-64.14233333333334,2000.0,502.86,2.51,13.06,2612.76,676.297,0.18,207.92,121.4,36,35.9,159.46,539.2,0.8
2018-11-07 00:14:00,31.657633333333333,-64.14233333333334,5000.0,502.86,2.51,13.06,2612.76,676.297,0.38,207.92,255.2,36,75.47,307.38,1039.4,1.54
2018-12-14 10:43:00,31.6664,-64.16685,200.0,550.68,2.75,18.95,3789.02,659.116,0.53,178.0,352.6,35,106.99,833.3,2746.2,4.17
2018-12-14 10:43:00,31.6664,-64.16685,500.0,550.68,2.75,18.95,3789.02,659.116,1.24,178.0,820.4,35,248.94,1614.53,5320.8,8.07
2018-12-14 10:43:00,31.6664,-64.16685,1000.0,550.68,2.75,18.95,3789.02,659.116,0.67,178.0,440.6,35,133.69,873.53,2878.8,4.37
2018-12-14 10:43:00,31.6664,-64.16685,2000.0,550.68,2.75,18.95,3789.02,659.116,0.27,178.0,179.6,35,54.5,436.22,1437.6,2.18
2018-12-14 10:43:00,31.6664,-64.16685,5000.0,550.68,2.75,18.95,3789.02,659.116,0.03,178.0,21.6,35,6.55,31.44,103.6,0.16
2018-12-14 11:21:00,31.675516666666667,-64.16353333333333,200.0,244.95,1.22,9.95,1990.0,831.86,0.33,197.0,277.8,34,66.79,560.29,2330.4,2.8
2018-12-14 11:21:00,31.675516666666667,-64.16353333333333,500.0,244.95,1.22,9.95,1990.0,831.86,0.54,197.0,449.4,34,108.05,841.49,3500.0,4.21
2018-12-14 11:21:00,31.675516666666667,-64.16353333333333,1000.0,244.95,1.22,9.95,1990.0,831.86,0.17,197.0,138.2,34,33.23,243.94,1014.6,1.22
2018-12-14 11:21:00,31.675516666666667,-64.16353333333333,2000.0,244.95,1.22,9.95,1990.0,831.86,0.09,197.0,73.4,34,17.65,196.72,818.2,0.98
2018-12-14 11:21:00,31.675516666666667,-64.16353333333333,5000.0,244.95,1.22,9.95,1990.0,831.86,0.1,197.0,80.0,34,19.23,147.57,613.8,0.74
2018-12-14 22:00:00,31.666866666666667,-64.1656,200.0,539.45,2.7,20.85,4169.5,1004.14,0.46,172.6,466.0,30,92.82,771.13,3871.6,3.86
2018-12-14 22:00:00,31.666866666666667,-64.1656,500.0,539.45,2.7,20.85,4169.5,1004.14,0.81,172.6,817.8,30,162.89,1259.51,6323.6,6.3
2018-12-14 22:00:00,31.666866666666667,-64.1656,1000.0,539.45,2.7,20.85,4169.5,1004.14,0.8,172.6,802.8,30,159.9,1121.16,5629.0,5.61
2018-12-14 22:00:00,31.666866666666667,-64.1656,2000.0,539.45,2.7,20.85,4169.5,1004.14,0.49,172.6,488.4,30,97.28,758.62,3808.8,3.79
2018-12-14 22:00:00,31.666866666666667,-64.1656,5000.0,539.45,2.7,20.85,4169.5,1004.14,0.13,172.6,133.4,30,26.57,259.09,1300.8,1.3
2018-12-14 22:36:00,31.662966666666666,-64.14668333333333,200.0,689.48,3.45,21.67,4333.46,841.508,0.58,173.7,484.0,32,115.03,780.27,3283.0,3.9
2018-12-14 22:36:00,31.662966666666666,-64.14668333333333,500.0,689.48,3.45,21.67,4333.46,841.508,0.99,173.7,835.8,32,198.64,1172.7,4934.2,5.86
2018-12-14 22:36:00,31.662966666666666,-64.14668333333333,1000.0,689.48,3.45,21.67,4333.46,841.508,0.85,173.7,713.4,32,169.55,974.35,4099.6,4.87
2018-12-14 22:36:00,31.662966666666666,-64.14668333333333,2000.0,689.48,3.45,21.67,4333.46,841.508,0.82,173.7,689.2,32,163.8,1113.0,4683.0,5.57
2018-12-14 22:36:00,31.662966666666666,-64.14668333333333,5000.0,689.48,3.45,21.67,4333.46,841.508,0.21,173.7,178.6,32,42.45,293.14,1233.4,1.47
2019-01-11 11:02:00,31.66486666666667,-64.16568333333333,200.0,375.42,1.88,10.35,2069.44,1083.907,0.43,163.86,465.6,36,85.91,442.99,2400.8,2.21
2019-01-11 11:02:00,31.66486666666667,-64.16568333333333,500.0,375.42,1.88,10.35,2069.44,1083.907,0.77,163.86,832.4,36,153.59,859.7,4659.2,4.3
2019-01-11 11:02:00,31.66486666666667,-64.16568333333333,1000.0,375.42,1.88,10.35,2069.44,1083.907,0.39,163.86,425.4,36,78.49,407.71,2209.6,2.04
2019-01-11 11:02:00,31.66486666666667,-64.16568333333333,2000.0,375.42,1.88,10.35,2069.44,1083.907,0.22,163.86,233.4,36,43.07,269.47,1460.4,1.35
2019-01-11 11:02:00,31.66486666666667,-64.16568333333333,5000.0,375.42,1.88,10.35,2069.44,1083.907,0.07,163.86,77.8,36,14.36,89.56,485.4,0.45
2019-01-11 11:42:00,31.66785,-64.1886,200.0,397.32,1.99,11.36,2271.21,983.088,0.46,182.55,450.6,33,91.67,487.48,2396.2,2.44
2019-01-11 11:42:00,31.66785,-64.1886,500.0,397.32,1.99,11.36,2271.21,983.088,0.91,182.55,897.2,33,182.53,1106.76,5440.2,5.53
2019-01-11 11:42:00,31.66785,-64.1886,1000.0,397.32,1.99,11.36,2271.21,983.088,0.45,182.55,439.6,33,89.43,479.96,2359.2,2.4
2019-01-11 11:42:00,31.66785,-64.1886,2000.0,397.32,1.99,11.36,2271.21,983.088,0.16,182.55,154.0,33,31.33,187.25,920.4,0.94
2019-01-11 11:42:00,31.66785,-64.1886,5000.0,397.32,1.99,11.36,2271.21,983.088,0.01,182.55,11.6,33,2.36,9.77,48.0,0.05
2019-01-11 22:10:00,31.66665,-64.15965,200.0,810.49,4.05,21.66,4332.84,955.123,0.46,158.18,440.4,35,92.22,481.86,2301.2,2.41
2019-01-11 22:10:00,31.66665,-64.15965,500.0,810.49,4.05,21.66,4332.84,955.123,1.15,158.18,1100.8,35,230.5,1317.69,6292.8,6.59
2019-01-11 22:10:00,31.66665,-64.15965,1000.0,810.49,4.05,21.66,4332.84,955.123,1.08,158.18,1032.8,35,216.27,1248.55,5962.6,6.24
2019-01-11 22:10:00,31.66665,-64.15965,2000.0,810.49,4.05,21.66,4332.84,955.123,0.84,158.18,803.6,35,168.27,884.45,4223.8,4.42
2019-01-11 22:10:00,31.66665,-64.15965,5000.0,810.49,4.05,21.66,4332.84,955.123,0.52,158.18,493.0,35,103.23,400.28,1911.6,2.0
2019-01-11 22:49:00,31.671433333333333,-64.1837,200.0,918.92,4.59,24.22,4843.99,932.447,0.71,161.8,658.6,34,141.26,781.94,3645.6,3.91
2019-01-11 22:49:00,31.671433333333333,-64.1837,500.0,918.92,4.59,24.22,4843.99,932.447,1.37,161.8,1281.2,34,274.8,1550.8,7230.2,7.75
2019-01-11 22:49:00,31.671433333333333,-64.1837,1000.0,918.92,4.59,24.22,4843.99,932.447,1.31,161.8,1224.6,34,262.66,1363.85,6358.6,6.82
2019-01-11 22:49:00,31.671433333333333,-64.1837,2000.0,918.92,4.59,24.22,4843.99,932.447,0.92,161.8,857.6,34,183.95,946.16,4411.2,4.73
2019-01-11 22:49:00,31.671433333333333,-64.1837,5000.0,918.92,4.59,24.22,4843.99,932.447,0.28,161.8,262.2,34,56.24,201.23,938.2,1.01
2019-02-17 11:22:00,31.659231666666667,-64.16947,200.0,1208.29,6.04,49.63,9926.84,297.71,1.65,194.457,490.8,34,329.72,2394.95,3565.0,11.97
2019-02-17 11:22:00,31.659231666666667,-64.16947,500.0,1208.29,6.04,49.63,9926.84,297.71,1.93,194.457,573.4,34,385.21,2807.16,4178.6,14.04
2019-02-17 11:22:00,31.659231666666667,-64.16947,1000.0,1208.29,6.04,49.63,9926.84,297.71,1.58,194.457,470.6,34,316.15,2353.43,3503.2,11.77
2019-02-17 11:22:00,31.659231666666667,-64.16947,2000.0,1208.29,6.04,49.63,9926.84,297.71,0.64,194.457,191.0,34,128.31,1855.5,2762.0,9.28
2019-02-17 11:22:00,31.659231666666667,-64.16947,5000.0,1208.29,6.04,49.63,9926.84,297.71,0.24,194.457,72.8,34,48.91,515.8,767.8,2.58
2019-02-17 11:59:00,31.644453333333335,-64.16157333333334,200.0,1428.19,7.14,56.86,11371.13,204.398,2.2,186.073,449.2,35,439.53,2986.91,3052.6,14.93
2019-02-17 11:59:00,31.644453333333335,-64.16157333333334,500.0,1428.19,7.14,56.86,11371.13,204.398,2.3,186.073,471.0,35,460.86,3199.83,3270.2,16.0
2019-02-17 11:59:00,31.644453333333335,-64.16157333333334,1000.0,1428.19,7.14,56.86,11371.13,204.398,1.85,186.073,377.2,35,369.08,3450.12,3526.0,17.25
2019-02-17 11:59:00,31.644453333333335,-64.16157333333334,2000.0,1428.19,7.14,56.86,11371.13,204.398,0.51,186.073,105.0,35,102.74,1141.69,1166.8,5.71
2019-02-17 11:59:00,31.644453333333335,-64.16157333333334,5000.0,1428.19,7.14,56.86,11371.13,204.398,0.28,186.073,57.2,35,55.97,592.57,605.6,2.96
2019-02-17 22:07:00,31.663805,-64.17196,200.0,2013.19,10.07,75.46,15091.44,243.534,2.27,207.4,554.0,34,454.97,3353.29,4083.2,16.77
2019-02-17 22:07:00,31.663805,-64.17196,500.0,2013.19,10.07,75.46,15091.44,243.534,3.11,207.4,757.0,34,621.68,4692.73,5714.2,23.46
2019-02-17 22:07:00,31.663805,-64.17196,1000.0,2013.19,10.07,75.46,15091.44,243.534,2.56,207.4,623.0,34,511.63,3691.97,4495.6,18.46
2019-02-17 22:07:00,31.663805,-64.17196,2000.0,2013.19,10.07,75.46,15091.44,243.534,1.56,207.4,380.6,34,312.56,2459.94,2995.4,12.3
2019-02-17 22:07:00,31.663805,-64.17196,5000.0,2013.19,10.07,75.46,15091.44,243.534,0.56,207.4,136.8,34,112.35,893.51,1088.0,4.47
2019-02-17 22:45:00,31.660653333333332,-64.18879666666666,200.0,1567.93,7.84,60.05,12009.36,236.362,1.66,190.8,393.0,34,332.54,2392.77,2827.8,11.96
2019-02-17 22:45:00,31.660653333333332,-64.18879666666666,500.0,1567.93,7.84,60.05,12009.36,236.362,2.53,190.8,597.8,34,505.83,3871.18,4575.0,19.36
2019-02-17 22:45:00,31.660653333333332,-64.18879666666666,1000.0,1567.93,7.84,60.05,12009.36,236.362,2.18,190.8,514.8,34,435.6,3077.82,3637.4,15.39
2019-02-17 22:45:00,31.660653333333332,-64.18879666666666,2000.0,1567.93,7.84,60.05,12009.36,236.362,0.91,190.8,214.2,34,181.25,1647.64,1947.2,8.24
2019-02-17 22:45:00,31.660653333333332,-64.18879666666666,5000.0,1567.93,7.84,60.05,12009.36,236.362,0.56,190.8,133.2,34,112.71,1019.96,1205.4,5.1
2019-03-12 09:19:00,31.6242,-64.18161666666667,200.0,979.46,4.9,42.35,8470.22,796.646,1.11,146.5,882.2,36,221.48,1756.97,6998.4,8.78
2019-03-12 09:19:00,31.6242,-64.18161666666667,500.0,979.46,4.9,42.35,8470.22,796.646,1.99,146.5,1588.4,36,398.77,3376.06,13447.6,16.88
2019-03-12 09:19:00,31.6242,-64.18161666666667,1000.0,979.46,4.9,42.35,8470.22,796.646,1.02,146.5,813.4,36,204.21,1762.64,7021.0,8.81
2019-03-12 09:19:00,31.6242,-64.18161666666667,2000.0,979.46,4.9,42.35,8470.22,796.646,0.63,146.5,503.2,36,126.33,1232.62,4909.8,6.16
2019-03-12 09:19:00,31.6242,-64.18161666666667,5000.0,979.46,4.9,42.35,8470.22,796.646,0.14,146.5,114.2,36,28.67,341.93,1362.0,1.71
2019-03-12 09:59:00,31.61035,-64.17918333333333,200.0,1103.61,5.52,38.74,7747.99,699.412,0.99,156.7,693.8,36,198.4,1304.07,4560.4,6.52
2019-03-12 09:59:00,31.61035,-64.17918333333333,500.0,1103.61,5.52,38.74,7747.99,699.412,1.83,156.7,1279.8,36,365.96,2509.59,8776.2,12.55
2019-03-12 09:59:00,31.61035,-64.17918333333333,1000.0,1103.61,5.52,38.74,7747.99,699.412,1.05,156.7,737.8,36,210.98,1439.78,5035.0,7.2
2019-03-12 09:59:00,31.61035,-64.17918333333333,2000.0,1103.61,5.52,38.74,7747.99,699.412,0.93,156.7,648.2,36,185.36,1402.38,4904.2,7.01
2019-03-12 09:59:00,31.61035,-64.17918333333333,5000.0,1103.61,5.52,38.74,7747.99,699.412,0.71,156.7,499.8,36,142.92,1092.17,3819.4,5.46
2019-03-12 22:30:00,31.651843333333332,-64.25279666666667,200.0,1386.29,6.93,49.87,9974.51,764.372,0.98,121.156,747.8,45,195.66,1411.2,5393.4,7.06
2019-03-12 22:30:00,31.651843333333332,-64.25279666666667,500.0,1386.29,6.93,49.87,9974.51,764.372,2.16,121.156,1649.0,45,431.47,3174.21,12131.4,15.87
2019-03-12 22:30:00,31.651843333333332,-64.25279666666667,1000.0,1386.29,6.93,49.87,9974.51,764.372,2.4,121.156,1831.4,45,479.19,3357.37,12831.4,16.79
2019-03-12 22:30:00,31.651843333333332,-64.25279666666667,2000.0,1386.29,6.93,49.87,9974.51,764.372,1.26,121.156,965.4,45,252.6,1771.86,6771.8,8.86
2019-03-12 22:30:00,31.651843333333332,-64.25279666666667,5000.0,1386.29,6.93,49.87,9974.51,764.372,0.14,121.156,104.6,45,27.37,259.87,993.2,1.3
2019-03-15 02:36:00,31.665701666666667,-64.16987833333333,200.0,1330.93,6.65,49.83,9966.98,334.111,1.26,178.708,421.0,39,252.01,1782.64,2978.0,8.91
2019-03-15 02:36:00,31.665701666666667,-64.16987833333333,500.0,1330.93,6.65,49.83,9966.98,334.111,1.89,178.708,631.8,39,378.2,2614.46,4367.6,13.07
2019-03-15 02:36:00,31.665701666666667,-64.16987833333333,1000.0,1330.93,6.65,49.83,9966.98,334.111,1.74,178.708,580.6,39,347.55,2407.46,4021.8,12.04
2019-03-15 02:36:00,31.665701666666667,-64.16987833333333,2000.0,1330.93,6.65,49.83,9966.98,334.111,1.21,178.708,405.4,39,242.67,2037.17,3403.2,10.19
2019-03-15 02:36:00,31.665701666666667,-64.16987833333333,5000.0,1330.93,6.65,49.83,9966.98,334.111,0.55,178.708,184.6,39,110.5,1125.25,1879.8,5.63
2019-03-15 03:16:00,31.676088333333333,-64.18323,200.0,1486.65,7.43,58.93,11785.22,390.893,1.55,188.426,604.8,40,309.45,1916.84,3746.4,9.58
2019-03-15 03:16:00,31.676088333333333,-64.18323,500.0,1486.65,7.43,58.93,11785.22,390.893,2.32,188.426,906.2,40,463.66,3646.32,7126.6,18.23
2019-03-15 03:16:00,31.676088333333333,-64.18323,1000.0,1486.65,7.43,58.93,11785.22,390.893,1.93,188.426,756.2,40,386.91,3146.64,6150.0,15.73
2019-03-15 03:16:00,31.676088333333333,-64.18323,2000.0,1486.65,7.43,58.93,11785.22,390.893,1.4,188.426,548.4,40,280.59,2856.84,5583.6,14.28
2019-03-15 03:16:00,31.676088333333333,-64.18323,5000.0,1486.65,7.43,58.93,11785.22,390.893,0.23,188.426,90.0,40,46.05,218.58,427.2,1.09
2019-04-09 21:59:00,31.675016666666668,-64.16035,200.0,2347.65,11.74,109.5,21900.28,225.604,1.69,157.4,381.2,36,337.94,2934.87,3310.6,14.67
2019-04-09 21:59:00,31.675016666666668,-64.16035,500.0,2347.65,11.74,109.5,21900.28,225.604,2.94,157.4,663.8,36,588.46,5038.55,5683.6,25.19
2019-04-09 21:59:00,31.675016666666668,-64.16035,1000.0,2347.65,11.74,109.5,21900.28,225.604,3.95,157.4,891.4,36,790.23,6913.52,7798.6,34.57
2019-04-09 21:59:00,31.675016666666668,-64.16035,2000.0,2347.65,11.74,109.5,21900.28,225.604,2.61,157.4,587.8,36,521.09,5627.37,6347.8,28.14
2019-04-09 21:59:00,31.675016666666668,-64.16035,5000.0,2347.65,11.74,109.5,21900.28,225.604,0.55,157.4,124.0,36,109.93,1385.97,1563.4,6.93
2019-04-09 22:40:00,31.67545,-64.15908333333333,200.0,1665.51,8.33,85.85,17169.07,302.586,1.45,191.76,438.4,36,289.77,2381.21,3602.6,11.91
2019-04-09 22:40:00,31.67545,-64.15908333333333,500.0,1665.51,8.33,85.85,17169.07,302.586,1.7,191.76,514.4,36,340.0,2920.16,4418.0,14.6
2019-04-09 22:40:00,31.67545,-64.15908333333333,1000.0,1665.51,8.33,85.85,17169.07,302.586,2.58,191.76,781.2,36,516.35,4488.64,6791.0,22.44
2019-04-09 22:40:00,31.67545,-64.15908333333333,2000.0,1665.51,8.33,85.85,17169.07,302.586,1.82,191.76,550.4,36,363.8,4266.56,6455.0,21.33
2019-04-09 22:40:00,31.67545,-64.15908333333333,5000.0,1665.51,8.33,85.85,17169.07,302.586,0.78,191.76,235.4,36,155.59,3112.5,4709.0,15.56
2019-04-10 10:03:00,31.67765,-64.15628333333333,200.0,558.04,2.79,26.53,5305.58,696.007,0.77,130.5,535.2,36,153.79,1399.53,4870.4,7.0
2019-04-10 10:03:00,31.67765,-64.15628333333333,500.0,558.04,2.79,26.53,5305.58,696.007,0.9,130.5,629.6,36,180.92,1624.52,5653.4,8.12
2019-04-10 10:03:00,31.67765,-64.15628333333333,1000.0,558.04,2.79,26.53,5305.58,696.007,0.64,130.5,446.2,36,128.22,1231.42,4285.4,6.16
2019-04-10 10:03:00,31.67765,-64.15628333333333,2000.0,558.04,2.79,26.53,5305.58,696.007,0.26,130.5,178.8,36,51.38,661.26,2301.2,3.31
2019-04-10 10:03:00,31.67765,-64.15628333333333,5000.0,558.04,2.79,26.53,5305.58,696.007,0.22,130.5,152.2,36,43.74,388.85,1353.2,1.94
2019-04-10 10:41:00,31.664766666666665,-64.17253333333333,200.0,493.78,2.47,20.09,4017.13,629.345,0.55,146.2,345.2,32,109.7,813.35,2559.4,4.07
2019-04-10 10:41:00,31.664766666666665,-64.17253333333333,500.0,493.78,2.47,20.09,4017.13,629.345,0.94,146.2,590.0,32,187.5,1430.06,4500.0,7.15
2019-04-10 10:41:00,31.664766666666665,-64.17253333333333,1000.0,493.78,2.47,20.09,4017.13,629.345,0.25,146.2,159.2,32,50.59,418.34,1316.4,2.09
2019-04-10 10:41:00,31.664766666666665,-64.17253333333333,2000.0,493.78,2.47,20.09,4017.13,629.345,0.36,146.2,227.8,32,72.39,790.47,2487.4,3.95
2019-04-10 10:41:00,31.664766666666665,-64.17253333333333,5000.0,493.78,2.47,20.09,4017.13,629.345,0.37,146.2,231.6,32,73.6,564.9,1777.6,2.82
2019-04-21 21:30:00,31.675216666666667,-64.1854,200.0,2068.15,10.34,77.03,15405.22,343.089,1.38,134.8,471.8,40,275.03,2145.33,3680.2,10.73
2019-04-21 21:30:00,31.675216666666667,-64.1854,500.0,2068.15,10.34,77.03,15405.22,343.089,2.37,134.8,813.4,40,474.16,3495.77,5996.8,17.48
2019-04-21 21:30:00,31.675216666666667,-64.1854,1000.0,2068.15,10.34,77.03,15405.22,343.089,2.32,134.8,796.6,40,464.37,2995.49,5138.6,14.98
2019-04-21 21:30:00,31.675216666666667,-64.1854,2000.0,2068.15,10.34,77.03,15405.22,343.089,2.95,134.8,1013.0,40,590.52,4416.7,7576.6,22.08
2019-04-21 21:30:00,31.675216666666667,-64.1854,5000.0,2068.15,10.34,77.03,15405.22,343.089,1.32,134.8,453.0,40,264.07,2351.93,4034.6,11.76
2019-04-21 22:12:00,31.664233333333332,-64.17516666666667,200.0,2281.23,11.41,81.55,16310.04,282.076,1.16,128.27,327.2,34,231.99,1711.88,2414.4,8.56
2019-04-21 22:12:00,31.664233333333332,-64.17516666666667,500.0,2281.23,11.41,81.55,16310.04,282.076,2.55,128.27,718.2,34,509.22,3360.79,4740.0,16.8
2019-04-21 22:12:00,31.664233333333332,-64.17516666666667,1000.0,2281.23,11.41,81.55,16310.04,282.076,2.29,128.27,645.8,34,457.89,3060.45,4316.4,15.3
2019-04-21 22:12:00,31.664233333333332,-64.17516666666667,2000.0,2281.23,11.41,81.55,16310.04,282.076,2.88,128.27,813.6,34,576.86,4045.57,5705.8,20.23
2019-04-21 22:12:00,31.664233333333332,-64.17516666666667,5000.0,2281.23,11.41,81.55,16310.04,282.076,2.53,128.27,712.6,34,505.25,4131.36,5826.8,20.66
2019-04-22 09:54:00,31.73605,-64.20791666666666,200.0,1096.33,5.48,38.23,7645.61,258.936,1.47,152.74,381.8,31,294.9,2192.21,2838.2,10.96
2019-04-22 09:54:00,31.73605,-64.20791666666666,500.0,1096.33,5.48,38.23,7645.61,258.936,1.38,152.74,356.8,31,275.59,1804.16,2335.8,9.02
