time,latitude,longitude,depth,14c_primary_production_dark_bottle,primary_production_mean_light_values_minus_dark_value,14c_primary_production_light_bottle_num_2,pressure,14c_primary_production_time_zero,14c_primary_production_light_bottle_num_3,14c_primary_production_light_bottle_num_1,temperature,salinity_from_goflo_bottle_or_ctd
1996-03-28 00:00:00,31.668,-64.166,80.0,0.69,4.23,5.21,,0.69,4.8,4.76,,36.687
1996-03-28 00:00:00,31.668,-64.166,100.0,0.54,1.2,1.89,,0.91,1.69,1.63,,36.67
1996-03-28 00:00:00,31.668,-64.166,120.0,0.8,0.0,0.79,,0.66,0.77,0.84,,36.66
1996-03-28 00:00:00,31.668,-64.166,140.0,0.68,0.01,0.69,,0.83,0.68,0.69,,36.657
1996-04-09 00:00:00,31.669,-64.166,1.0,0.29,5.28,5.51,,0.27,6.02,5.17,,36.726
1996-04-09 00:00:00,31.669,-64.166,20.0,0.43,4.45,4.88,,0.22,4.88,4.9,,36.724
1996-04-09 00:00:00,31.669,-64.166,40.0,0.41,7.33,5.94,,0.17,7.69,9.56,,36.671
1996-04-09 00:00:00,31.669,-64.166,60.0,0.29,3.78,4.02,,0.21,4.13,4.06,,36.641
1996-04-09 00:00:00,31.669,-64.166,80.0,0.3,0.48,0.83,,0.3,0.78,0.73,,36.637
1996-04-09 00:00:00,31.669,-64.166,100.0,0.35,-0.09,0.28,,0.25,0.26,0.26,,36.635
1996-04-09 00:00:00,31.669,-64.166,120.0,0.27,-0.03,0.24,,0.14,0.27,0.23,,36.618
1996-04-09 00:00:00,31.669,-64.166,140.0,0.23,-0.01,0.26,,0.26,0.22,0.19,,36.602
1996-04-23 00:00:00,31.657,-64.167,1.0,0.23,9.52,9.71,,0.37,10.24,9.31,,
1996-04-23 00:00:00,31.657,-64.167,20.0,0.54,25.58,27.34,,0.21,27.34,23.7,,36.637
1996-04-23 00:00:00,31.657,-64.167,40.0,0.54,39.17,38.41,,0.22,38.77,41.92,,36.624
1996-04-23 00:00:00,31.657,-64.167,60.0,0.37,4.23,4.76,,0.19,4.61,4.41,,36.602
1996-04-23 00:00:00,31.657,-64.167,80.0,0.33,0.85,1.1,,0.33,1.18,1.23,,36.61
1996-04-23 00:00:00,31.657,-64.167,100.0,0.39,0.02,0.44,,0.16,0.37,0.41,,36.612
1996-04-23 00:00:00,31.657,-64.167,120.0,0.2,0.1,0.28,,0.17,0.35,0.28,,36.592
1996-04-23 00:00:00,31.657,-64.167,140.0,0.32,-0.06,0.27,,0.26,0.28,0.26,,36.577
1996-05-07 00:00:00,31.666,-64.166,1.0,0.25,6.06,6.37,,0.58,6.31,6.24,,36.766
1996-05-07 00:00:00,31.666,-64.166,20.0,0.47,4.8,5.34,,0.32,4.91,5.55,,36.705
1996-05-07 00:00:00,31.666,-64.166,40.0,0.36,2.79,3.13,,0.3,2.95,3.38,,36.712
1996-05-07 00:00:00,31.666,-64.166,60.0,0.41,3.72,4.16,,0.35,4.07,4.18,,36.671
1996-05-07 00:00:00,31.666,-64.166,80.0,0.5,2.7,3.28,,0.23,3.12,3.19,,36.662
1996-05-07 00:00:00,31.666,-64.166,100.0,0.47,0.31,0.78,,0.2,0.78,0.78,,36.623
1996-05-07 00:00:00,31.666,-64.166,120.0,,,0.32,,0.19,0.38,0.28,,36.611
1996-05-07 00:00:00,31.666,-64.166,140.0,0.34,-0.04,0.28,,0.28,0.34,0.28,,36.58
1996-06-11 00:00:00,31.667,-64.168,1.0,0.26,4.88,5.34,,0.23,5.22,4.87,,36.505
1996-06-11 00:00:00,31.667,-64.168,20.0,0.32,4.48,5.14,,0.22,5.0,4.25,,36.536
1996-06-11 00:00:00,31.667,-64.168,40.0,0.36,4.22,4.36,,0.26,4.59,4.79,,36.556
1996-06-11 00:00:00,31.667,-64.168,60.0,0.53,3.7,4.18,,0.19,4.05,4.47,,36.739
1996-06-11 00:00:00,31.667,-64.168,80.0,0.39,3.25,3.68,,0.29,3.36,3.87,,36.686
1996-06-11 00:00:00,31.667,-64.168,100.0,0.35,2.76,2.75,,0.18,3.27,3.3,,36.651
1996-06-11 00:00:00,31.667,-64.168,120.0,0.29,0.72,1.02,,0.27,1.0,1.0,,36.629
1996-06-11 00:00:00,31.667,-64.168,140.0,0.26,0.13,0.35,,0.4,0.44,0.37,,36.607
1996-07-04 00:00:00,31.667,-64.166,1.0,0.52,10.74,11.13,,0.47,12.62,10.03,,
1996-07-04 00:00:00,31.667,-64.166,10.0,0.48,9.21,8.29,,0.22,10.93,9.87,,
1996-07-04 00:00:00,31.667,-64.166,20.0,0.47,11.33,12.0,,0.21,11.37,12.04,,
1996-07-04 00:00:00,31.667,-64.166,30.0,0.69,8.08,7.51,,0.22,7.78,11.01,,
1996-07-04 00:00:00,31.667,-64.166,40.0,0.77,8.07,7.9,,0.28,9.86,8.76,,
1996-07-04 00:00:00,31.667,-64.166,60.0,0.64,7.75,8.72,,0.22,7.8,8.62,,
1996-07-04 00:00:00,31.667,-64.166,80.0,0.44,4.68,5.1,,0.21,4.83,5.42,,
1996-07-04 00:00:00,31.667,-64.166,100.0,0.42,2.07,2.18,,0.21,2.46,2.84,,
1996-07-04 00:00:00,31.667,-64.166,120.0,0.43,0.73,1.16,,0.18,1.0,1.33,,
1996-07-04 00:00:00,31.667,-64.166,140.0,0.42,0.28,0.72,,0.16,0.63,0.73,,
1996-07-05 00:00:00,31.663,-64.165,1.0,0.46,5.64,6.66,,0.38,5.97,5.67,,
1996-07-05 00:00:00,31.663,-64.165,10.0,0.4,5.85,6.57,,0.33,6.0,6.17,,
1996-07-05 00:00:00,31.663,-64.165,20.0,0.36,5.8,6.09,,0.3,6.68,5.72,,
1996-07-05 00:00:00,31.663,-64.165,30.0,0.37,4.45,4.98,,0.3,5.41,4.09,,
1996-07-05 00:00:00,31.663,-64.165,40.0,0.35,1.4,1.78,,0.33,1.57,1.92,,
1996-07-05 00:00:00,31.663,-64.165,60.0,0.5,5.31,6.67,,0.29,5.65,5.13,,
1996-07-05 00:00:00,31.663,-64.165,80.0,0.4,3.26,3.6,,0.32,3.5,3.88,,
1996-07-05 00:00:00,31.663,-64.165,100.0,0.33,2.35,2.83,,0.29,2.54,2.64,,
1996-07-05 00:00:00,31.663,-64.165,120.0,0.35,0.42,0.72,,0.29,0.76,0.83,,
1996-07-05 00:00:00,31.663,-64.165,140.0,0.29,0.14,0.41,,0.29,0.44,0.44,,
1996-07-09 00:00:00,31.663,-64.167,1.0,0.47,10.17,10.19,,0.55,13.36,8.38,,36.435
1996-07-09 00:00:00,31.663,-64.167,21.0,0.61,8.51,8.88,,0.29,8.89,9.59,,36.435
1996-07-09 00:00:00,31.663,-64.167,40.0,0.74,6.51,7.02,,0.32,7.26,7.48,,36.482
1996-07-09 00:00:00,31.663,-64.167,60.0,0.65,6.29,6.71,,0.27,6.92,7.19,,36.606
1996-07-09 00:00:00,31.663,-64.167,80.0,0.52,2.74,3.33,,0.32,3.01,3.43,,36.549
1996-07-09 00:00:00,31.663,-64.167,100.0,0.47,2.51,2.71,,0.3,2.97,3.26,,36.639
1996-07-09 00:00:00,31.663,-64.167,120.0,0.49,0.03,0.48,,0.33,0.48,0.58,,36.638
1996-07-09 00:00:00,31.663,-64.167,140.0,0.62,-0.22,0.4,,0.35,0.37,0.41,,36.629
1996-08-06 00:00:00,31.67,-64.166,1.0,0.45,6.06,8.41,,0.81,6.38,4.74,,36.52
1996-08-06 00:00:00,31.67,-64.166,20.0,0.44,4.16,4.99,,0.52,4.17,4.64,,36.512
1996-08-06 00:00:00,31.67,-64.166,40.0,0.49,5.85,6.11,,0.57,6.58,6.34,,36.61
1996-08-06 00:00:00,31.67,-64.166,60.0,0.38,4.4,5.04,,0.35,4.38,4.91,,36.693
1996-08-06 00:00:00,31.67,-64.166,80.0,0.49,2.77,3.31,,0.41,3.21,3.27,,36.697
1996-08-06 00:00:00,31.67,-64.166,100.0,0.69,2.41,3.18,,0.36,3.1,3.03,,36.669
1996-08-06 00:00:00,31.67,-64.166,120.0,0.41,0.97,1.31,,0.33,1.34,1.48,,36.636
1996-08-06 00:00:00,31.67,-64.166,140.0,0.37,0.13,0.6,,0.44,0.51,0.38,,36.61
1996-09-03 00:00:00,31.67,-64.168,1.0,0.4,4.02,4.96,,0.39,4.31,3.99,,36.487
1996-09-03 00:00:00,31.67,-64.168,20.0,0.34,4.82,5.24,,0.49,5.46,4.77,,36.51
1996-09-03 00:00:00,31.67,-64.168,40.0,0.46,6.05,6.32,,0.42,6.23,6.99,,36.569
1996-09-03 00:00:00,31.67,-64.168,60.0,0.43,4.58,5.09,,0.32,4.81,5.12,,36.641
1996-09-03 00:00:00,31.67,-64.168,80.0,0.34,2.76,3.17,,0.27,3.2,2.92,,36.676
1996-09-03 00:00:00,31.67,-64.168,100.0,0.38,1.4,1.46,,0.27,1.96,1.92,,36.647
1996-09-03 00:00:00,31.67,-64.168,120.0,0.31,0.79,1.16,,0.3,1.17,0.97,,36.625
1996-09-03 00:00:00,31.67,-64.168,140.0,0.34,0.25,0.65,,0.45,0.57,0.55,,36.609
1996-10-09 00:00:00,31.668,-64.167,1.0,0.4,4.81,5.43,,0.37,5.29,4.93,,36.61
1996-10-09 00:00:00,31.668,-64.167,21.0,0.4,4.99,5.37,,0.27,5.54,5.25,,36.758
1996-10-09 00:00:00,31.668,-64.167,40.0,0.14,5.27,5.49,,0.26,5.39,5.33,,36.779
1996-10-09 00:00:00,31.668,-64.167,60.0,0.44,5.23,5.69,,0.28,5.59,5.74,,36.646
1996-10-09 00:00:00,31.668,-64.167,80.0,0.42,3.27,3.78,,0.29,3.58,3.72,,36.638
1996-10-09 00:00:00,31.668,-64.167,100.0,0.39,1.43,1.84,,0.32,1.75,1.87,,36.646
1996-10-09 00:00:00,31.668,-64.167,120.0,0.29,0.43,0.66,,0.29,0.76,0.73,,36.627
1996-10-09 00:00:00,31.668,-64.167,140.0,0.35,0.28,0.56,,0.37,0.61,0.73,,36.619
1996-11-06 00:00:00,31.667,-64.169,1.0,0.34,4.54,4.9,,0.24,5.12,4.61,,36.664
1996-11-06 00:00:00,31.667,-64.169,21.0,0.32,4.24,4.6,,0.24,4.7,4.39,,36.666
1996-11-06 00:00:00,31.667,-64.169,40.0,0.42,3.71,3.83,,0.28,4.26,4.3,,36.669
1996-11-06 00:00:00,31.667,-64.169,60.0,0.47,2.53,2.83,,0.29,3.06,3.1,,36.659
1996-11-06 00:00:00,31.667,-64.169,80.0,0.37,1.89,2.16,,0.25,2.33,2.3,,36.62
1996-11-06 00:00:00,31.667,-64.169,100.0,0.38,0.67,1.14,,0.2,1.03,0.98,,36.619
1996-11-06 00:00:00,31.667,-64.169,120.0,0.32,0.42,0.74,,0.21,0.74,0.73,,36.598
1996-11-06 00:00:00,31.667,-64.169,140.0,0.36,0.11,0.49,,0.24,0.49,0.42,,36.598
1996-12-12 00:00:00,31.655,-64.164,1.0,0.37,16.23,16.52,,0.28,17.48,15.81,,36.629
1996-12-12 00:00:00,31.655,-64.164,20.0,0.39,13.08,13.52,,0.23,13.26,13.62,,36.631
1996-12-12 00:00:00,31.655,-64.164,40.0,0.37,5.99,6.7,,0.21,6.01,6.36,,36.629
1996-12-12 00:00:00,31.655,-64.164,60.0,0.37,2.0,2.41,,0.22,2.4,2.28,,36.629
1996-12-12 00:00:00,31.655,-64.164,80.0,0.43,0.44,0.93,,0.26,0.84,0.84,,36.63
1996-12-12 00:00:00,31.655,-64.164,100.0,0.39,0.11,0.45,,0.24,0.53,0.48,,36.63
1996-12-12 00:00:00,31.655,-64.164,120.0,0.38,-0.07,0.31,,0.25,0.34,0.28,,36.629
1996-12-12 00:00:00,31.655,-64.164,140.0,0.38,-0.05,0.36,,0.32,0.35,0.29,,36.631
1997-01-14 00:00:00,31.668,-64.167,1.0,0.37,7.28,8.21,,0.31,8.23,6.5,,36.743
1997-01-14 00:00:00,31.668,-64.167,20.0,0.38,5.25,5.55,,0.23,5.72,5.63,,36.743
1997-01-14 00:00:00,31.668,-64.167,40.0,0.45,2.26,2.8,,0.25,2.58,2.75,,36.743
1997-01-14 00:00:00,31.668,-64.167,60.0,0.36,0.91,1.24,,0.21,1.32,1.25,,36.742
1997-01-14 00:00:00,31.668,-64.167,80.0,0.36,0.2,0.59,,0.23,0.62,0.49,,36.738
1997-01-14 00:00:00,31.668,-64.167,100.0,0.33,0.03,0.39,,0.24,0.37,0.33,,36.739
1997-01-14 00:00:00,31.668,-64.167,120.0,0.34,-0.03,0.31,,0.24,0.32,0.29,,36.743
1997-01-14 00:00:00,31.668,-64.167,140.0,0.37,-0.08,0.28,,0.33,0.31,0.27,,36.755
1997-01-28 00:00:00,31.667,-64.17,1.0,0.3,12.16,12.52,,0.32,12.74,12.14,,36.817
1997-01-28 00:00:00,31.667,-64.17,20.0,0.39,12.9,13.85,,0.23,12.79,13.21,,36.817
1997-01-28 00:00:00,31.667,-64.17,40.0,0.33,8.66,8.9,,0.27,8.98,9.08,,36.816
1997-01-28 00:00:00,31.667,-64.17,60.0,0.36,3.12,3.35,,0.21,3.61,3.5,,36.816
1997-01-28 00:00:00,31.667,-64.17,80.0,0.29,0.96,1.23,,0.21,1.29,1.21,,36.815
1997-01-28 00:00:00,31.667,-64.17,100.0,0.3,0.24,0.5,,0.24,0.49,0.61,,36.816
1997-01-28 00:00:00,31.667,-64.17,120.0,0.36,-0.03,0.35,,0.25,0.33,0.3,,36.749
1997-01-28 00:00:00,31.667,-64.17,140.0,0.41,-0.08,0.32,,0.22,0.4,0.26,,36.647
1997-02-07 00:00:00,31.668,-64.167,1.0,0.52,4.76,5.43,,0.4,5.2,5.21,,36.793
1997-02-07 00:00:00,31.668,-64.167,20.0,0.53,3.92,4.57,,0.73,4.3,4.49,,36.792
1997-02-07 00:00:00,31.668,-64.167,40.0,0.5,2.82,3.97,,1.05,2.13,3.88,,36.791
1997-02-07 00:00:00,31.668,-64.167,60.0,0.39,3.24,3.6,,0.85,3.56,3.74,,36.793
1997-02-07 00:00:00,31.668,-64.167,80.0,0.33,2.05,2.44,,0.34,2.44,2.23,,36.769
1997-02-07 00:00:00,31.668,-64.167,100.0,0.34,0.5,0.82,,0.63,0.83,0.86,,36.761
1997-02-07 00:00:00,31.668,-64.167,120.0,0.29,0.23,0.51,,0.67,0.5,0.56,,36.73
1997-02-07 00:00:00,31.668,-64.167,140.0,0.31,0.11,0.42,,0.73,0.37,0.46,,36.712
1997-02-21 00:00:00,31.661,-64.18,1.0,0.57,5.69,7.03,,0.38,6.27,5.47,,36.825
1997-02-21 00:00:00,31.661,-64.18,20.0,0.53,6.32,6.77,,0.41,7.62,6.15,,36.776
1997-02-21 00:00:00,31.661,-64.18,40.0,0.49,7.66,8.06,,0.42,8.0,8.4,,36.778
1997-02-21 00:00:00,31.661,-64.18,60.0,0.49,9.07,,,0.46,10.35,8.78,,36.766
1997-02-21 00:00:00,31.661,-64.18,80.0,0.47,6.42,6.8,,0.41,6.79,7.07,,36.757
1997-02-21 00:00:00,31.661,-64.18,100.0,0.45,1.76,2.26,,0.36,2.28,2.1,,36.752
1997-02-21 00:00:00,31.661,-64.18,120.0,0.48,0.23,0.65,,0.4,0.69,0.8,,36.72
1997-02-21 00:00:00,31.661,-64.18,140.0,0.37,0.15,0.51,,0.4,0.53,0.53,,36.652
1997-03-05 00:00:00,31.668,-64.167,1.0,0.33,2.2,2.54,,0.32,2.6,2.44,,36.865
1997-03-05 00:00:00,31.668,-64.167,20.0,0.3,2.26,2.63,,0.27,2.48,,,36.863
1997-03-05 00:00:00,31.668,-64.167,40.0,0.29,2.9,3.21,,0.27,3.21,3.16,,36.778
1997-03-05 00:00:00,31.668,-64.167,60.0,0.31,2.63,2.9,,0.24,3.1,2.82,,36.778
1997-03-05 00:00:00,31.668,-64.167,80.0,0.3,1.75,1.92,,0.26,1.97,2.27,,36.779
1997-03-05 00:00:00,31.668,-64.167,100.0,0.3,1.27,1.55,,0.21,1.56,1.6,,36.776
1997-03-05 00:00:00,31.668,-64.167,120.0,0.31,0.56,0.87,,0.24,0.88,0.85,,36.712
1997-03-05 00:00:00,31.668,-64.167,140.0,0.23,0.16,0.39,,0.24,0.38,0.4,,36.638
1997-03-19 00:00:00,31.667,-64.167,1.0,0.34,3.73,4.03,,0.27,4.06,4.1,,36.861
1997-03-19 00:00:00,31.667,-64.167,20.0,0.38,4.79,5.47,,0.22,4.95,5.09,,36.861
1997-03-19 00:00:00,31.667,-64.167,40.0,0.42,4.04,4.66,,0.22,4.14,4.58,,36.86
1997-03-19 00:00:00,31.667,-64.167,60.0,0.34,3.14,3.75,,0.21,2.98,3.69,,36.857
1997-03-19 00:00:00,31.667,-64.167,80.0,0.37,3.88,4.29,,0.23,4.19,4.29,,36.778
1997-03-19 00:00:00,31.667,-64.167,100.0,0.32,2.07,2.24,,0.24,2.29,2.64,,36.704
1997-03-19 00:00:00,31.667,-64.167,120.0,0.29,0.27,0.61,,0.26,0.5,0.57,,36.67
1997-03-19 00:00:00,31.667,-64.167,140.0,0.31,0.05,0.33,,0.26,0.35,0.39,,36.653
1997-04-09 00:00:00,31.669,-64.153,1.0,0.44,8.57,9.35,,0.45,9.33,8.33,,36.716
1997-04-09 00:00:00,31.669,-64.153,20.0,0.47,8.17,8.54,,0.46,8.28,9.1,,36.906
1997-04-09 00:00:00,31.669,-64.153,40.0,0.56,7.12,7.28,,0.4,8.22,7.55,,36.903
1997-04-09 00:00:00,31.669,-64.153,60.0,0.44,4.56,5.2,,0.35,4.87,4.95,,36.899
1997-04-09 00:00:00,31.669,-64.153,80.0,0.49,2.53,2.93,,0.33,2.99,3.13,,36.895
1997-04-09 00:00:00,31.669,-64.153,100.0,0.38,0.87,1.25,,0.35,1.34,1.17,,36.892
1997-04-09 00:00:00,31.669,-64.153,120.0,0.37,0.24,0.65,,0.32,0.56,0.65,,36.882
1997-04-09 00:00:00,31.669,-64.153,140.0,0.36,0.06,0.44,,0.28,0.43,0.38,,36.878
1997-05-06 00:00:00,31.667,-64.167,1.0,0.45,2.62,3.3,,0.36,3.27,2.64,,36.844
1997-05-06 00:00:00,31.667,-64.167,20.0,0.45,4.93,5.46,,0.31,5.8,4.85,,36.846
1997-05-06 00:00:00,31.667,-64.167,40.0,0.41,5.61,6.53,,0.28,5.95,5.56,,36.878
1997-05-06 00:00:00,31.667,-64.167,60.0,0.43,3.93,4.03,,0.4,4.17,4.89,,36.87
1997-05-06 00:00:00,31.667,-64.167,80.0,0.38,2.74,3.18,,0.32,3.15,3.02,,36.884
1997-05-06 00:00:00,31.667,-64.167,100.0,0.35,1.98,2.32,,0.26,2.41,2.25,,36.881
1997-05-06 00:00:00,31.667,-64.167,120.0,0.37,0.56,0.96,,0.28,0.92,0.92,,36.845
1997-05-06 00:00:00,31.667,-64.167,140.0,0.32,0.08,0.39,,0.31,0.41,0.41,,36.809
1997-06-11 00:00:00,31.665,-64.166,1.0,0.53,2.56,3.13,,0.38,3.07,3.06,,36.555
1997-06-11 00:00:00,31.665,-64.166,20.0,0.43,7.13,7.89,,0.3,7.33,7.44,,36.602
1997-06-11 00:00:00,31.665,-64.166,40.0,0.5,6.49,6.73,,0.25,7.3,6.94,,36.629
1997-06-11 00:00:00,31.665,-64.166,60.0,0.39,5.8,6.16,,0.29,6.02,6.37,,36.724
1997-06-11 00:00:00,31.665,-64.166,80.0,0.49,6.97,7.63,,0.28,7.16,7.61,,36.691
1997-06-11 00:00:00,31.665,-64.166,100.0,0.43,1.33,2.06,,0.29,1.77,1.47,,36.665
1997-06-11 00:00:00,31.665,-64.166,120.0,0.37,0.1,0.45,,0.64,0.48,0.49,,36.629
1997-06-11 00:00:00,31.665,-64.166,140.0,0.39,0.01,0.4,,0.4,0.39,0.4,,36.604
1997-07-15 00:00:00,31.666,-64.167,1.0,0.3,2.75,3.43,,0.6,3.01,2.72,,36.544
1997-07-15 00:00:00,31.666,-64.167,20.0,0.32,4.64,4.95,,0.28,5.31,4.62,,36.575
1997-07-15 00:00:00,31.666,-64.167,40.0,0.43,4.43,4.29,,0.34,5.3,5.0,,36.752
1997-07-15 00:00:00,31.666,-64.167,60.0,0.46,4.56,4.83,,0.31,5.78,4.45,,36.809
1997-07-15 00:00:00,31.666,-64.167,80.0,0.48,5.96,6.41,,0.42,6.58,6.34,,36.746
1997-07-15 00:00:00,31.666,-64.167,100.0,0.34,2.46,2.55,,0.3,3.19,2.65,,36.684
1997-07-15 00:00:00,31.666,-64.167,120.0,0.29,0.62,0.95,,0.34,0.89,0.92,,36.662
1997-07-15 00:00:00,31.666,-64.167,140.0,0.3,0.15,0.46,,0.42,0.42,0.47,,36.626
1997-08-12 00:00:00,31.671,-64.167,1.0,0.33,4.91,5.28,,0.29,4.77,5.68,,36.686
1997-08-12 00:00:00,31.671,-64.167,20.0,0.36,3.72,3.98,,0.29,4.17,4.09,,36.897
1997-08-12 00:00:00,31.671,-64.167,40.0,0.44,3.05,3.29,,0.31,3.63,3.57,,36.97
1997-08-12 00:00:00,31.671,-64.167,60.0,0.48,3.07,3.76,,0.31,3.49,3.39,,36.825
1997-08-12 00:00:00,31.671,-64.167,80.0,0.4,2.25,2.9,,0.31,2.49,2.56,,36.898
1997-08-12 00:00:00,31.671,-64.167,100.0,0.4,1.3,1.67,,0.28,1.9,1.51,,36.875
1997-08-12 00:00:00,31.671,-64.167,120.0,0.38,0.86,1.16,,0.28,1.22,1.32,,36.776
1997-08-12 00:00:00,31.671,-64.167,140.0,0.31,0.28,0.62,,0.26,0.58,0.57,,36.74
1997-09-09 00:00:00,31.655,-64.161,1.0,0.4,3.9,4.17,,0.36,4.4,4.34,,36.775
1997-09-09 00:00:00,31.655,-64.161,20.0,0.41,4.61,4.47,,0.33,6.2,4.38,,36.774
1997-09-09 00:00:00,31.655,-64.161,40.0,0.57,3.38,3.61,,0.36,3.67,4.59,,36.829
1997-09-09 00:00:00,31.655,-64.161,80.0,0.51,2.78,3.17,,0.38,3.52,3.17,,36.823
1997-09-09 00:00:00,31.655,-64.161,100.0,0.38,2.45,2.74,,0.32,2.82,2.95,,36.817
1997-09-09 00:00:00,31.655,-64.161,120.0,0.41,0.53,0.96,,0.34,0.91,0.96,,36.8
1997-09-09 00:00:00,31.655,-64.161,140.0,0.48,-0.02,0.47,,0.38,0.48,0.45,,36.808
1997-10-07 00:00:00,31.676,-64.155,1.0,0.46,3.92,4.39,,0.35,4.48,4.26,,
1997-10-07 00:00:00,31.676,-64.155,20.0,0.4,0.99,1.56,,0.37,1.46,1.18,,
1997-10-07 00:00:00,31.676,-64.155,40.0,0.47,3.79,4.25,,0.4,4.25,4.27,,
1997-10-07 00:00:00,31.676,-64.155,60.0,0.47,3.35,3.78,,0.46,3.98,3.7,,
1997-10-07 00:00:00,31.676,-64.155,80.0,0.36,2.65,3.14,,0.35,2.88,2.99,,
1997-10-07 00:00:00,31.676,-64.155,100.0,0.3,1.79,2.15,,0.33,2.22,1.91,,
1997-10-07 00:00:00,31.676,-64.155,120.0,0.29,0.61,0.96,,0.36,0.8,0.93,,
1997-10-07 00:00:00,31.676,-64.155,140.0,0.3,0.17,0.47,,0.39,0.47,0.47,,
1997-11-12 00:00:00,31.666,-64.17,1.0,0.39,4.85,5.01,,0.23,5.53,5.19,,36.599
1997-11-12 00:00:00,31.666,-64.17,20.0,0.35,2.71,3.08,,0.26,3.15,2.96,,36.593
1997-11-12 00:00:00,31.666,-64.17,40.0,0.4,3.76,4.32,,0.27,4.38,3.79,,36.561
1997-11-12 00:00:00,31.666,-64.17,60.0,0.43,4.75,,,0.29,5.17,5.18,,36.628
1997-11-12 00:00:00,31.666,-64.17,80.0,0.37,2.44,2.85,,0.28,2.88,2.69,,36.754
1997-11-12 00:00:00,31.666,-64.17,100.0,0.29,0.51,0.82,,0.3,0.79,0.78,,36.801
1997-11-12 00:00:00,31.666,-64.17,120.0,0.3,0.2,0.54,,0.27,0.44,0.5,,36.767
1997-11-12 00:00:00,31.666,-64.17,140.0,0.26,0.07,0.31,,0.34,0.35,0.33,,36.725
1997-12-09 00:00:00,31.664,-64.171,1.0,0.27,10.81,11.59,,0.26,10.34,11.32,,
1997-12-09 00:00:00,31.664,-64.171,20.0,0.35,10.37,10.62,,0.27,11.01,10.53,,
1997-12-09 00:00:00,31.664,-64.171,40.0,0.35,6.45,7.24,,0.28,5.93,7.23,,
1997-12-09 00:00:00,31.664,-64.171,60.0,0.39,2.73,2.92,,0.3,3.05,3.4,,
1997-12-09 00:00:00,31.664,-64.171,80.0,0.32,0.85,1.14,,0.31,1.27,1.1,,
1997-12-09 00:00:00,31.664,-64.171,100.0,0.28,0.29,0.56,,0.24,0.6,0.53,,
1997-12-09 00:00:00,31.664,-64.171,120.0,0.28,0.11,0.37,,0.24,0.43,0.38,,
1997-12-09 00:00:00,31.664,-64.171,140.0,0.27,0.03,0.3,,0.23,0.3,0.31,,
1998-01-13 00:00:00,31.667,-64.167,1.0,0.36,4.76,5.12,,0.31,5.04,5.2,,36.763
1998-01-13 00:00:00,31.667,-64.167,20.0,0.35,4.45,5.04,,0.26,4.86,4.5,,36.752
1998-01-13 00:00:00,31.667,-64.167,40.0,0.45,3.8,4.26,,0.25,4.3,4.2,,36.752
1998-01-13 00:00:00,31.667,-64.167,60.0,0.39,2.55,2.8,,0.23,3.06,2.95,,36.708
1998-01-13 00:00:00,31.667,-64.167,80.0,0.3,0.8,0.98,,0.21,0.98,1.34,,36.691
1998-01-13 00:00:00,31.667,-64.167,100.0,0.29,0.5,0.73,,0.24,0.84,0.8,,36.546
1998-01-13 00:00:00,31.667,-64.167,120.0,0.31,0.13,0.39,,0.25,0.47,0.45,,36.562
1998-01-13 00:00:00,31.667,-64.167,140.0,0.33,0.02,0.35,,0.24,0.38,0.34,,36.658
1998-02-12 00:00:00,31.684,-64.171,1.0,0.5,11.8,12.72,,0.27,13.05,11.11,,36.683
1998-02-12 00:00:00,31.684,-64.171,20.0,0.39,12.62,12.87,,0.27,13.39,12.78,,36.683
1998-02-12 00:00:00,31.684,-64.171,40.0,0.37,8.77,8.88,,0.27,9.03,9.51,,36.681
1998-02-12 00:00:00,31.684,-64.171,60.0,0.33,3.82,4.25,,0.27,3.86,4.35,,36.679
1998-02-12 00:00:00,31.684,-64.171,80.0,0.3,1.2,1.63,,0.23,1.54,1.31,,36.65
1998-02-12 00:00:00,31.684,-64.171,100.0,0.38,0.21,0.6,,0.22,0.67,0.53,,36.633
1998-02-12 00:00:00,31.684,-64.171,120.0,0.29,0.08,0.36,,0.29,0.36,0.37,,36.56
1998-02-12 00:00:00,31.684,-64.171,140.0,0.36,0.12,0.47,,0.25,0.49,0.47,,36.505
1998-03-12 00:00:00,31.665,-64.162,1.0,0.32,12.55,12.91,,0.23,14.0,11.69,,36.6
1998-03-12 00:00:00,31.665,-64.162,20.0,0.37,6.77,5.43,,0.2,9.9,6.1,,36.599
1998-03-12 00:00:00,31.665,-64.162,40.0,0.38,8.78,7.96,,0.24,10.4,9.13,,36.595
1998-03-12 00:00:00,31.665,-64.162,60.0,0.31,3.03,,,0.17,3.28,3.4,,36.59
1998-03-12 00:00:00,31.665,-64.162,80.0,0.33,0.47,0.82,,0.22,0.81,0.76,,36.584
1998-03-12 00:00:00,31.665,-64.162,100.0,0.3,0.31,0.59,,0.19,0.67,0.55,,36.549
1998-03-12 00:00:00,31.665,-64.162,120.0,0.27,0.08,0.36,,0.25,0.39,0.31,,36.534
1998-03-12 00:00:00,31.665,-64.162,140.0,0.25,0.04,0.27,,0.2,0.34,0.26,,36.532
1998-03-25 00:00:00,31.666,-64.166,1.0,0.4,5.05,3.71,,0.38,7.11,5.55,,36.614
1998-03-25 00:00:00,31.666,-64.166,20.0,0.42,6.84,7.41,,0.27,7.18,7.21,,36.63
