Hawaii Ocean Time-series : 30-May-2024 15:52:58
https://hahana.soest.hawaii.edu/hot/hot-dogs/mextraction.html

crn, date, time, frac, depth, dwt, 
#, mmddyy, hhmm, #, m, g/m2, 
300, 022518, 1316, 2,  141.0,  0.0939,
300, 022518, 1316, 3,  141.0,  0.0738,
300, 022518, 1316, 4,  141.0,  0.0478,
300, 022518, 1316, 5,  141.0,  0.2948,
300, 022518, 2220, 0,  125.0,  0.0615,
300, 022518, 2220, 1,  125.0,  0.0532,
300, 022518, 2220, 2,  125.0,  0.1711,
300, 022518, 2220, 3,  125.0,  0.1980,
300, 022518, 2220, 4,  125.0,  0.0808,
300, 022518, 2220, 5,  125.0,  0.5646,
300, 022618, 1247, 0,  176.0,  0.0096,
300, 022618, 1247, 1,  176.0,  0.0756,
300, 022618, 1247, 2,  176.0,  0.0682,
300, 022618, 1247, 3,  176.0,  0.0696,
300, 022618, 1247, 4,  176.0,  0.0377,
300, 022618, 1247, 5,  176.0,  0.2607,
300, 022618, 1319, 0,  167.0,  0.0224,
300, 022618, 1319, 1,  167.0,  0.0483,
300, 022618, 1319, 2,  167.0,  0.0727,
300, 022618, 1319, 3,  167.0,  0.0853,
300, 022618, 1319, 4,  167.0,  0.0591,
300, 022618, 1319, 5,  167.0,  0.2878,
301, 041718, 2203, 0,  130.0,  0.1665,
301, 041718, 2203, 1,  130.0,  0.2771,
301, 041718, 2203, 2,  130.0,  0.3086,
301, 041718, 2203, 3,  130.0,  0.1921,
301, 041718, 2203, 4,  130.0,  0.0720,
301, 041718, 2203, 5,  130.0,  1.0163,
301, 041718, 2239, 0,  105.0,  0.1041,
301, 041718, 2239, 1,  105.0,  0.1896,
301, 041718, 2239, 2,  105.0,  0.2639,
301, 041718, 2239, 3,  105.0,  0.1766,
301, 041718, 2239, 4,  105.0,  0.1078,
301, 041718, 2239, 5,  105.0,  0.8420,
301, 041818, 1003, 0,  137.0,  0.0328,
301, 041818, 1003, 1,  137.0,  0.0724,
301, 041818, 1003, 2,  137.0,  0.1245,
301, 041818, 1003, 3,  137.0,  0.1222,
301, 041818, 1003, 4,  137.0,  0.0776,
301, 041818, 1003, 5,  137.0,  0.4296,
301, 041818, 1034, 0,  147.0,  0.0461,
301, 041818, 1034, 1,  147.0,  0.0742,
301, 041818, 1034, 2,  147.0,  0.1601,
301, 041818, 1034, 3,  147.0,  0.1234,
301, 041818, 1034, 4,  147.0,  0.0858,
301, 041818, 1034, 5,  147.0,  0.4895,
301, 041818, 1111, 0,  207.0,  0.0203,
301, 041818, 1111, 1,  207.0,  0.0646,
301, 041818, 1111, 2,  207.0,  0.1526,
301, 041818, 1111, 3,  207.0,  0.1894,
301, 041818, 1111, 4,  207.0,  0.1310,
301, 041818, 1111, 5,  207.0,  0.5579,
302, 051518, 1036, 0,  142.0,  0.0235,
302, 051518, 1036, 1,  142.0,  0.1325,
302, 051518, 1036, 2,  142.0,  0.1183,
302, 051518, 1036, 3,  142.0,  0.1524,
302, 051518, 1036, 4,  142.0,  0.0921,
302, 051518, 1036, 5,  142.0,  0.5188,
302, 051518, 1108, 0,  124.0,  0.0591,
302, 051518, 1108, 1,  124.0,  0.1709,
302, 051518, 1108, 2,  124.0,  0.1308,
302, 051518, 1108, 3,  124.0,  0.1146,
302, 051518, 1108, 4,  124.0,  0.0880,
302, 051518, 1108, 5,  124.0,  0.5633,
302, 051518, 2200, 0,  191.0,  0.1219,
302, 051518, 2200, 1,  191.0,  0.2670,
302, 051518, 2200, 2,  191.0,  0.3851,
302, 051518, 2200, 3,  191.0,  0.1940,
302, 051518, 2200, 4,  191.0,  0.1517,
302, 051518, 2200, 5,  191.0,  1.1197,
302, 051518, 2230, 0,  192.0,  0.1210,
302, 051518, 2230, 1,  192.0,  0.2055,
302, 051518, 2230, 2,  192.0,  0.2086,
302, 051518, 2230, 3,  192.0,  0.2022,
302, 051518, 2230, 4,  192.0,  0.1354,
302, 051518, 2230, 5,  192.0,  0.8727,
303, 062618, 1200, 0,  139.0,  0.0218,
303, 062618, 1200, 1,  139.0,  0.0892,
303, 062618, 1200, 2,  139.0,  0.0686,
303, 062618, 1200, 3,  139.0,  0.1342,
303, 062618, 1200, 4,  139.0,  0.0244,
303, 062618, 1200, 5,  139.0,  0.3382,
303, 062618, 2210, 0,  175.0,  0.1631,
303, 062618, 2210, 1,  175.0,  0.2020,
303, 062618, 2210, 2,  175.0,  0.2687,
303, 062618, 2210, 3,  175.0,  0.2462,
303, 062618, 2210, 4,  175.0,  0.1817,
303, 062618, 2210, 5,  175.0,  1.0617,
303, 062618, 2244, 0,  169.0,  0.1443,
303, 062618, 2244, 1,  169.0,  0.2264,
303, 062618, 2244, 2,  169.0,  0.2734,
303, 062618, 2244, 3,  169.0,  0.2405,
303, 062618, 2244, 4,  169.0,  0.2044,
303, 062618, 2244, 5,  169.0,  1.0889,
303, 062718, 1230, 0,  161.0,  0.0315,
303, 062718, 1230, 1,  161.0,  0.1084,
303, 062718, 1230, 2,  161.0,  0.1073,
303, 062718, 1230, 3,  161.0,  0.1449,
303, 062718, 1230, 4,  161.0,  0.1632,
303, 062718, 1230, 5,  161.0,  0.5553,
303, 062718, 1304, 0,  155.0,  0.0588,
303, 062718, 1304, 1,  155.0,  0.0968,
303, 062718, 1304, 2,  155.0,  0.1311,
303, 062718, 1304, 3,  155.0,  0.1776,
303, 062718, 1304, 4,  155.0,  0.1662,
303, 062718, 1304, 5,  155.0,  0.6305,
304, 072418, 1241, 0,  174.0,  0.1113,
304, 072418, 1241, 1,  174.0,  0.2213,
304, 072418, 1241, 2,  174.0,  0.2610,
304, 072418, 1241, 3,  174.0,  0.2226,
304, 072418, 1241, 4,  174.0,  0.2054,
304, 072418, 1241, 5,  174.0,  1.0215,
304, 072418, 2200, 0,  182.0,  0.0981,
304, 072418, 2200, 1,  182.0,  0.3156,
304, 072418, 2200, 2,  182.0,  0.2866,
304, 072418, 2200, 3,  182.0,  0.2716,
304, 072418, 2200, 4,  182.0,  0.2194,
304, 072418, 2200, 5,  182.0,  1.1912,
304, 072418, 2234, 0,  143.0,  0.0854,
304, 072418, 2234, 1,  143.0,  0.3126,
304, 072418, 2234, 2,  143.0,  0.3037,
304, 072418, 2234, 3,  143.0,  0.2484,
304, 072418, 2234, 4,  143.0,  0.2170,
304, 072418, 2234, 5,  143.0,  1.1671,
304, 072518, 1005, 0,  189.0,  0.0966,
304, 072518, 1005, 1,  189.0,  0.2421,
304, 072518, 1005, 2,  189.0,  0.4260,
304, 072518, 1005, 3,  189.0,  0.3923,
304, 072518, 1005, 4,  189.0,  0.2355,
304, 072518, 1005, 5,  189.0,  1.3925,
304, 072518, 1040, 0,  112.0,  0.0654,
304, 072518, 1040, 1,  112.0,  0.2037,
304, 072518, 1040, 2,  112.0,  0.4012,
304, 072518, 1040, 3,  112.0,  0.2943,
304, 072518, 1040, 4,  112.0,  0.2602,
304, 072518, 1040, 5,  112.0,  1.2248,
304, 072518, 2200, 0,  208.0,  0.0927,
304, 072518, 2200, 1,  208.0,  0.3808,
304, 072518, 2200, 2,  208.0,  0.3372,
304, 072518, 2200, 3,  208.0,  0.4151,
304, 072518, 2200, 4,  208.0,  0.2214,
304, 072518, 2200, 5,  208.0,  1.4471,
305, 091018, 1252, 0,  202.0,  0.0059,
305, 091018, 1252, 1,  202.0,  0.0428,
305, 091018, 1252, 2,  202.0,  0.0576,
305, 091018, 1252, 3,  202.0,  0.1150,
305, 091018, 1252, 4,  202.0,  0.1386,
305, 091018, 1252, 5,  202.0,  0.3599,
305, 091018, 2202, 0,  225.0,  0.2251,
305, 091018, 2202, 1,  225.0,  0.1850,
305, 091018, 2202, 2,  225.0,  0.1834,
305, 091018, 2202, 3,  225.0,  0.1811,
305, 091018, 2202, 4,  225.0,  0.1711,
305, 091018, 2202, 5,  225.0,  0.9456,
305, 091018, 2234, 0,  231.0,  0.3221,
305, 091018, 2234, 1,  231.0,  0.2050,
305, 091018, 2234, 2,  231.0,  0.1645,
305, 091018, 2234, 3,  231.0,  0.2248,
305, 091018, 2234, 4,  231.0,  0.1734,
305, 091018, 2234, 5,  231.0,  1.0898,
305, 091018, 1315, 0,  227.0,  0.0224,
305, 091018, 1315, 1,  227.0,  0.0558,
305, 091018, 1315, 2,  227.0,  0.1030,
305, 091018, 1315, 3,  227.0,  0.1306,
305, 091018, 1315, 4,  227.0,  0.1394,
305, 091018, 1315, 5,  227.0,  0.4512,
305, 091118, 1345, 0,  190.0,  0.0248,
305, 091118, 1345, 1,  190.0,  0.0807,
305, 091118, 1345, 2,  190.0,  0.1050,
305, 091118, 1345, 3,  190.0,  0.1614,
305, 091118, 1345, 4,  190.0,  0.1545,
305, 091118, 1345, 5,  190.0,  0.5264,
306, 101218, 1214, 0,  188.0,  0.0396,
306, 101218, 1214, 1,  188.0,  0.1256,
306, 101218, 1214, 2,  188.0,  0.1981,
306, 101218, 1214, 3,  188.0,  0.2437,
306, 101218, 1214, 4,  188.0,  0.1706,
306, 101218, 1214, 5,  188.0,  0.7776,
306, 101218, 2240, 0,  198.0,  0.0969,
306, 101218, 2240, 1,  198.0,  0.1760,
306, 101218, 2240, 2,  198.0,  0.3052,
306, 101218, 2240, 3,  198.0,  0.3422,
306, 101218, 2240, 4,  198.0,  0.2274,
306, 101218, 2240, 5,  198.0,  1.1477,
306, 101218, 2312, 0,  181.0,  0.2349,
306, 101218, 2312, 1,  181.0,  0.1924,
306, 101218, 2312, 2,  181.0,  0.2215,
306, 101218, 2312, 3,  181.0,  0.2887,
306, 101218, 2312, 4,  181.0,  0.2050,
306, 101218, 2312, 5,  181.0,  1.1424,
306, 101318, 1212, 0,  156.0,  0.0711,
306, 101318, 1212, 1,  156.0,  0.1058,
306, 101318, 1212, 2,  156.0,  0.2166,
306, 101318, 1212, 3,  156.0,  0.2351,
306, 101318, 1212, 4,  156.0,  0.1999,
306, 101318, 1212, 5,  156.0,  0.8285,
306, 101318, 1243, 0,  185.0,  0.0434,
306, 101318, 1243, 1,  185.0,  0.1050,
306, 101318, 1243, 2,  185.0,  0.2383,
306, 101318, 1243, 3,  185.0,  0.3449,
306, 101318, 1243, 4,  185.0,  0.2950,
306, 101318, 1243, 5,  185.0,  1.0266,
306, 101318, 2201, 0,  196.0,  0.1278,
306, 101318, 2201, 1,  196.0,  0.3401,
306, 101318, 2201, 2,  196.0,  0.3369,
306, 101318, 2201, 3,  196.0,  0.4727,
306, 101318, 2201, 4,  196.0,  0.2695,
306, 101318, 2201, 5,  196.0,  1.5470,
307, 111618, 1106, 0,  175.0,  0.0278,
307, 111618, 1106, 1,  175.0,  0.0957,
307, 111618, 1106, 2,  175.0,  0.1338,
307, 111618, 1106, 3,  175.0,  0.1389,
307, 111618, 1106, 4,  175.0,  0.0863,
307, 111618, 1106, 5,  175.0,  0.4826,
307, 111618, 2308, 0,  165.0,  0.2943,
307, 111618, 2308, 1,  165.0,  0.2067,
307, 111618, 2308, 2,  165.0,  0.1967,
307, 111618, 2308, 3,  165.0,  0.2157,
307, 111618, 2308, 4,  165.0,  0.1224,
307, 111618, 2308, 5,  165.0,  1.0358,
307, 111618, 2343, 0,  102.0,  0.0227,
307, 111618, 2343, 1,  102.0,  0.0997,
307, 111618, 2343, 2,  102.0,  0.1606,
307, 111618, 2343, 3,  102.0,  0.1195,
307, 111618, 2343, 4,  102.0,  0.0827,
307, 111618, 2343, 5,  102.0,  0.4852,
307, 111718, 1252, 0,  167.0,  0.1277,
307, 111718, 1252, 1,  167.0,  0.1073,
307, 111718, 1252, 2,  167.0,  0.1762,
307, 111718, 1252, 3,  167.0,  0.1570,
307, 111718, 1252, 4,  167.0,  0.1213,
307, 111718, 1252, 5,  167.0,  0.6895,
307, 111718, 1324, 0,  179.0,  0.1155,
307, 111718, 1324, 1,  179.0,  0.1949,
307, 111718, 1324, 2,  179.0,  0.1591,
307, 111718, 1324, 3,  179.0,  0.0276,
307, 111718, 1324, 4,  179.0,  0.1261,
307, 111718, 1324, 5,  179.0,  0.6232,
307, 111718, 2203, 0,  142.0,  0.0695,
307, 111718, 2203, 1,  142.0,  0.1615,
307, 111718, 2203, 2,  142.0,  0.2059,
307, 111718, 2203, 3,  142.0,  0.1993,
307, 111718, 2203, 4,  142.0,  0.1246,
307, 111718, 2203, 5,  142.0,  0.7608,
309, 011519, 2242, 0,  165.0,  0.1507,
309, 011519, 2242, 1,  165.0,  0.1886,
309, 011519, 2242, 2,  165.0,  0.4023,
309, 011519, 2242, 3,  165.0,  0.2983,
309, 011519, 2242, 4,  165.0,  0.1795,
309, 011519, 2242, 5,  165.0,  1.2193,
309, 011519, 2320, 0,  168.0,  0.0693,
309, 011519, 2320, 1,  168.0,  0.3352,
309, 011519, 2320, 2,  168.0,  0.3408,
309, 011519, 2320, 3,  168.0,  0.3574,
309, 011519, 2320, 4,  168.0,  0.2171,
309, 011519, 2320, 5,  168.0,  1.3199,
309, 011619, 1217, 0,  175.0,  0.0670,
309, 011619, 1217, 1,  175.0,  0.1858,
309, 011619, 1217, 2,  175.0,  0.1876,
309, 011619, 1217, 3,  175.0,  0.1928,
309, 011619, 1217, 4,  175.0,  0.1708,
309, 011619, 1217, 5,  175.0,  0.8040,
309, 011619, 1250, 0,  155.0,  0.0746,
309, 011619, 1250, 1,  155.0,  0.2131,
309, 011619, 1250, 2,  155.0,  0.2771,
309, 011619, 1250, 3,  155.0,  0.2619,
309, 011619, 1250, 4,  155.0,  0.1847,
309, 011619, 1250, 5,  155.0,  1.0114,
309, 011619, 2200, 0,  230.0,  0.1916,
309, 011619, 2200, 1,  230.0,  0.4221,
309, 011619, 2200, 2,  230.0,  0.6237,
309, 011619, 2200, 3,  230.0,  0.5010,
309, 011619, 2200, 4,  230.0,  0.2803,
309, 011619, 2200, 5,  230.0,  2.0187,
310, 021919, 2310, 0,  156.0,  0.0894,
310, 021919, 2310, 1,  156.0,  0.1364,
310, 021919, 2310, 2,  156.0,  0.2184,
310, 021919, 2310, 3,  156.0,  0.2421,
310, 021919, 2310, 4,  156.0,  0.1775,
310, 021919, 2310, 5,  156.0,  0.8637,
310, 021919, 2343, 0,  179.0,  0.0549,
310, 021919, 2343, 1,  179.0,  0.0926,
310, 021919, 2343, 2,  179.0,  0.1892,
310, 021919, 2343, 3,  179.0,  0.2045,
310, 021919, 2343, 4,  179.0,  0.1475,
310, 021919, 2343, 5,  179.0,  0.6887,
310, 022019, 1234, 0,  191.0,  0.0476,
310, 022019, 1234, 1,  191.0,  0.0747,
310, 022019, 1234, 2,  191.0,  0.1240,
310, 022019, 1234, 3,  191.0,  0.1731,
310, 022019, 1234, 4,  191.0,  0.1537,
310, 022019, 1234, 5,  191.0,  0.5731,
310, 022019, 1305, 0,  172.0,  0.0085,
310, 022019, 1305, 1,  172.0,  0.0961,
310, 022019, 1305, 2,  172.0,  0.1699,
310, 022019, 1305, 3,  172.0,  0.1613,
310, 022019, 1305, 4,  172.0,  0.1453,
310, 022019, 1305, 5,  172.0,  0.5811,
310, 022019, 2205, 0,  205.0,  0.0406,
310, 022019, 2205, 1,  205.0,  0.1392,
310, 022019, 2205, 2,  205.0,  0.2104,
310, 022019, 2205, 3,  205.0,  0.2236,
310, 022019, 2205, 4,  205.0,  0.1805,
310, 022019, 2205, 5,  205.0,  0.7945,
311, 050219, 1233, 0,  218.0,  0.0651,
311, 050219, 1233, 1,  218.0,  0.0929,
311, 050219, 1233, 2,  218.0,  0.2216,
311, 050219, 1233, 3,  218.0,  0.2859,
311, 050219, 1233, 4,  218.0, -0.0870,
311, 050219, 1233, 5,  218.0,  0.5785,
311, 050219, 2200, 0,  131.0,  0.0799,
311, 050219, 2200, 1,  131.0,  0.1879,
311, 050219, 2200, 2,  131.0,  0.2921,
311, 050219, 2200, 3,  131.0,  0.2972,
311, 050219, 2200, 4,  131.0,  0.1574,
311, 050219, 2200, 5,  131.0,  1.0145,
311, 050219, 2230, 0,  121.0,  0.1367,
311, 050219, 2230, 1,  121.0,  0.2481,
311, 050219, 2230, 2,  121.0,  0.3171,
311, 050219, 2230, 3,  121.0,  0.2629,
311, 050219, 2230, 4,  121.0,  0.1444,
311, 050219, 2230, 5,  121.0,  1.1091,
311, 050319, 1213, 0,  255.0,  0.0916,
311, 050319, 1213, 1,  255.0,  0.1572,
311, 050319, 1213, 2,  255.0,  0.1920,
311, 050319, 1213, 3,  255.0,  0.2479,
311, 050319, 1213, 4,  255.0,  0.2393,
311, 050319, 1213, 5,  255.0,  0.9280,
311, 050319, 1247, 0,  194.0,  0.0660,
311, 050319, 1247, 1,  194.0,  0.1342,
311, 050319, 1247, 2,  194.0,  0.2090,
311, 050319, 1247, 3,  194.0,  0.2151,
311, 050319, 1247, 4,  194.0,  0.1863,
311, 050319, 1247, 5,  194.0,  0.8105,
311, 050319, 2200, 0,  152.0,  0.1283,
311, 050319, 2200, 1,  152.0,  0.2823,
311, 050319, 2200, 2,  152.0,  0.3764,
311, 050319, 2200, 3,  152.0,  0.4045,
311, 050319, 2200, 4,  152.0,  0.2321,
311, 050319, 2200, 5,  152.0,  1.4235,
312, 061119, 2203, 0,  135.0,  0.0681,
312, 061119, 2203, 1,  135.0,  0.2161,
312, 061119, 2203, 2,  135.0,  0.2365,
312, 061119, 2203, 3,  135.0,  0.2117,
312, 061119, 2203, 4,  135.0,  0.0543,
312, 061119, 2203, 5,  135.0,  0.7867,
312, 061119, 2236, 0,  197.0,  0.1417,
312, 061119, 2236, 1,  197.0,  0.3315,
312, 061119, 2236, 2,  197.0,  0.3404,
312, 061119, 2236, 3,  197.0,  0.3237,
312, 061119, 2236, 4,  197.0,  0.0988,
312, 061119, 2236, 5,  197.0,  1.2360,
312, 061219, 1215, 0,  142.0,  0.0272,
312, 061219, 1215, 1,  142.0,  0.1062,
312, 061219, 1215, 2,  142.0,  0.2064,
312, 061219, 1215, 3,  142.0,  0.2722,
312, 061219, 1215, 4,  142.0,  0.1608,
312, 061219, 1215, 5,  142.0,  0.7727,
312, 061219, 1248, 0,  150.0,  0.0220,
312, 061219, 1248, 1,  150.0,  0.1264,
312, 061219, 1248, 2,  150.0,  0.2202,
312, 061219, 1248, 3,  150.0,  0.2620,
312, 061219, 1248, 4,  150.0,  0.2733,
312, 061219, 1248, 5,  150.0,  0.9039,
312, 061219, 2200, 0,  155.0,  0.2164,
312, 061219, 2200, 1,  155.0,  0.4534,
312, 061219, 2200, 2,  155.0,  0.4427,
312, 061219, 2200, 3,  155.0,  0.0770,
312, 061219, 2200, 4,  155.0,  0.5197,
312, 061219, 2200, 5,  155.0,  1.7093,
312, 070119, 1302, 0,  231.0,  0.0264,
312, 070119, 1302, 1,  231.0,  0.0671,
312, 070119, 1302, 2,  231.0,  0.1113,
312, 070119, 1302, 3,  231.0,  0.2144,
312, 070119, 1302, 4,  231.0,  0.3214,
312, 070119, 1302, 5,  231.0,  0.7406,
313, 070119, 2203, 0,  219.0,  0.1855,
313, 070119, 2203, 1,  219.0,  0.2260,
313, 070119, 2203, 2,  219.0,  0.4320,
313, 070119, 2203, 3,  219.0,  0.4081,
313, 070119, 2203, 4,  219.0,  0.4130,
313, 070119, 2203, 5,  219.0,  1.6646,
313, 070119, 2235, 0,  199.0,  0.3302,
313, 070119, 2235, 1,  199.0,  0.2279,
313, 070119, 2235, 2,  199.0,  0.3419,
313, 070119, 2235, 3,  199.0,  0.3463,
313, 070119, 2235, 4,  199.0,  0.3148,
313, 070119, 2235, 5,  199.0,  1.5612,
313, 070219, 1217, 0,  192.0,  0.0398,
313, 070219, 1217, 1,  192.0,  0.0818,
313, 070219, 1217, 2,  192.0,  0.1674,
313, 070219, 1217, 3,  192.0,  0.1874,
313, 070219, 1217, 4,  192.0,  0.2156,
313, 070219, 1217, 5,  192.0,  0.6920,
313, 070219, 1248, 0,  194.0,  0.0400,
313, 070219, 1248, 1,  194.0,  0.0640,
313, 070219, 1248, 2,  194.0,  0.1177,
313, 070219, 1248, 3,  194.0,  0.1822,
313, 070219, 1248, 4,  194.0,  0.1937,
313, 070219, 1248, 5,  194.0,  0.5976,
313, 070219, 2200, 0,  152.0,  0.2953,
313, 070219, 2200, 1,  152.0,  0.3941,
313, 070219, 2200, 2,  152.0,  0.3506,
313, 070219, 2200, 3,  152.0,  0.1721,
313, 070219, 2200, 4,  152.0,  0.0932,
313, 070219, 2200, 5,  152.0,  1.3053,
314, 080219, 2219, 0,  226.0,  0.2052,
314, 080219, 2219, 1,  226.0,  0.1813,
314, 080219, 2219, 2,  226.0,  0.2271,
314, 080219, 2219, 3,  226.0,  0.2318,
314, 080219, 2219, 4,  226.0,  0.1993,
314, 080219, 2219, 5,  226.0,  1.0446,
314, 080219, 2300, 0,  179.0,  0.1564,
314, 080219, 2300, 1,  179.0,  0.1497,
314, 080219, 2300, 2,  179.0,  0.3239,
314, 080219, 2300, 3,  179.0,  0.2941,
314, 080219, 2300, 4,  179.0,  0.2289,
314, 080219, 2300, 5,  179.0,  1.1531,
314, 080319, 1214, 0,  135.0,  0.0510,
314, 080319, 1214, 1,  135.0,  0.1017,
314, 080319, 1214, 2,  135.0,  0.1524,
314, 080319, 1214, 3,  135.0,  0.2073,
314, 080319, 1214, 4,  135.0,  0.1615,
314, 080319, 1214, 5,  135.0,  0.6739,
314, 080319, 1246, 0,  178.0,  0.0679,
314, 080319, 1246, 1,  178.0,  0.0908,
314, 080319, 1246, 2,  178.0,  0.2060,
314, 080319, 1246, 3,  178.0,  0.2262,
314, 080319, 1246, 4,  178.0,  0.2028,
314, 080319, 1246, 5,  178.0,  0.7938,
314, 080319, 2234, 0,  192.0,  0.1731,
314, 080319, 2234, 1,  192.0,  0.1974,
314, 080319, 2234, 2,  192.0,  0.3297,
314, 080319, 2234, 3,  192.0,  0.3245,
314, 080319, 2234, 4,  192.0,  0.2570,
314, 080319, 2234, 5,  192.0,  1.2817,
315, 090419, 1218, 0,  160.0,  0.0901,
315, 090419, 1218, 1,  160.0,  0.1489,
315, 090419, 1218, 2,  160.0,  0.1785,
315, 090419, 1218, 3,  160.0,  0.1669,
315, 090419, 1218, 4,  160.0,  0.1880,
315, 090419, 1218, 5,  160.0,  0.7724,
315, 090419, 2206, 0,  241.0,  0.3259,
315, 090419, 2206, 1,  241.0,  0.2703,
315, 090419, 2206, 2,  241.0,  0.3504,
315, 090419, 2206, 3,  241.0,  0.3463,
315, 090419, 2206, 4,  241.0,  0.2993,
315, 090419, 2206, 5,  241.0,  1.5923,
315, 090419, 2234, 0,  212.0,  0.2617,
315, 090419, 2234, 1,  212.0,  0.1955,
315, 090419, 2234, 2,  212.0,  0.2960,
315, 090419, 2234, 3,  212.0,  0.3000,
315, 090419, 2234, 4,  212.0,  0.2608,
315, 090419, 2234, 5,  212.0,  1.3140,
315, 090519, 1217, 0,  156.0,  0.0240,
315, 090519, 1217, 1,  156.0,  0.1537,
315, 090519, 1217, 2,  156.0,  0.1976,
315, 090519, 1217, 3,  156.0,  0.1597,
315, 090519, 1217, 4,  156.0,  0.1238,
315, 090519, 1217, 5,  156.0,  0.6588,
315, 090519, 1255, 0,  195.0,  0.1059,
315, 090519, 1255, 1,  195.0,  0.1757,
315, 090519, 1255, 2,  195.0,  0.2556,
315, 090519, 1255, 3,  195.0,  0.2396,
315, 090519, 1255, 4,  195.0,  0.1659,
315, 090519, 1255, 5,  195.0,  0.9426,
315, 090519, 2200, 0,  264.0,  0.2973,
315, 090519, 2200, 1,  264.0,  0.2443,
315, 090519, 2200, 2,  264.0,  0.3739,
315, 090519, 2200, 3,  264.0,  0.2925,
315, 090519, 2200, 4,  264.0,  0.2170,
315, 090519, 2200, 5,  264.0,  1.4250,
316, 101719, 2234, 0,  106.0,  0.1186,
316, 101719, 2234, 1,  106.0,  0.1548,
316, 101719, 2234, 2,  106.0,  0.4517,
316, 101719, 2234, 3,  106.0,  0.3253,
316, 101719, 2234, 4,  106.0,  0.1773,
316, 101719, 2234, 5,  106.0,  1.2278,
316, 101819, 1235, 0,  182.0,  0.0142,
316, 101819, 1235, 1,  182.0,  0.1200,
316, 101819, 1235, 2,  182.0,  0.1474,
316, 101819, 1235, 3,  182.0,  0.1618,
316, 101819, 1235, 4,  182.0,  0.1538,
316, 101819, 1235, 5,  182.0,  0.5972,
316, 101819, 1305, 0,  157.0,  0.0154,
316, 101819, 1305, 1,  157.0,  0.1181,
316, 101819, 1305, 2,  157.0,  0.1463,
316, 101819, 1305, 3,  157.0,  0.1566,
316, 101819, 1305, 4,  157.0,  0.1281,
316, 101819, 1305, 5,  157.0,  0.5645,
316, 101819, 2255, 0,  155.0,  0.1878,
316, 101819, 2255, 1,  155.0,  0.0525,
316, 101819, 2255, 2,  155.0,  0.2876,
316, 101819, 2255, 3,  155.0,  0.2162,
316, 101819, 2255, 4,  155.0,  0.1815,
316, 101819, 2255, 5,  155.0,  0.9256,
317, 121919,    5, 0,  213.0,  0.0512,
317, 121919,    5, 1,  213.0,  0.0790,
317, 121919,    5, 2,  213.0,  0.2113,
317, 121919,    5, 3,  213.0,  0.2087,
317, 121919,    5, 4,  213.0,  0.1891,
317, 121919,    5, 5,  213.0,  0.7393,
317, 121919,   42, 0,  171.0,  0.0936,
317, 121919,   42, 1,  171.0,  0.1104,
317, 121919,   42, 2,  171.0,  0.1771,
317, 121919,   42, 3,  171.0,  0.1773,
317, 121919,   42, 4,  171.0,  0.1613,
317, 121919,   42, 5,  171.0,  0.7196,
317, 122019, 1315, 0,  181.0,  0.0421,
317, 122019, 1315, 1,  181.0,  0.1077,
317, 122019, 1315, 2,  181.0,  0.1086,
317, 122019, 1315, 3,  181.0,  0.1245,
317, 122019, 1315, 4,  181.0,  0.1540,
317, 122019, 1315, 5,  181.0,  0.5370,
317, 122019, 2211, 0,  228.0,  0.0564,
317, 122019, 2211, 1,  228.0,  0.1521,
317, 122019, 2211, 2,  228.0,  0.2373,
317, 122019, 2211, 3,  228.0,  0.2424,
317, 122019, 2211, 4,  228.0,  0.2308,
317, 122019, 2211, 5,  228.0,  0.9191,
319, 013000, 1317, 0,  199.0,  0.0383,
319, 013000, 1317, 1,  199.0,  0.1030,
319, 013000, 1317, 2,  199.0,  0.1943,
319, 013000, 1317, 3,  199.0,  0.1636,
319, 013000, 1317, 4,  199.0,  0.1439,
319, 013000, 1317, 5,  199.0,  0.6431,
319, 013100,   15, 0,  189.0,  0.2220,
319, 013100,   15, 1,  189.0,  0.2708,
319, 013100,   15, 2,  189.0,  0.3857,
319, 013100,   15, 3,  189.0,  0.3271,
319, 013100,   15, 4,  189.0,  0.1967,
319, 013100,   15, 5,  189.0,  1.4022,
319, 013100,  149, 0,  148.0,  0.1446,
319, 013100,  149, 1,  148.0,  0.1582,
319, 013100,  149, 2,  148.0,  0.2199,
319, 013100,  149, 3,  148.0,  0.2985,
319, 013100,  149, 4,  148.0,  0.1697,
319, 013100,  149, 5,  148.0,  0.9910,
319, 013100, 1249, 0,  165.0,  0.0555,
319, 013100, 1249, 1,  165.0,  0.0709,
319, 013100, 1249, 2,  165.0,  0.1164,
319, 013100, 1249, 3,  165.0,  0.1649,
319, 013100, 1249, 4,  165.0,  0.1276,
319, 013100, 1249, 5,  165.0,  0.5353,
319, 013100, 1322, 0,  194.0,  0.0546,
319, 013100, 1322, 1,  194.0,  0.0654,
319, 013100, 1322, 2,  194.0,  0.0794,
319, 013100, 1322, 3,  194.0,  0.1396,
319, 013100, 1322, 4,  194.0,  0.1301,
319, 013100, 1322, 5,  194.0,  0.4690,
320, 071400, 1215, 0,  186.0,  0.0870,
320, 071400, 1215, 1,  186.0,  0.1886,
320, 071400, 1215, 2,  186.0,  0.2888,
320, 071400, 1215, 3,  186.0,  0.3036,
320, 071400, 1215, 4,  186.0,  0.2640,
320, 071400, 1215, 5,  186.0,  1.1319,
