Hawaii Ocean Time-series : 30-May-2024 15:46:32
https://hahana.soest.hawaii.edu/hot/hot-dogs/ppextraction.html

crn, date, stime, etime, itype, depth, chl, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
112, 000301,  708, 1900,  1,   45,  0.082, 35.1846,  185478,  455084,    1972,    2514,
112, 000301,  708, 1900,  1,   75,  0.133, 35.2972,  224863,  358888,    2042,     856,
112, 000301,  708, 1900,  1,  100,  0.206, 35.3446,  143990,  364438,    1406,     981,
112, 000301,  708, 1900,  1,  125,  0.176, 35.2427,   48213,  307792,      65,     341,
112, 000301,  708, 1900,  1,  150,  0.049, 35.2962,    8501,  233295,      64,      48,
112, 000301,  708, 1900,  1,  175,  0.023, 35.2075,    2715,  177113,      80,      80,
112, 000301,  708, 1900,  2,   25,  0.077, 35.2082,      -9,      -9,      -9,      -9,
112, 000301,  708, 1900,  2,   45,  0.084, 35.2085,      -9,      -9,      -9,      -9,
113, 000329,  530, 1715,  1,    5,  0.072, 35.3776,  245812,  350528,     115,    3597,
113, 000329,  530, 1715,  1,   25,  0.070, 35.3760,  254387,  359638,     115,    2867,
113, 000329,  530, 1715,  1,   45,  0.071, 35.3829,  245269,  370892,      33,    3168,
113, 000329,  530, 1715,  1,   75,  0.099, 35.3660,  301543,  366868,      16,    2933,
113, 000329,  530, 1715,  1,  100,  0.141, 35.4308,  243550,  370212,    1148,     738,
113, 000329,  530, 1715,  1,  125,  0.230, 35.4054,  108877,  314576,     179,    1533,
113, 000329,  530, 1715,  1,  150,  0.090, 35.2701,   60761,  271746,     373,     146,
113, 000329,  530, 1715,  1,  175,  0.047, 35.1910,   19749,  207536,      48,      97,
113, 000329,  530, 1715,  2,   25,  0.072, 35.3749,      -9,      -9,      -9,      -9,
113, 000329,  530, 1715,  2,   45,  0.076, 35.3695,      -9,      -9,      -9,      -9,
114, 000426,  552, 1930,  1,    5,  0.073, 34.9352,  112247,  438369,    3004,    1215,
114, 000426,  552, 1930,  1,   25,  0.075, 34.9666,  128185,  452044,    4855,    2017,
114, 000426,  552, 1930,  1,   45,  0.071, 34.9758,  177424,  474815,    3800,    1365,
114, 000426,  552, 1930,  1,   75,  0.147, 35.1299,  191912,  459375,    1891,    2072,
114, 000426,  552, 1930,  1,  100,  0.223, 35.1624,  108951,  448260,     278,    1504,
114, 000426,  552, 1930,  1,  125,  0.126, 35.2998,   37438,  349852,       0,     244,
114, 000426,  552, 1930,  1,  150,  0.099, 35.1108,   32257,  308596,     342,     504,
114, 000426,  552, 1930,  1,  175,  0.052, 35.0062,   22602,  246165,      32,     388,
114, 000426,  552, 1930,  2,   25,  0.075, 34.9083,      -9,      -9,      -9,      -9,
114, 000426,  552, 1930,  2,   45,  0.084, 34.9841,      -9,      -9,      -9,      -9,
115, 000525,  530, 1930,  1,   25,  0.053, -9.0000,      -9,      -9,      -9,      -9,
115, 000525,  530, 1930,  1,   45,  0.066, -9.0000,      -9,      -9,      -9,      -9,
115, 000525,  530, 1930,  3,   25,  0.057, -9.0000,      -9,      -9,      -9,      -9,
115, 000525,  530, 1930,  3,   45,  0.061, -9.0000,      -9,      -9,      -9,      -9,
115, 000525,  530, 1930,  2,    5,  0.054, 34.9303,  127144,  543109,     340,    1020,
115, 000525,  530, 1930,  2,   25,  0.055, 34.9311,  105806,  553922,     325,    1063,
115, 000525,  530, 1930,  2,   45,  0.065, 35.1477,  143203,  620185,     758,     386,
115, 000525,  530, 1930,  2,   75,  0.105, 35.3407,  306301,  419222,    1024,    1083,
115, 000525,  530, 1930,  2,  100,  0.164, 35.4107,  252700,  465072,    1732,     992,
115, 000525,  530, 1930,  2,  125,  0.265, 35.3944,  146884,  419665,    1308,     838,
115, 000525,  530, 1930,  2,  150,  0.152, -9.0000,   49512,  287084,       0,     930,
115, 000525,  530, 1930,  2,  175,  0.064, 35.2875,   13845,  255788,      14,     391,
116, 000621,  540, 1945,  1,   25,  0.325, 35.1904,      -9,  692199,    1026,     848,
116, 000621,  540, 1945,  1,   45,  0.169, 35.2502,  195813,  573814,    1290,     623,
116, 000621,  540, 1945,  2,    5,  0.230, 35.1894,  169231,  835104,     729,     805,
116, 000621,  540, 1945,  2,   25,  0.477, 35.2150,  305669,  642312,    1214,     929,
116, 000621,  540, 1945,  2,   45,  0.119, 35.2755,  214417,  513021,    1185,     874,
116, 000621,  540, 1945,  2,   75,  0.148, 35.4129,  215421,  399785,    1167,     916,
116, 000621,  540, 1945,  2,  100,  0.208, 35.4454,  148897,  406412,     589,     766,
116, 000621,  540, 1945,  2,  125,  0.153, 35.3811,      -9,  336432,      15,    1168,
116, 000621,  540, 1945,  2,  150,  0.094, 35.2741,      -9,  246857,       0,     508,
116, 000621,  540, 1945,  2,  175,  0.030, 35.0689,      -9,  207816,      14,     130,
117, 000726,  600, 1930,  1,   25,  0.152, 35.3334,  191951,  639437,    1310,     677,
117, 000726,  600, 1930,  1,   45,  0.187, 35.3763,  242472,  646086,    1449,    1030,
117, 000726,  600, 1930,  3,   25, -9.000, 35.3228,  204509,  643510,    1073,     695,
117, 000726,  600, 1930,  2,    5,  0.140, 35.3242,  224253,  585760,    1735,     733,
117, 000726,  600, 1930,  2,   25,  0.154, 35.3433,  225097,  581213,    1669,     611,
117, 000726,  600, 1930,  2,   45,  0.193, 35.3770,  245584,  554069,    1368,     952,
117, 000726,  600, 1930,  2,   75,  0.173, 35.3989,  251467,  436340,    1466,     785,
117, 000726,  600, 1930,  2,  100,  0.220, 35.3496,  145235,  397069,     748,     539,
117, 000726,  600, 1930,  2,  125,  0.170, 35.2917,      -9,  319190,      15,    1300,
117, 000726,  600, 1930,  2,  150,  0.079, 35.1415,      -9,  259298,      15,     350,
117, 000726,  600, 1930,  2,  175,  0.037, 35.0463,      -9,  183308,      14,     317,
118, 000823,  640, 1920,  1,   25,  0.100, 35.4594,  164450,  572866,    1297,     980,
118, 000823,  640, 1920,  1,   45,  0.102, 35.4609,  162264,  538253,    1504,     506,
118, 000823,  640, 1920,  3,   25,  0.101, 35.4570,  166416,      -9,    1362,     666,
118, 000823,  640, 1920,  3,   45,  0.104, 35.4563,  159514,  531358,    1259,     435,
118, 000823,  640, 1920,  2,    5,  0.095, 35.4565,  195913,  516425,    1500,     639,
118, 000823,  640, 1920,  2,   25,  0.101, 35.4553,  195952,  538267,    1424,     534,
118, 000823,  640, 1920,  2,   45,  0.103, 35.4557,  192580,  542554,    1371,     596,
118, 000823,  640, 1920,  2,   75,  0.213, 35.3867,  111964,  353083,    1259,     659,
118, 000823,  640, 1920,  2,  100,  0.180, 35.4149,   70035,  316506,      73,     818,
118, 000823,  640, 1920,  2,  125,  0.095, 35.3194,   29214,  255877,      15,     696,
118, 000823,  640, 1920,  2,  150,  0.046, 35.2363,    8796,  214381,      29,     260,
118, 000823,  640, 1920,  2,  175,  0.011, 35.0573,     966,  186032,       0,      14,
119, 001018,  600, 1800,  3,   25,  0.070, 35.3646,   86089,  275506,     524,     410,
119, 001018,  600, 1800,  3,   45,  0.071, 35.3681,   92449,  235080,     480,     267,
119, 001018,  600, 1800,  2,    5,  0.070, 35.3727,  109394,  263501,     493,     309,
119, 001018,  600, 1800,  2,   25,  0.073, 35.3675,  115432,  267737,     459,     446,
119, 001018,  600, 1800,  2,   45,  0.076, 35.3679,  129917,  268068,     601,     510,
119, 001018,  600, 1800,  2,   75,  0.173, 35.3869,  168844,  178020,    1432,     641,
119, 001018,  600, 1800,  2,  100,  0.188, 35.3545,   39840,  169481,      92,     709,
119, 001018,  600, 1800,  2,  125,  0.085, 35.3526,    8669,  105952,      16,     230,
119, 001018,  600, 1800,  2,  150,  0.043, 35.2010,    2987,   73247,      15,     170,
119, 001018,  600, 1800,  2,  175,  0.016, 35.0594,     311,   73051,      31,      47,
120, 001130,  625, 1830,  3,   25,  0.085, 35.0047,   86912,  223254,    1232,     496,
120, 001130,  625, 1830,  3,   45,  0.136, 35.1060,  131726,  228295,    1942,    1119,
120, 001130,  625, 1830,  2,    5,  0.084, 34.9996,   82228,  267032,    1158,     700,
120, 001130,  625, 1830,  2,   25,  0.086, 35.0006,   76630,  271064,    1227,     842,
120, 001130,  625, 1830,  2,   45,  0.114, 35.0342,  122256,  241937,    1590,     770,
120, 001130,  625, 1830,  2,   75,  0.290, 35.1721,   91284,  278826,     955,    2135,
120, 001130,  625, 1830,  2,  100,  0.204, 35.1926,   34346,  181912,      48,     945,
120, 001130,  625, 1830,  2,  125,  0.119, 35.2404,   12812,  153169,      16,     671,
120, 001130,  625, 1830,  2,  150,  0.063, 35.1784,    5038,  106592,      16,     274,
120, 001130,  625, 1830,  2,  175,  0.031, 35.1260,    2465,   89667,       8,     117,
121, 001220,  634, 3130,  2,    5,  0.111, 34.9264,   44088,  300278,     229,     561,
121, 001220,  634, 3130,  2,   25,  0.077, 34.9248,   76302,  191615,     280,     377,
121, 001220,  634, 3130,  2,   45,  0.079, 34.9252,   26710,  304559,      73,     487,
121, 001220,  634, 3130,  2,   75,  0.128, 35.0035,  102715,  229852,     781,     500,
121, 001220,  634, 3130,  2,  100,  0.210, 35.2771,  122395,  174461,     247,     346,
121, 001220,  634, 3130,  2,  125,  0.192, 35.2229,   28696,  156444,      27,    1008,
121, 001220,  634, 3130,  2,  150,  0.082, 35.2700,    7367,  103042,       0,     365,
121, 001220,  634, 3130,  2,  175,  0.040, 35.2040,    2602,   91556,       0,     123,
122, 010117,  640, 1854,  2,    5,  0.074, 35.0750,   32747,  331421,     556,     926,
122, 010117,  640, 1854,  2,   25,  0.086, 35.1041,   32354,  285427,     588,    1111,
122, 010117,  640, 1854,  2,   45,  0.089, 35.0774,   35786,  319361,     872,    1187,
122, 010117,  640, 1854,  2,   75,  0.195, 35.1902,   99340,  169136,    1307,    1035,
122, 010117,  640, 1854,  2,  100,  0.215, 35.3811,   65384,  177252,     937,     719,
122, 010117,  640, 1854,  2,  125,  0.087, 35.2725,   11493,  119984,      87,     261,
122, 010117,  640, 1854,  2,  150,  0.052, 35.2166,    6242,  114265,     109,     251,
122, 010117,  640, 1854,  2,  175,  0.026, 35.2308,    2048,   92542,      76,      54,
124, 010321,  635, 1830,  2,    5,  0.060, 35.0689,  107061,  262824,    1121,     610,
124, 010321,  635, 1830,  2,   25,  0.098, 35.0602,  120022,  258830,    1761,     527,
124, 010321,  635, 1830,  2,   45,  0.100, 35.0795,  176430,  105771,    2520,     456,
124, 010321,  635, 1830,  2,   75,  0.127, 35.1591,  167757,  129921,    1551,     820,
124, 010321,  635, 1830,  2,  100,  0.102, 35.3090,  166133,  134384,    2359,     528,
124, 010321,  635, 1830,  2,  125,  0.160, 35.3918,  113691,  111605,    1818,     837,
124, 010321,  635, 1830,  2,  150,  0.196, 35.2556,   41043,  110971,     734,    1277,
124, 010321,  635, 1830,  2,  175,  0.027, 35.1285,    2441,   78089,     307,     124,
125, 010418,  617, 1856,  2,    5,  0.079, 35.1374,  108701,  229682,    1461,     886,
125, 010418,  617, 1856,  2,   25,  0.076, 35.1384,  101370,  241105,    1083,     640,
125, 010418,  617, 1856,  2,   45,  0.085, 35.1435,  118559,  225669,    1389,     588,
125, 010418,  617, 1856,  2,   75,  0.116, 35.1658,  154966,  174957,    1245,     552,
125, 010418,  617, 1856,  2,  100,  0.176, 35.1894,  181259,  178932,    1727,     607,
125, 010418,  617, 1856,  2,  125,  0.209, 35.3139,   73632,  167737,     468,    1452,
125, 010418,  617, 1856,  2,  150,  0.116, 35.2672,   27686,  146792,      30,     877,
125, 010418,  617, 1856,  2,  175,  0.058, 35.2101,    9796,  117376,     292,     361,
126, 010516,  615, 1910,  2,    5,  0.076, 35.2103,   83735,  334176,    1382,    1015,
126, 010516,  615, 1910,  2,   25,  0.069, 35.2113,   82970,  356758,    2183,    1005,
126, 010516,  615, 1910,  2,   45,  0.059, 35.4038,   59906,  386371,    1706,     659,
126, 010516,  615, 1910,  2,   75,  0.074, 35.3713,   87261,  347328,    2072,     615,
126, 010516,  615, 1910,  2,  100,  0.122, 35.3451,  107720,  167313,    1091,     786,
126, 010516,  615, 1910,  2,  125,  0.207, 35.3082,   52357,  152767,     356,    1757,
126, 010516,  615, 1910,  2,  150,  0.108, 35.1480,   22053,  118141,     190,     864,
126, 010516,  615, 1910,  2,  175,  0.046, 35.1055,    6214,  105386,     174,     360,
127, 010614,  600, 1855,  2,    5,  0.061, 35.2580,  160356,  399964,    1122,     850,
127, 010614,  600, 1855,  2,   25,  0.060, 35.2550,  142000,  413472,    1078,    1078,
127, 010614,  600, 1855,  2,   45,  0.082, 35.3934,  200870,  520525,    1362,    1133,
127, 010614,  600, 1855,  2,   75,  0.151, 35.4101,  241275,  380878,    1503,    2418,
127, 010614,  600, 1855,  2,  100,  0.188, 35.3876,  170553,  278924,     980,     719,
127, 010614,  600, 1855,  2,  125,  0.193, 35.3514,   61354,  232865,      11,    1732,
127, 010614,  600, 1855,  2,  150,  0.102, 35.2347,   30818,  199312,      11,     817,
127, 010614,  600, 1855,  2,  175,  0.054, 35.1386,   14271,  154408,       0,     370,
128, 010711,  600, 1850,  2,    5,  0.050, 35.1250,    9924,  301452,     697,     970,
128, 010711,  600, 1850,  2,   25,  0.060, 35.0860,   29892,  622709,    1449,    1068,
128, 010711,  600, 1850,  2,   45,  0.102, 35.2702,   58369,  576421,    1863,    1514,
128, 010711,  600, 1850,  2,   75,  0.182, 35.3886,  179682,  324536,    1373,    1046,
128, 010711,  600, 1850,  2,  100,  0.218, 35.4247,   80439,  296234,     458,    1002,
128, 010711,  600, 1850,  2,  125,  0.120, 35.3496,   36276,  213703,       0,     686,
128, 010711,  600, 1850,  2,  150,  0.056, 35.1975,   13628,  164474,      11,     338,
128, 010711,  600, 1850,  2,  175,  0.022, 34.9642,    3617,  130344,       0,     131,
129, 010808,  615, 1857,  2,    5,  0.066, 35.2185,   35339,  725698,     839,    1035,
129, 010808,  615, 1857,  2,   25,  0.091, 35.2187,   44240,  752126,    1089,    1013,
129, 010808,  615, 1857,  2,   45,  0.072, 35.2502,   32235,  763456,    1057,     697,
129, 010808,  615, 1857,  2,   75,  0.161, 35.2791,  128459,  616848,    2397,     980,
129, 010808,  615, 1857,  2,  100,  0.234, 35.2129,   80374,  287976,      76,    2081,
129, 010808,  615, 1857,  2,  125,  0.085, 35.2449,   26461,  221100,      11,     708,
129, 010808,  615, 1857,  2,  150,  0.026, 35.1454,    4935,  183091,      22,     196,
129, 010808,  615, 1857,  2,  175,  0.014, 34.9521,    1100,  142861,      11,      44,
130, 011002,  630, 1840,  2,    5,  0.076, 35.3539,   38782,  643973,     882,     719,
130, 011002,  630, 1840,  2,   25,  0.080, 35.3721,   48782,  627894,     904,     937,
130, 011002,  630, 1840,  2,   45,  0.098, 35.3790,   37638,  627807,     861,     675,
130, 011002,  630, 1840,  2,   75,  0.181, 35.2792,  154299,  542411,    2244,     839,
130, 011002,  630, 1840,  2,  100,  0.198, 35.3210,  114221,  300134,     283,    1307,
130, 011002,  630, 1840,  2,  125,  0.171, 35.3265,   52290,  274806,      33,    1449,
130, 011002,  630, 1840,  2,  150,  0.063, 35.2296,   15894,  217559,      11,     468,
130, 011002,  630, 1840,  2,  175,  0.015, 35.0657,    3279,  181021,      11,     174,
131, 011023,  630, 1820,  2,    5,  0.152, 35.4109,   97902,  672003,    1699,     970,
131, 011023,  630, 1820,  2,   25,  0.146, 35.4097,  109809,  670576,    1645,    1057,
131, 011023,  630, 1820,  2,   45,  0.152, 35.4091,  108240,  688256,    1721,    1765,
131, 011023,  630, 1820,  2,   75,  0.249, 35.2857,  156064,  483083,    1329,    1078,
131, 011023,  630, 1820,  2,  100,  0.144, 35.2633,   41374,  357478,      65,     948,
131, 011023,  630, 1820,  2,  125,  0.078, 35.2195,   17877,  271505,      22,     588,
131, 011023,  630, 1820,  2,  150,  0.045, 35.1301,   10011,  175662,      22,     261,
131, 011023,  630, 1820,  2,  175,  0.013, 34.9833,    1340,  162415,      22,     109,
132, 011117,  650, 1800,  2,    5,  0.091, 35.2270,   57770,  604679,    2004,    1351,
132, 011117,  650, 1800,  2,   25,  0.093, 35.2379,   67650,  592413,    2048,    1285,
132, 011117,  650, 1800,  2,   45,  0.101, 35.2402,   73413,  620323,    3715,    1765,
132, 011117,  650, 1800,  2,   75,  0.219, 35.2621,  202907,  392284,    2952,    1699,
132, 011117,  650, 1800,  2,  100,  0.117, 35.3216,   38019,  248497,      65,     937,
132, 011117,  650, 1800,  2,  125,  0.054, 35.2720,   15513,  204160,      11,     359,
132, 011117,  650, 1800,  2,  150,  0.014, 35.1136,    1525,  170160,      76,      44,
132, 011117,  650, 1800,  2,  175,  0.009, 35.0340,      44,   87956,      76,      11,
134, 020116,  640, 1825,  2,    5,  0.114, 35.3348,  109591,  573458,    5872,    1318,
134, 020116,  640, 1825,  2,   25,  0.104, 35.3439,  146771,  540330,    6111,    1329,
134, 020116,  640, 1825,  2,   45,  0.109, 35.3303,  121302,  549949,    5665,    1471,
134, 020116,  640, 1825,  2,   75,  0.125, 35.3271,   98599,  590768,    5926,    1776,
134, 020116,  640, 1825,  2,  100,  0.198, 35.3328,  121542,  505176,    3192,    1078,
134, 020116,  640, 1825,  2,  125,  0.098, 35.3051,   27213,  317814,      65,     882,
134, 020116,  640, 1825,  2,  150,  0.028, 35.3323,    3072,  264947,       0,     185,
134, 020116,  640, 1825,  2,  175,  0.012, 35.3305,    1133,  214912,       0,      76,
135, 020221,  700, 1830,  2,    5,  0.075, 35.2660,   97858,  261272,    1780,     915,
135, 020221,  700, 1830,  2,   25,  0.068, 35.2674,  100437,  253481,    1706,    1127,
135, 020221,  700, 1830,  2,   45,  0.070, 35.2680,   97275,  270468,    1615,    1314,
135, 020221,  700, 1830,  2,   75,  0.110, 35.3011,  130030,  228122,    1857,    1284,
135, 020221,  700, 1830,  2,  100,  0.237, 35.3112,   47488,      -9,      15,    1563,
135, 020221,  700, 1830,  2,  125,  0.084, 35.2755,   10750,  166619,      14,     316,
135, 020221,  700, 1830,  2,  150,  0.040, 35.2264,    2883,  147838,      29,      81,
135, 020221,  700, 1830,  2,  175,  0.009, 35.0756,    3283,  142687,      58,     189,
136, 020313,  615, 1820,  2,    5,  0.059, 35.3330,   72890,  510568,    2821,    1830,
136, 020313,  615, 1820,  2,   25,  0.053, 35.3587,   85461,  565963,    3737,    2092,
136, 020313,  615, 1820,  2,   45,  0.080, 35.3575,   90571,  573066,    4249,    1841,
136, 020313,  615, 1820,  2,   75,  0.064, 35.3500,  154147,  523695,    3769,    1492,
136, 020313,  615, 1820,  2,  100,  0.170, 35.3559,  240109,  378035,    3824,    2113,
136, 020313,  615, 1820,  2,  125,  0.208, 35.3748,   89993,  366389,    1394,    1264,
136, 020313,  615, 1820,  2,  150,  0.127, 35.3313,   37507,  346182,      65,    1220,
136, 020313,  615, 1820,  2,  175,  0.079, 35.3210,   23225,  271429,      98,     784,
137, 020521,  624, 1910,  2,    5,  0.053, 34.8820,   78276,  220305,     849,     538,
137, 020521,  624, 1910,  2,   25,  0.061, 34.9726,   95711,  215069,     827,     614,
137, 020521,  624, 1910,  2,   45,  0.072, 35.3169,  104277,  262777,     997,     784,
137, 020521,  624, 1910,  2,   75,  0.108, 35.4062,  128794,  225928,    1439,     624,
137, 020521,  624, 1910,  2,  100,  0.155, 35.3861,  137102,   60189,    1216,     927,
137, 020521,  624, 1910,  2,  125,  0.247, 35.3421,   66925,  106873,     189,    1364,
137, 020521,  624, 1910,  2,  150,  0.171, 35.2706,   32551,  106413,      30,     559,
137, 020521,  624, 1910,  2,  175,  0.058, 35.1045,    7396,  104204,       0,     196,
139, 020828,  512, 1920,  2,    5,  0.059, 34.9396,   78468,  657950,    1231,    1111,
139, 020828,  512, 1920,  2,   25,  0.063, 34.9573,   75091,  675347,    1405,    1035,
139, 020828,  512, 1920,  2,   45,  0.101, 35.0905,  130845,  673735,    1362,    1231,
