,time,lat,lon,depth,cruise,frac,tow,vol,svol,wwt,dwt,carb,nit,abnd
2544,2001-04-18T10:31:00,22.75,-158,135,HOT125,0,459,568,,0.0206,0.0004,0.13,0.03,
2545,2001-04-18T10:31:00,22.75,-158,135,HOT125,1,459,568,,1.5365,0.145,49.48,11.58,
2546,2001-04-18T10:31:00,22.75,-158,135,HOT125,2,459,568,,2.1859,0.2898,120.69,29.05,
2547,2001-04-18T10:31:00,22.75,-158,135,HOT125,3,459,568,,2.0976,0.2802,110.6,26.99,
2548,2001-04-18T10:31:00,22.75,-158,135,HOT125,4,459,568,,1.2988,0.1809,70.79,15.93,
2549,2001-04-18T10:31:00,22.75,-158,135,HOT125,5,459,568,,7.1393,0.8964,351.68,83.58,
2550,2001-04-18T13:26:00,22.75,-158,170,HOT125,0,460,594,,0.0913,0.0077,2.59,0.65,
2551,2001-04-18T13:26:00,22.75,-158,170,HOT125,1,460,594,,0.7954,0.0747,25.48,5.96,
2552,2001-04-18T13:26:00,22.75,-158,170,HOT125,2,460,594,,2.2454,0.2843,118.39,28.49,
2553,2001-04-18T13:26:00,22.75,-158,170,HOT125,3,460,594,,1.2421,0.1822,71.93,17.55,
2554,2001-04-18T13:26:00,22.75,-158,170,HOT125,4,460,594,,1.2118,0.179,70.04,15.76,
2555,2001-04-18T13:26:00,22.75,-158,170,HOT125,5,460,594,,5.586,0.7279,288.42,68.42,
2556,2001-05-15T00:02:00,22.75,-158,190,HOT126,0,461,360,,2.3498,0.2538,91.48,23.87,
2557,2001-05-15T00:02:00,22.75,-158,190,HOT126,1,461,360,,2.664,0.3662,139.24,34.91,
2558,2001-05-15T00:02:00,22.75,-158,190,HOT126,2,461,360,,2.3555,0.3513,139.09,34.73,
2559,2001-05-15T00:02:00,22.75,-158,190,HOT126,3,461,360,,2.5648,0.2985,116.45,27.49,
2560,2001-05-15T00:02:00,22.75,-158,190,HOT126,4,461,360,,1.6634,0.2401,92.24,21.64,
2561,2001-05-15T00:02:00,22.75,-158,190,HOT126,5,461,360,,11.5975,1.5098,578.51,142.63,
2562,2001-05-15T10:04:00,22.75,-158,161,HOT126,0,462,453,,0.1878,0.0092,2.24,0.62,
2563,2001-05-15T10:04:00,22.75,-158,161,HOT126,1,462,453,,1.5999,0.1679,59.96,14.06,
2564,2001-05-15T10:04:00,22.75,-158,161,HOT126,2,462,453,,1.5102,0.2223,88.59,20.78,
2565,2001-05-15T10:04:00,22.75,-158,161,HOT126,3,462,453,,1.7359,0.2268,82.62,19.14,
2566,2001-05-15T10:04:00,22.75,-158,161,HOT126,4,462,453,,1.2503,0.1783,71.06,15.77,
2567,2001-05-15T10:04:00,22.75,-158,161,HOT126,5,462,453,,6.2841,0.8045,304.47,70.36,
2568,2001-05-15T13:03:00,22.75,-158,169,HOT126,0,463,354,,0.1139,0.0109,2.65,0.73,
2569,2001-05-15T13:03:00,22.75,-158,169,HOT126,1,463,354,,1.7177,0.2,71.44,16.75,
2570,2001-05-15T13:03:00,22.75,-158,169,HOT126,2,463,354,,1.8613,0.2776,110.62,25.94,
2571,2001-05-15T13:03:00,22.75,-158,169,HOT126,3,463,354,,1.511,0.1851,67.42,15.62,
2572,2001-05-15T13:03:00,22.75,-158,169,HOT126,4,463,354,,1.2189,0.1805,71.97,15.97,
2573,2001-05-15T13:03:00,22.75,-158,169,HOT126,5,463,354,,6.4227,0.8542,324.08,75.01,
2574,2001-05-15T21:59:00,22.75,-158,170,HOT126,0,464,395,,0.6012,0.0275,9.92,2.59,
2575,2001-05-15T21:59:00,22.75,-158,170,HOT126,1,464,395,,2.2905,0.3306,125.7,31.51,
2576,2001-05-15T21:59:00,22.75,-158,170,HOT126,2,464,395,,2.826,0.4071,161.19,40.25,
2577,2001-05-15T21:59:00,22.75,-158,170,HOT126,3,464,395,,1.7933,0.2387,93.12,21.98,
2578,2001-05-15T21:59:00,22.75,-158,170,HOT126,4,464,395,,1.3475,0.176,67.63,15.86,
2579,2001-05-15T21:59:00,22.75,-158,170,HOT126,5,464,395,,8.8585,1.1799,457.56,112.2,
2580,2001-05-16T01:00:00,22.75,-158,189,HOT126,0,465,365,,1.4274,0.29,104.52,27.27,
2581,2001-05-16T01:00:00,22.75,-158,189,HOT126,1,465,365,,2.15,0.3245,123.41,30.94,
2582,2001-05-16T01:00:00,22.75,-158,189,HOT126,2,465,365,,2.9598,0.4954,196.15,48.97,
2583,2001-05-16T01:00:00,22.75,-158,189,HOT126,3,465,365,,1.9046,0.2649,103.35,24.4,
2584,2001-05-16T01:00:00,22.75,-158,189,HOT126,4,465,365,,1.3624,0.1961,75.35,17.68,
2585,2001-05-16T01:00:00,22.75,-158,189,HOT126,5,465,365,,9.8042,1.5709,602.79,149.26,
2586,2001-05-16T09:59:00,22.75,-158,173,HOT126,0,466,430,,0.1086,0.0079,1.92,0.53,
2587,2001-05-16T09:59:00,22.75,-158,173,HOT126,1,466,430,,2.8682,0.2845,101.59,23.82,
2588,2001-05-16T09:59:00,22.75,-158,173,HOT126,2,466,430,,1.9786,0.248,98.85,23.18,
2589,2001-05-16T09:59:00,22.75,-158,173,HOT126,3,466,430,,1.752,0.198,72.09,16.7,
2590,2001-05-16T09:59:00,22.75,-158,173,HOT126,4,466,430,,1.2654,0.1451,57.85,12.83,
2591,2001-05-16T09:59:00,22.75,-158,173,HOT126,5,466,430,,7.9727,0.8835,332.3,77.07,
2592,2001-06-13T01:27:00,22.75,-158,190,HOT127,0,467,394,,0.9276,0.0525,19.29,4.61,
2593,2001-06-13T01:27:00,22.75,-158,190,HOT127,1,467,394,,4.0581,0.5426,216.5,52.55,
2594,2001-06-13T01:27:00,22.75,-158,190,HOT127,2,467,394,,1.8619,0.2857,114.08,28.26,
2595,2001-06-13T01:27:00,22.75,-158,190,HOT127,3,467,394,,2.3295,0.319,124.9,29.36,
2596,2001-06-13T01:27:00,22.75,-158,190,HOT127,4,467,394,,1.3049,0.2365,96.62,21.83,
2597,2001-06-13T01:27:00,22.75,-158,190,HOT127,5,467,394,,10.4819,1.4362,571.39,136.61,
2598,2001-06-13T01:32:00,22.75,-158,168,HOT127,0,471,471,,0.5312,0.0697,25.63,6.13,
2599,2001-06-13T01:32:00,22.75,-158,168,HOT127,1,471,471,,2.5048,0.3747,149.51,36.29,
2600,2001-06-13T01:32:00,22.75,-158,168,HOT127,2,471,471,,2.1611,0.3296,131.65,32.61,
2601,2001-06-13T01:32:00,22.75,-158,168,HOT127,3,471,471,,2.1689,0.2789,109.19,25.66,
2602,2001-06-13T01:32:00,22.75,-158,168,HOT127,4,471,471,,1.8565,0.23,93.97,21.23,
2603,2001-06-13T01:32:00,22.75,-158,168,HOT127,5,471,471,,9.2226,1.2829,509.94,121.93,
2604,2001-06-13T10:36:00,22.75,-158,134,HOT127,0,472,498,,0.1436,0.0233,8.35,1.99,
2605,2001-06-13T10:36:00,22.75,-158,134,HOT127,1,472,498,,1.5425,0.2195,87.71,20.78,
2606,2001-06-13T10:36:00,22.75,-158,134,HOT127,2,472,498,,1.6524,0.2427,102.25,25.49,
2607,2001-06-13T10:36:00,22.75,-158,134,HOT127,3,472,498,,1.6348,0.1835,72.95,17.56,
2608,2001-06-13T10:36:00,22.75,-158,134,HOT127,4,472,498,,0.9947,0.1181,44.63,10.01,
2609,2001-06-13T10:36:00,22.75,-158,134,HOT127,5,472,498,,5.968,0.7871,315.87,75.84,
2610,2001-06-13T11:00:00,22.75,-158,141,HOT127,0,468,366,,0.0816,0.0056,1.99,0.47,
2611,2001-06-13T11:00:00,22.75,-158,141,HOT127,1,468,366,,1.6612,0.2205,88.09,20.87,
2612,2001-06-13T11:00:00,22.75,-158,141,HOT127,2,468,366,,1.3646,0.2009,84.61,21.1,
2613,2001-06-13T11:00:00,22.75,-158,141,HOT127,3,468,366,,1.2512,0.1728,68.7,16.54,
2614,2001-06-13T11:00:00,22.75,-158,141,HOT127,4,468,366,,0.8197,0.121,45.71,10.26,
2615,2001-06-13T11:00:00,22.75,-158,141,HOT127,5,468,366,,5.1782,0.7206,289.09,69.24,
2616,2001-06-13T13:12:00,22.75,-158,86,HOT127,0,469,706,,0.4015,0.0439,15.7,3.75,
2617,2001-06-13T13:12:00,22.75,-158,86,HOT127,1,469,706,,0.7588,0.0994,39.71,9.41,
2618,2001-06-13T13:12:00,22.75,-158,86,HOT127,2,469,706,,0.9806,0.1434,60.42,15.07,
2619,2001-06-13T13:12:00,22.75,-158,86,HOT127,3,469,706,,1.1138,0.1317,52.36,12.61,
2620,2001-06-13T13:12:00,22.75,-158,86,HOT127,4,469,706,,0.8372,0.1125,42.53,9.54,
2621,2001-06-13T13:12:00,22.75,-158,86,HOT127,5,469,706,,4.0919,0.531,210.73,50.37,
2622,2001-06-13T22:37:00,22.75,-158,153,HOT127,0,470,445,,0.3353,0.0588,21.63,5.17,
2623,2001-06-13T22:37:00,22.75,-158,153,HOT127,1,470,445,,2.8674,0.4638,185.07,44.92,
2624,2001-06-13T22:37:00,22.75,-158,153,HOT127,2,470,445,,1.6658,0.2583,103.15,25.55,
2625,2001-06-13T22:37:00,22.75,-158,153,HOT127,3,470,445,,1.8045,0.2535,99.24,23.33,
2626,2001-06-13T22:37:00,22.75,-158,153,HOT127,4,470,445,,1.6626,0.2402,98.12,22.17,
2627,2001-06-13T22:37:00,22.75,-158,153,HOT127,5,470,445,,8.3356,1.2746,507.21,121.14,
2628,2001-08-07T10:55:00,22.75,-158,181,HOT129,0,479,161,,0.6734,0.0462,15.27,3.82,
2629,2001-08-07T10:55:00,22.75,-158,181,HOT129,1,479,161,,1.4688,0.1273,43.82,10.02,
2630,2001-08-07T10:55:00,22.75,-158,181,HOT129,2,479,161,,7.3061,0.8097,281.15,69.05,
2631,2001-08-07T10:55:00,22.75,-158,181,HOT129,3,479,161,,8.2445,0.6792,227.86,54.59,
2632,2001-08-07T10:55:00,22.75,-158,181,HOT129,4,479,161,,1.4508,0.1385,48.54,9.94,
2633,2001-08-07T10:55:00,22.75,-158,181,HOT129,5,479,161,,19.1437,1.801,616.64,147.41,
2634,2001-08-07T13:39:00,22.75,-158,132,HOT129,0,480,528,,0.1297,0.0118,3.9,0.97,
2635,2001-08-07T13:39:00,22.75,-158,132,HOT129,1,480,528,,0.2857,0.0246,8.46,1.93,
2636,2001-08-07T13:39:00,22.75,-158,132,HOT129,2,480,528,,2.2154,0.269,93.39,22.94,
2637,2001-08-07T13:39:00,22.75,-158,132,HOT129,3,480,528,,2.7396,0.2782,93.31,22.35,
2638,2001-08-07T13:39:00,22.75,-158,132,HOT129,4,480,528,,1.5694,0.1794,62.88,12.87,
2639,2001-08-07T13:39:00,22.75,-158,132,HOT129,5,480,528,,6.9398,0.7629,261.93,61.07,
2640,2001-08-07T22:31:00,22.75,-158,196,HOT129,0,481,340,,2.3619,0.1255,45.54,10.6,
2641,2001-08-07T22:31:00,22.75,-158,196,HOT129,1,481,340,,2.3097,0.2774,97.89,22.07,
2642,2001-08-07T22:31:00,22.75,-158,196,HOT129,2,481,340,,3.147,0.4085,160.66,35.32,
2643,2001-08-07T22:31:00,22.75,-158,196,HOT129,3,481,340,,3.7803,0.4099,153.77,37.18,
2644,2001-08-07T22:31:00,22.75,-158,196,HOT129,4,481,340,,2.2354,0.2576,138.22,33.27,
2645,2001-08-07T22:31:00,22.75,-158,196,HOT129,5,481,340,,13.8342,1.4789,596.08,138.45,
2646,2001-08-08T01:30:00,22.75,-158,167,HOT129,0,482,419,,0.0997,0.0064,2.31,0.54,
2647,2001-08-08T01:30:00,22.75,-158,167,HOT129,1,482,419,,2.141,0.2858,100.84,22.74,
2648,2001-08-08T01:30:00,22.75,-158,167,HOT129,2,482,419,,2.5351,0.2957,116.28,25.56,
2649,2001-08-08T01:30:00,22.75,-158,167,HOT129,3,482,419,,2.5485,0.2802,105.12,25.42,
2650,2001-08-08T01:30:00,22.75,-158,167,HOT129,4,482,419,,1.6296,0.2028,108.84,26.19,
2651,2001-08-08T01:30:00,22.75,-158,167,HOT129,5,482,419,,8.9539,1.0708,433.39,100.46,
2652,2001-08-08T10:31:00,22.75,-158,160,HOT129,0,483,467,,0.4796,0.0236,7.8,1.95,
2653,2001-08-08T10:31:00,22.75,-158,160,HOT129,1,483,467,,0.698,0.0713,24.55,5.61,
2654,2001-08-08T10:31:00,22.75,-158,160,HOT129,2,483,467,,2.0676,0.262,90.98,22.35,
2655,2001-08-08T10:31:00,22.75,-158,160,HOT129,3,483,467,,5.8396,0.5175,173.6,41.59,
2656,2001-08-08T10:31:00,22.75,-158,160,HOT129,4,483,467,,2.1736,0.1671,58.55,11.99,
2657,2001-08-08T10:31:00,22.75,-158,160,HOT129,5,483,467,,11.2584,1.0415,355.48,83.48,
2658,2001-08-08T22:13:00,22.75,-158,166,HOT129,0,484,406,,0.5245,0.1154,41.87,9.75,
2659,2001-08-08T22:13:00,22.75,-158,166,HOT129,1,484,406,,1.2212,0.1858,65.58,14.79,
2660,2001-08-08T22:13:00,22.75,-158,166,HOT129,2,484,406,,2.6764,0.3725,146.51,32.21,
2661,2001-08-08T22:13:00,22.75,-158,166,HOT129,3,484,406,,3.5709,0.3805,142.77,34.52,
2662,2001-08-08T22:13:00,22.75,-158,166,HOT129,4,484,406,,1.8814,0.2358,126.54,30.46,
2663,2001-08-08T22:13:00,22.75,-158,166,HOT129,5,484,406,,9.8744,1.2901,523.27,121.73,
2664,2001-10-01T00:15:00,22.75,-158,166,HOT130,0,485,261,,0.3888,0.0503,,,
2665,2001-10-01T00:15:00,22.75,-158,166,HOT130,1,485,261,,2.2231,0.3601,,,
2666,2001-10-01T00:15:00,22.75,-158,166,HOT130,2,485,261,,2.3263,0.3966,,,
2667,2001-10-01T00:15:00,22.75,-158,166,HOT130,3,485,261,,2.3901,0.3536,,,
2668,2001-10-01T00:15:00,22.75,-158,166,HOT130,4,485,261,,1.7585,0.2602,,,
2669,2001-10-01T00:15:00,22.75,-158,166,HOT130,5,485,261,,9.0869,1.4207,,,
2670,2001-10-01T10:03:00,22.75,-158,110,HOT130,0,486,578,,0.4925,0.0819,,,
2671,2001-10-01T10:03:00,22.75,-158,110,HOT130,1,486,578,,1.1172,0.1553,,,
2672,2001-10-01T10:03:00,22.75,-158,110,HOT130,2,486,578,,2.2399,0.3792,,,
2673,2001-10-01T10:03:00,22.75,-158,110,HOT130,3,486,578,,2.1462,0.3248,,,
2674,2001-10-01T10:03:00,22.75,-158,110,HOT130,4,486,578,,1.3198,0.184,,,
2675,2001-10-01T10:03:00,22.75,-158,110,HOT130,5,486,578,,7.3156,1.1253,,,
2676,2001-10-01T13:02:00,22.75,-158,175,HOT130,0,487,275,,0.0346,0.0071,,,
2677,2001-10-01T13:02:00,22.75,-158,175,HOT130,1,487,275,,1.2305,0.1663,,,
2678,2001-10-01T13:02:00,22.75,-158,175,HOT130,2,487,275,,2.4351,0.3858,,,
2679,2001-10-01T13:02:00,22.75,-158,175,HOT130,3,487,275,,2.5687,0.3654,,,
2680,2001-10-01T13:02:00,22.75,-158,175,HOT130,4,487,275,,1.4945,0.2011,,,
2681,2001-10-01T13:02:00,22.75,-158,175,HOT130,5,487,275,,7.7634,1.1258,,,
2682,2001-10-01T22:25:00,22.75,-158,129,HOT130,0,488,588,,0.3341,0.0478,,,
2683,2001-10-01T22:25:00,22.75,-158,129,HOT130,1,488,588,,1.9728,0.3085,,,
2684,2001-10-01T22:25:00,22.75,-158,129,HOT130,2,488,588,,3.9373,0.7071,,,
2685,2001-10-01T22:25:00,22.75,-158,129,HOT130,3,488,588,,3.375,0.4611,,,
2686,2001-10-01T22:25:00,22.75,-158,129,HOT130,4,488,588,,1.8137,0.2379,,,
2687,2001-10-01T22:25:00,22.75,-158,129,HOT130,5,488,588,,11.4329,1.7624,,,
2688,2001-10-02T01:05:00,22.75,-158,152,HOT130,0,489,472,,0.8949,0.1254,,,
2689,2001-10-02T01:05:00,22.75,-158,152,HOT130,1,489,472,,1.5908,0.2483,,,
2690,2001-10-02T01:05:00,22.75,-158,152,HOT130,2,489,472,,3.3281,0.5685,,,
2691,2001-10-02T01:05:00,22.75,-158,152,HOT130,3,489,472,,2.6443,0.3413,,,
2692,2001-10-02T01:05:00,22.75,-158,152,HOT130,4,489,472,,1.561,0.1827,,,
2693,2001-10-02T01:05:00,22.75,-158,152,HOT130,5,489,472,,10.0191,1.4662,,,
2694,2001-10-02T09:59:00,22.75,-158,151,HOT130,0,490,488,,0.2818,0.0189,,,
2695,2001-10-02T09:59:00,22.75,-158,151,HOT130,1,490,488,,0.6592,0.0855,,,
2696,2001-10-02T09:59:00,22.75,-158,151,HOT130,2,490,488,,2.1378,0.3288,,,
2697,2001-10-02T09:59:00,22.75,-158,151,HOT130,3,490,488,,2.7762,0.3463,,,
2698,2001-10-02T09:59:00,22.75,-158,151,HOT130,4,490,488,,1.3801,0.1544,,,
2699,2001-10-02T09:59:00,22.75,-158,151,HOT130,5,490,488,,7.2352,0.9339,,,
2700,2001-10-02T21:56:00,22.75,-158,161,HOT130,0,491,445,,,,,,
2701,2001-10-02T21:56:00,22.75,-158,161,HOT130,1,491,445,,,,,,
2702,2001-10-02T21:56:00,22.75,-158,161,HOT130,2,491,445,,,,,,
2703,2001-10-02T21:56:00,22.75,-158,161,HOT130,3,491,445,,,,,,
2704,2001-10-02T21:56:00,22.75,-158,161,HOT130,4,491,445,,,,,,
2705,2001-10-02T21:56:00,22.75,-158,161,HOT130,5,491,445,,,,,,
2706,2001-10-22T10:23:00,22.75,-158,131,HOT131,0,492,747,,0.3388,0.0232,,,
2707,2001-10-22T10:23:00,22.75,-158,131,HOT131,1,492,747,,0.8543,0.0969,,,
2708,2001-10-22T10:23:00,22.75,-158,131,HOT131,2,492,747,,2.7949,0.4103,,,
2709,2001-10-22T10:23:00,22.75,-158,131,HOT131,3,492,747,,11.9996,1.3601,,,
2710,2001-10-22T10:23:00,22.75,-158,131,HOT131,4,492,747,,4.5061,0.3652,,,
2711,2001-10-22T10:23:00,22.75,-158,131,HOT131,5,492,747,,20.4937,2.2559,,,
2712,2001-10-22T13:27:00,22.75,-158,192,HOT131,0,493,413,,0.1482,0.0179,,,
2713,2001-10-22T13:27:00,22.75,-158,192,HOT131,1,493,413,,0.7775,0.0843,,,
2714,2001-10-22T13:27:00,22.75,-158,192,HOT131,2,493,413,,2.5322,0.3608,,,
2715,2001-10-22T13:27:00,22.75,-158,192,HOT131,3,493,413,,12.0097,1.2172,,,
2716,2001-10-22T13:27:00,22.75,-158,192,HOT131,4,493,413,,4.5815,0.4318,,,
2717,2001-10-22T13:27:00,22.75,-158,192,HOT131,5,493,413,,20.0491,2.1119,,,
2718,2001-10-22T22:12:00,22.75,-158,128,HOT131,0,494,586,,0.3086,0.0272,,,
2719,2001-10-22T22:12:00,22.75,-158,128,HOT131,1,494,586,,2.4308,0.2909,,,
2720,2001-10-22T22:12:00,22.75,-158,128,HOT131,2,494,586,,2.9015,0.4227,,,
2721,2001-10-22T22:12:00,22.75,-158,128,HOT131,3,494,586,,2.5283,0.2811,,,
2722,2001-10-22T22:12:00,22.75,-158,128,HOT131,4,494,586,,1.9861,0.2052,,,
2723,2001-10-22T22:12:00,22.75,-158,128,HOT131,5,494,586,,10.1554,1.227,,,
2724,2001-10-23T01:20:00,22.75,-158,151,HOT131,0,495,636,,0.7391,0.1569,,,
2725,2001-10-23T01:20:00,22.75,-158,151,HOT131,1,495,636,,1.6041,0.2597,,,
2726,2001-10-23T01:20:00,22.75,-158,151,HOT131,2,495,636,,2.6232,0.4216,,,
2727,2001-10-23T01:20:00,22.75,-158,151,HOT131,3,495,636,,2.5284,0.3093,,,
2728,2001-10-23T01:20:00,22.75,-158,151,HOT131,4,495,636,,2.1309,0.2508,,,
2729,2001-10-23T01:20:00,22.75,-158,151,HOT131,5,495,636,,9.6256,1.3983,,,
2730,2001-10-23T10:08:00,22.75,-158,107,HOT131,0,496,660,,0.2004,0.0149,,,
2731,2001-10-23T10:08:00,22.75,-158,107,HOT131,1,496,660,,0.6924,0.0887,,,
2732,2001-10-23T10:08:00,22.75,-158,107,HOT131,2,496,660,,1.0856,0.1448,,,
2733,2001-10-23T10:08:00,22.75,-158,107,HOT131,3,496,660,,2.5291,0.2667,,,
2734,2001-10-23T10:08:00,22.75,-158,107,HOT131,4,496,660,,2.0107,0.169,,,
2735,2001-10-23T10:08:00,22.75,-158,107,HOT131,5,496,660,,6.5181,0.684,,,
2736,2001-10-23T22:00:00,22.75,-158,155,HOT131,0,497,586,,1.0401,0.1491,,,
2737,2001-10-23T22:00:00,22.75,-158,155,HOT131,1,497,586,,2.9119,0.4097,,,
2738,2001-10-23T22:00:00,22.75,-158,155,HOT131,2,497,586,,2.4184,0.3368,,,
2739,2001-10-23T22:00:00,22.75,-158,155,HOT131,3,497,586,,2.0096,0.2725,,,
2740,2001-10-23T22:00:00,22.75,-158,155,HOT131,4,497,586,,2.8768,0.3122,,,
2741,2001-10-23T22:00:00,22.75,-158,155,HOT131,5,497,586,,11.2569,1.4803,,,
2742,2001-11-16T00:01:00,22.75,-158,148,HOT132,0,498,479,,0.7142,0.1624,,,
2743,2001-11-16T00:01:00,22.75,-158,148,HOT132,1,498,479,,1.3047,0.1968,,,
2744,2001-11-16T00:01:00,22.75,-158,148,HOT132,2,498,479,,1.3988,0.2355,,,
2745,2001-11-16T00:01:00,22.75,-158,148,HOT132,3,498,479,,1.3437,0.1972,,,
2746,2001-11-16T00:01:00,22.75,-158,148,HOT132,4,498,479,,1.0582,0.1761,,,
2747,2001-11-16T00:01:00,22.75,-158,148,HOT132,5,498,479,,5.8196,0.968,,,
2748,2001-11-16T10:01:00,22.75,-158,104,HOT132,0,499,610,,0.5099,0.0821,,,
2749,2001-11-16T10:01:00,22.75,-158,104,HOT132,1,499,610,,0.8545,0.1019,,,
2750,2001-11-16T10:01:00,22.75,-158,104,HOT132,2,499,610,,1.5567,0.227,,,
2751,2001-11-16T10:01:00,22.75,-158,104,HOT132,3,499,610,,1.7339,0.2404,,,
2752,2001-11-16T10:01:00,22.75,-158,104,HOT132,4,499,610,,1.4132,0.1676,,,
2753,2001-11-16T10:01:00,22.75,-158,104,HOT132,5,499,610,,6.0682,0.819,,,
2754,2001-11-16T12:58:00,22.75,-158,106,HOT132,0,500,610,,0.3874,0.0248,,,
2755,2001-11-16T12:58:00,22.75,-158,106,HOT132,1,500,610,,1.2161,0.1196,,,
2756,2001-11-16T12:58:00,22.75,-158,106,HOT132,2,500,610,,2.0681,0.2832,,,
2757,2001-11-16T12:58:00,22.75,-158,106,HOT132,3,500,610,,1.6743,0.2445,,,
2758,2001-11-16T12:58:00,22.75,-158,106,HOT132,4,500,610,,1.4131,0.1975,,,
2759,2001-11-16T12:58:00,22.75,-158,106,HOT132,5,500,610,,6.7589,0.8697,,,
2760,2001-11-16T22:01:00,22.75,-158,100,HOT132,0,501,682,,0.6493,0.0694,,,
2761,2001-11-16T22:01:00,22.75,-158,100,HOT132,1,501,682,,1.6827,0.1974,,,
2762,2001-11-16T22:01:00,22.75,-158,100,HOT132,2,501,682,,2.1259,0.3403,,,
2763,2001-11-16T22:01:00,22.75,-158,100,HOT132,3,501,682,,2.0491,0.3194,,,
2764,2001-11-16T22:01:00,22.75,-158,100,HOT132,4,501,682,,1.3958,0.2022,,,
2765,2001-11-16T22:01:00,22.75,-158,100,HOT132,5,501,682,,7.9028,1.1287,,,
2766,2001-11-17T00:59:00,22.75,-158,120,HOT132,0,502,564,,0.8438,0.0665,,,
2767,2001-11-17T00:59:00,22.75,-158,120,HOT132,1,502,564,,1.2029,0.1627,,,
2768,2001-11-17T00:59:00,22.75,-158,120,HOT132,2,502,564,,2.3813,0.3563,,,
2769,2001-11-17T00:59:00,22.75,-158,120,HOT132,3,502,564,,1.7189,0.2667,,,
2770,2001-11-17T00:59:00,22.75,-158,120,HOT132,4,502,564,,1.2036,0.2058,,,
2771,2001-11-17T00:59:00,22.75,-158,120,HOT132,5,502,564,,7.3505,1.058,,,
2772,2001-11-17T10:01:00,22.75,-158,148,HOT132,0,503,484,,0.2671,0.0285,,,
2773,2001-11-17T10:01:00,22.75,-158,148,HOT132,1,503,484,,0.6265,0.0646,,,
2774,2001-11-17T10:01:00,22.75,-158,148,HOT132,2,503,484,,1.1108,0.1592,,,
2775,2001-11-17T10:01:00,22.75,-158,148,HOT132,3,503,484,,1.1967,0.1645,,,
2776,2001-11-17T10:01:00,22.75,-158,148,HOT132,4,503,484,,1.1741,0.1718,,,
2777,2001-11-17T10:01:00,22.75,-158,148,HOT132,5,503,484,,4.3752,0.5886,,,
2778,2001-12-14T23:36:00,22.75,-158,105,HOT133,0,504,4789,,,,,,
2779,2001-12-14T23:36:00,22.75,-158,105,HOT133,1,504,4789,,,,,,
2780,2001-12-14T23:36:00,22.75,-158,105,HOT133,2,504,4789,,,,,,
2781,2001-12-14T23:36:00,22.75,-158,105,HOT133,3,504,4789,,,,,,
2782,2001-12-14T23:36:00,22.75,-158,105,HOT133,4,504,4789,,,,,,
2783,2001-12-14T23:36:00,22.75,-158,105,HOT133,5,504,4789,,,,,,
2784,2002-01-15T00:19:00,22.75,-158,206,HOT134,0,505,373,,1.66,0.1514,,,
2785,2002-01-15T00:19:00,22.75,-158,206,HOT134,1,505,373,,1.4302,0.2001,,,
2786,2002-01-15T00:19:00,22.75,-158,206,HOT134,2,505,373,,3.0027,0.4654,,,
2787,2002-01-15T00:19:00,22.75,-158,206,HOT134,3,505,373,,1.5033,0.2069,,,
2788,2002-01-15T00:19:00,22.75,-158,206,HOT134,4,505,373,,1.1126,0.1944,,,
2789,2002-01-15T00:19:00,22.75,-158,206,HOT134,5,505,373,,8.7088,1.2182,,,
2790,2002-01-15T10:02:00,22.75,-158,201,HOT134,0,506,374,,0.2211,0.0235,,,
2791,2002-01-15T10:02:00,22.75,-158,201,HOT134,1,506,374,,0.8922,0.0778,,,
2792,2002-01-15T10:02:00,22.75,-158,201,HOT134,2,506,374,,1.0861,0.1343,,,
2793,2002-01-15T10:02:00,22.75,-158,201,HOT134,3,506,374,,0.9169,0.1259,,,
2794,2002-01-15T10:02:00,22.75,-158,201,HOT134,4,506,374,,0.7308,0.1219,,,
2795,2002-01-15T10:02:00,22.75,-158,201,HOT134,5,506,374,,3.847,0.4834,,,
2796,2002-01-15T13:06:00,22.75,-158,182,HOT134,0,507,412,,0.2277,0.0243,,,
2797,2002-01-15T13:06:00,22.75,-158,182,HOT134,1,507,412,,1.1567,0.1202,,,
2798,2002-01-15T13:06:00,22.75,-158,182,HOT134,2,507,412,,1.056,0.1425,,,
2799,2002-01-15T13:06:00,22.75,-158,182,HOT134,3,507,412,,0.8705,0.1184,,,
2800,2002-01-15T13:06:00,22.75,-158,182,HOT134,4,507,412,,0.5054,0.0973,,,
2801,2002-01-15T13:06:00,22.75,-158,182,HOT134,5,507,412,,3.8163,0.5028,,,
2802,2002-01-15T21:59:00,22.75,-158,213,HOT134,0,508,452,,1.4962,0.2496,,,
2803,2002-01-15T21:59:00,22.75,-158,213,HOT134,1,508,452,,2.9398,0.3993,,,
2804,2002-01-15T21:59:00,22.75,-158,213,HOT134,2,508,452,,2.0447,0.308,,,
2805,2002-01-15T21:59:00,22.75,-158,213,HOT134,3,508,452,,1.3864,0.1863,,,
2806,2002-01-15T21:59:00,22.75,-158,213,HOT134,4,508,452,,0.9453,0.1736,,,
2807,2002-01-15T21:59:00,22.75,-158,213,HOT134,5,508,452,,8.8125,1.3169,,,
2808,2002-01-16T00:33:00,22.75,-158,195,HOT134,0,509,317,,4.7279,0.1689,,,
2809,2002-01-16T00:33:00,22.75,-158,195,HOT134,1,509,317,,1.3238,0.1597,,,
2810,2002-01-16T00:33:00,22.75,-158,195,HOT134,2,509,317,,1.3084,0.2012,,,
