,time,lat,lon,depth,cruise,stime,etime,itype,chl,phaeo,l12,d12,bsal,pbact,hbact,sbact,ebact
550,1996-01-17T00:00:00,22.75,-158,75,HOT069,525.0,1730.0,1,0.124,0.077,0.845,0.127,35.0575,286762.0,498344.0,2109.0,1029.0
551,1996-01-17T00:00:00,22.75,-158,100,HOT069,525.0,1730.0,1,0.153,0.236,0.75,0.107,35.0857,193942.0,426171.0,818.0,1091.0
552,1996-01-17T00:00:00,22.75,-158,125,HOT069,525.0,1730.0,1,0.052,0.096,0.17,0.033,35.1301,19302.0,273537.0,84.0,67.0
553,1996-01-17T00:00:00,22.75,-158,150,HOT069,525.0,1730.0,1,0.026,0.061,0.05,0.043,35.1247,6694.0,201303.0,0.0,50.0
554,1996-03-27T00:00:00,22.75,-158,5,HOT070,530.0,1900.0,1,0.053,0.057,7.205,0.163,34.8561,339929.0,627829.0,17.0,1415.0
555,1996-03-27T00:00:00,22.75,-158,25,HOT070,530.0,1900.0,1,0.056,0.062,6.673,0.167,34.8861,335975.0,635923.0,1432.0,438.0
556,1996-03-27T00:00:00,22.75,-158,45,HOT070,530.0,1900.0,1,0.053,0.05,6.37,0.46,34.8554,358712.0,668406.0,2378.0,472.0
557,1996-03-27T00:00:00,22.75,-158,75,HOT070,530.0,1900.0,1,0.092,0.087,1.595,0.137,35.058,329262.0,700221.0,4986.0,693.0
558,1996-03-27T00:00:00,22.75,-158,100,HOT070,530.0,1900.0,1,0.088,0.165,1.17,0.1,35.0172,265503.0,512087.0,2837.0,151.0
559,1996-03-27T00:00:00,22.75,-158,125,HOT070,530.0,1900.0,1,0.137,0.393,0.887,0.05,35.0649,94834.0,416254.0,2053.0,150.0
560,1996-03-27T00:00:00,22.75,-158,150,HOT070,530.0,1900.0,1,0.03,0.076,0.1,0.053,35.0562,,,,
561,1996-03-27T00:00:00,22.75,-158,175,HOT070,530.0,1900.0,1,0.038,0.064,0.07,0.083,34.9912,8974.0,286984.0,282.0,17.0
562,1996-04-24T00:00:00,22.75,-158,5,HOT071,425.0,1930.0,1,0.044,0.041,6.7,0.297,34.7494,251281.0,611839.0,2992.0,1025.0
563,1996-04-24T00:00:00,22.75,-158,25,HOT071,425.0,1930.0,1,0.039,0.039,6.827,0.247,34.7533,245341.0,656168.0,2129.0,862.0
564,1996-04-24T00:00:00,22.75,-158,45,HOT071,425.0,1930.0,1,0.039,0.045,5.263,0.403,34.7517,247252.0,629648.0,1849.0,757.0
565,1996-04-24T00:00:00,22.75,-158,75,HOT071,425.0,1930.0,1,0.064,0.096,0.193,0.317,34.8878,319298.0,,3921.0,770.0
566,1996-04-24T00:00:00,22.75,-158,100,HOT071,425.0,1930.0,1,0.109,0.169,1.63,0.277,34.9742,360754.0,510415.0,2931.0,337.0
567,1996-04-24T00:00:00,22.75,-158,125,HOT071,425.0,1930.0,1,0.167,0.467,1.153,0.13,35.0803,135817.0,514968.0,452.0,1204.0
568,1996-05-22T00:00:00,22.75,-158,5,HOT072,545.0,1930.0,1,0.042,0.046,8.853,0.177,34.8539,198865.0,609785.0,2179.0,1156.0
569,1996-05-22T00:00:00,22.75,-158,25,HOT072,545.0,1930.0,1,0.042,0.05,7.7,0.227,34.9358,199644.0,783157.0,3434.0,1313.0
570,1996-05-22T00:00:00,22.75,-158,45,HOT072,545.0,1930.0,1,0.054,0.075,5.627,0.263,35.0195,224776.0,798075.0,2751.0,1502.0
571,1996-05-22T00:00:00,22.75,-158,75,HOT072,545.0,1930.0,1,0.091,0.135,2.08,0.227,35.0845,298351.0,594702.0,2841.0,1395.0
572,1996-05-22T00:00:00,22.75,-158,100,HOT072,545.0,1930.0,1,0.128,0.296,2.143,0.147,35.1232,180967.0,497396.0,1811.0,771.0
573,1996-05-22T00:00:00,22.75,-158,125,HOT072,545.0,1930.0,1,0.096,0.297,0.703,0.15,35.0983,38863.0,376155.0,83.0,465.0
574,1996-05-22T00:00:00,22.75,-158,150,HOT072,545.0,1930.0,1,0.065,0.176,0.253,0.167,35.0781,18035.0,354683.0,0.0,332.0
575,1996-06-26T00:00:00,22.75,-158,5,HOT073,500.0,1900.0,1,0.045,0.032,8.47,0.2,34.4662,190502.0,655708.0,1261.0,1211.0
576,1996-06-26T00:00:00,22.75,-158,25,HOT073,500.0,1900.0,1,0.047,0.031,7.497,0.247,34.4634,200702.0,645926.0,1127.0,1010.0
577,1996-06-26T00:00:00,22.75,-158,45,HOT073,500.0,1900.0,1,0.071,0.07,6.183,0.27,34.5196,235822.0,660706.0,1551.0,826.0
578,1996-06-26T00:00:00,22.75,-158,75,HOT073,500.0,1900.0,1,0.107,0.143,0.783,0.133,35.0226,249234.0,661891.0,2169.0,1322.0
579,1996-06-26T00:00:00,22.75,-158,100,HOT073,500.0,1900.0,1,0.163,0.278,2.06,0.14,35.0782,306693.0,572563.0,2894.0,766.0
580,1996-06-26T00:00:00,22.75,-158,125,HOT073,500.0,1900.0,1,0.144,0.599,0.65,0.07,35.103,148530.0,512066.0,1445.0,101.0
581,1996-06-26T00:00:00,22.75,-158,150,HOT073,500.0,1900.0,1,0.101,0.375,0.277,0.153,35.1146,56244.0,454527.0,117.0,787.0
582,1996-07-27T00:00:00,22.75,-158,5,HOT074,450.0,1945.0,1,0.058,0.1,8.937,0.19,34.5771,173520.0,428860.0,1798.0,1428.0
583,1996-07-27T00:00:00,22.75,-158,25,HOT074,450.0,1945.0,1,0.061,0.106,7.65,0.217,34.5721,171261.0,443967.0,2433.0,1208.0
584,1996-07-27T00:00:00,22.75,-158,45,HOT074,450.0,1945.0,1,0.062,0.102,4.94,0.313,34.5686,175231.0,465338.0,2817.0,1518.0
585,1996-07-27T00:00:00,22.75,-158,75,HOT074,450.0,1945.0,1,0.099,0.169,1.86,0.15,34.8301,260030.0,534721.0,3999.0,1434.0
586,1996-07-27T00:00:00,22.75,-158,100,HOT074,450.0,1945.0,1,0.185,0.327,0.917,0.08,35.026,170410.0,411779.0,2465.0,822.0
587,1996-07-27T00:00:00,22.75,-158,125,HOT074,450.0,1945.0,1,0.187,0.535,0.36,0.05,35.1005,65922.0,284931.0,749.0,333.0
588,1996-07-27T00:00:00,22.75,-158,150,HOT074,450.0,1945.0,1,0.066,0.298,0.1,0.083,35.118,19482.0,221245.0,2172.0,265.0
589,1996-07-27T00:00:00,22.75,-158,175,HOT074,450.0,1945.0,1,0.028,0.144,0.057,0.073,35.1142,,,,
590,1996-08-21T00:00:00,22.75,-158,5,HOT075,522.0,2046.0,1,0.05,0.074,10.123,0.197,34.7306,261988.0,613191.0,1528.0,168.0
591,1996-08-21T00:00:00,22.75,-158,25,HOT075,522.0,2046.0,1,0.071,0.112,9.14,0.2,34.7258,266864.0,616392.0,1343.0,386.0
592,1996-08-21T00:00:00,22.75,-158,45,HOT075,522.0,2046.0,1,0.079,0.124,8.707,0.31,34.7633,369400.0,767177.0,1879.0,237.0
593,1996-08-21T00:00:00,22.75,-158,75,HOT075,522.0,2046.0,1,0.122,0.226,0.467,0.18,35.0561,300030.0,578772.0,2191.0,169.0
594,1996-08-21T00:00:00,22.75,-158,100,HOT075,522.0,2046.0,1,0.186,0.488,1.797,0.103,35.0437,224601.0,487219.0,1105.0,971.0
595,1996-08-21T00:00:00,22.75,-158,125,HOT075,522.0,2046.0,1,0.172,0.601,0.643,0.053,35.0671,70367.0,357980.0,33.0,1794.0
596,1996-08-21T00:00:00,22.75,-158,150,HOT075,522.0,2046.0,1,0.041,0.144,0.087,0.087,35.115,10901.0,259663.0,83.0,364.0
597,1996-08-21T00:00:00,22.75,-158,175,HOT075,522.0,2046.0,1,0.026,0.087,0.04,0.113,35.0658,9776.0,251591.0,33.0,199.0
598,1996-10-02T00:00:00,22.75,-158,5,HOT076,435.0,1900.0,1,0.079,0.082,10.52,0.267,34.8306,251066.0,685768.0,1129.0,101.0
599,1996-10-02T00:00:00,22.75,-158,25,HOT076,435.0,1900.0,1,0.1,0.102,9.39,0.2,34.9652,268551.0,568440.0,991.0,319.0
600,1996-10-02T00:00:00,22.75,-158,45,HOT076,435.0,1900.0,1,0.152,0.163,5.237,0.333,35.1101,281772.0,538192.0,1361.0,252.0
601,1996-10-02T00:00:00,22.75,-158,75,HOT076,435.0,1900.0,1,0.261,0.3,3.463,0.097,35.1277,170315.0,478938.0,1205.0,167.0
602,1996-10-02T00:00:00,22.75,-158,125,HOT076,435.0,1900.0,1,0.066,0.234,0.273,0.07,35.031,16611.0,276819.0,4236.0,50.0
603,1996-10-02T00:00:00,22.75,-158,150,HOT076,435.0,1900.0,1,0.027,0.097,0.073,0.1,34.9537,6625.0,233053.0,2263.0,116.0
604,1996-10-30T00:00:00,22.75,-158,5,HOT077,430.0,1854.0,1,0.068,0.057,5.853,0.223,35.0335,201393.0,460664.0,1355.0,452.0
605,1996-10-30T00:00:00,22.75,-158,25,HOT077,430.0,1854.0,1,0.068,0.053,3.793,0.217,35.0357,213137.0,486418.0,2595.0,519.0
606,1996-10-30T00:00:00,22.75,-158,45,HOT077,430.0,1854.0,1,0.07,0.056,1.507,0.21,35.0466,202021.0,472888.0,1506.0,418.0
607,1996-10-30T00:00:00,22.75,-158,75,HOT077,430.0,1854.0,1,0.223,0.244,2.78,0.097,35.1255,196123.0,438687.0,3113.0,770.0
608,1996-10-30T00:00:00,22.75,-158,100,HOT077,430.0,1854.0,1,0.2,0.49,0.873,0.063,35.1124,62474.0,375626.0,499.0,1315.0
609,1996-10-30T00:00:00,22.75,-158,125,HOT077,430.0,1854.0,1,0.093,0.279,0.187,0.06,35.0527,23050.0,277159.0,50.0,978.0
610,1996-10-30T00:00:00,22.75,-158,150,HOT077,430.0,1854.0,1,0.051,0.126,0.05,0.053,34.9932,20235.0,232378.0,513.0,265.0
611,1996-10-30T00:00:00,22.75,-158,175,HOT077,430.0,1854.0,1,0.015,0.036,0.04,,34.8207,5043.0,189603.0,50.0,66.0
612,1996-12-11T00:00:00,22.75,-158,5,HOT078,630.0,1830.0,1,0.141,0.12,4.637,0.163,34.9795,234658.0,451631.0,2028.0,1308.0
613,1996-12-11T00:00:00,22.75,-158,25,HOT078,630.0,1830.0,1,0.149,0.118,6.207,0.163,34.9718,242543.0,472425.0,2771.0,1125.0
614,1996-12-11T00:00:00,22.75,-158,45,HOT078,630.0,1830.0,1,0.142,0.115,3.777,0.24,34.9727,238898.0,453745.0,2702.0,1410.0
615,1996-12-11T00:00:00,22.75,-158,75,HOT078,630.0,1830.0,1,0.135,0.11,1.0,0.13,34.9731,224407.0,434987.0,2112.0,838.0
616,1996-12-11T00:00:00,22.75,-158,100,HOT078,630.0,1830.0,1,0.233,0.349,0.94,0.077,35.0471,134873.0,449074.0,1121.0,1288.0
617,1996-12-11T00:00:00,22.75,-158,125,HOT078,630.0,1830.0,1,0.124,0.325,0.27,0.08,35.0975,34060.0,308919.0,316.0,765.0
618,1996-12-11T00:00:00,22.75,-158,150,HOT078,630.0,1830.0,1,0.055,0.107,0.103,0.11,35.0497,28021.0,286344.0,1014.0,283.0
619,1997-01-08T00:00:00,22.75,-158,5,HOT079,545.0,1735.0,1,0.088,0.075,6.383,0.173,34.94,255749.0,443230.0,2951.0,1761.0
620,1997-01-08T00:00:00,22.75,-158,25,HOT079,545.0,1735.0,1,0.075,0.093,4.38,0.183,34.9395,256655.0,447801.0,2765.0,1693.0
621,1997-01-08T00:00:00,22.75,-158,45,HOT079,545.0,1735.0,1,0.094,0.118,0.71,0.25,34.9606,241676.0,441681.0,2756.0,2554.0
622,1997-01-08T00:00:00,22.75,-158,75,HOT079,545.0,1735.0,1,0.221,0.473,3.01,0.14,35.0298,174141.0,449748.0,620.0,4058.0
623,1997-01-08T00:00:00,22.75,-158,100,HOT079,545.0,1735.0,1,0.14,0.438,0.793,0.137,35.0802,66484.0,368992.0,84.0,1854.0
624,1997-01-08T00:00:00,22.75,-158,125,HOT079,545.0,1735.0,1,0.094,0.332,0.243,0.08,35.0909,38450.0,299531.0,17.0,1036.0
625,1997-01-08T00:00:00,22.75,-158,150,HOT079,545.0,1735.0,1,0.054,0.171,0.117,0.123,35.0615,49847.0,331430.0,151.0,570.0
626,1997-01-08T00:00:00,22.75,-158,175,HOT079,545.0,1735.0,1,0.022,0.086,0.043,0.043,35.034,5260.0,235670.0,33.0,183.0
627,1997-02-18T00:00:00,22.75,-158,5,HOT080,500.0,1900.0,1,0.097,0.071,6.293,0.147,34.9311,233090.0,437549.0,2282.0,755.0
628,1997-02-18T00:00:00,22.75,-158,25,HOT080,500.0,1900.0,1,0.096,0.075,4.92,0.19,34.9311,225847.0,451275.0,2179.0,821.0
629,1997-02-18T00:00:00,22.75,-158,45,HOT080,500.0,1900.0,1,0.094,0.071,2.533,0.203,34.9297,238370.0,468257.0,2054.0,774.0
630,1997-02-18T00:00:00,22.75,-158,75,HOT080,500.0,1900.0,1,0.125,0.107,3.52,0.25,34.9297,258207.0,453463.0,2274.0,741.0
631,1997-02-18T00:00:00,22.75,-158,100,HOT080,500.0,1900.0,1,0.198,0.198,2.257,0.187,34.9268,179610.0,427568.0,1924.0,1807.0
632,1997-02-18T00:00:00,22.75,-158,125,HOT080,500.0,1900.0,1,0.222,0.362,0.723,0.147,34.9738,87289.0,395362.0,717.0,1351.0
633,1997-02-18T00:00:00,22.75,-158,175,HOT080,500.0,1900.0,1,0.072,0.177,0.107,0.063,,21104.0,315482.0,365.0,448.0
634,1997-03-12T00:00:00,22.75,-158,5,HOT081,630.0,1840.0,1,0.091,0.069,6.983,0.12,35.0803,258178.0,539664.0,2850.0,3845.0
635,1997-03-12T00:00:00,22.75,-158,25,HOT081,630.0,1840.0,1,0.084,0.069,1.547,0.153,35.0516,270827.0,570112.0,2552.0,3926.0
636,1997-03-12T00:00:00,22.75,-158,45,HOT081,630.0,1840.0,1,0.098,0.087,4.853,0.183,,311573.0,513103.0,2887.0,3735.0
637,1997-03-12T00:00:00,22.75,-158,75,HOT081,630.0,1840.0,1,0.173,0.21,2.877,0.097,35.0984,199354.0,315593.0,1796.0,1158.0
638,1997-03-12T00:00:00,22.75,-158,100,HOT081,630.0,1840.0,1,0.273,0.456,2.633,0.087,35.0751,139119.0,435923.0,34.0,3136.0
639,1997-03-12T00:00:00,22.75,-158,125,HOT081,630.0,1840.0,1,0.127,0.322,0.55,0.087,35.0341,39611.0,308949.0,0.0,518.0
640,1997-03-12T00:00:00,22.75,-158,150,HOT081,630.0,1840.0,1,0.054,0.13,0.12,0.057,34.9397,11033.0,244023.0,17.0,283.0
641,1997-04-09T00:00:00,22.75,-158,5,HOT082,500.0,1900.0,1,0.064,0.061,2.905,0.11,34.9722,189306.0,441781.0,2182.0,1225.0
642,1997-04-09T00:00:00,22.75,-158,25,HOT082,500.0,1900.0,1,0.076,0.058,1.567,0.237,34.9696,222910.0,494288.0,2999.0,1499.0
643,1997-04-09T00:00:00,22.75,-158,45,HOT082,500.0,1900.0,1,0.086,0.087,1.875,0.207,35.052,224554.0,511612.0,2872.0,2620.0
644,1997-04-09T00:00:00,22.75,-158,75,HOT082,500.0,1900.0,1,0.266,0.457,2.873,0.08,35.0159,63669.0,370485.0,715.0,1847.0
645,1997-04-09T00:00:00,22.75,-158,100,HOT082,500.0,1900.0,1,0.119,0.311,1.143,0.08,34.9813,33262.0,234240.0,0.0,1376.0
646,1997-04-09T00:00:00,22.75,-158,125,HOT082,500.0,1900.0,1,0.031,0.071,0.087,0.04,34.8482,2610.0,183611.0,33.0,215.0
647,1997-04-09T00:00:00,22.75,-158,150,HOT082,500.0,1900.0,1,0.01,0.029,0.037,0.06,34.7042,83.0,157136.0,0.0,17.0
648,1997-04-09T00:00:00,22.75,-158,175,HOT082,500.0,1900.0,1,0.022,0.047,0.03,0.06,34.6649,3582.0,178738.0,33.0,132.0
649,1997-05-07T00:00:00,22.75,-158,5,HOT083,520.0,1930.0,1,0.075,0.063,4.89,0.09,34.8635,211081.0,382268.0,2594.0,870.0
650,1997-05-07T00:00:00,22.75,-158,25,HOT083,520.0,1930.0,1,0.087,0.079,5.253,0.137,34.8742,220411.0,389080.0,1256.0,921.0
651,1997-05-07T00:00:00,22.75,-158,45,HOT083,520.0,1930.0,1,0.125,0.11,7.857,0.195,34.8974,216360.0,448029.0,1044.0,573.0
652,1997-05-07T00:00:00,22.75,-158,75,HOT083,520.0,1930.0,1,0.175,0.173,2.585,0.077,34.9152,247461.0,437110.0,1583.0,572.0
653,1997-05-07T00:00:00,22.75,-158,100,HOT083,520.0,1930.0,1,0.256,0.448,4.785,0.13,34.9959,135187.0,423012.0,487.0,1209.0
654,1997-05-07T00:00:00,22.75,-158,125,HOT083,520.0,1930.0,1,0.131,0.384,1.245,0.09,35.0417,42810.0,347812.0,0.0,1267.0
655,1997-05-07T00:00:00,22.75,-158,150,HOT083,520.0,1930.0,1,0.042,0.137,0.215,,35.0536,11465.0,279871.0,67.0,300.0
656,1997-05-07T00:00:00,22.75,-158,175,HOT083,520.0,1930.0,1,0.016,0.047,0.04,,35.0128,2598.0,210554.0,17.0,83.0
657,1997-06-04T00:00:00,22.75,-158,5,HOT084,500.0,1900.0,1,0.057,0.047,8.863,0.183,34.882,146171.0,306836.0,634.0,388.0
658,1997-06-04T00:00:00,22.75,-158,25,HOT084,500.0,1900.0,1,0.055,0.047,8.11,0.217,34.8871,147580.0,303794.0,599.0,916.0
659,1997-06-04T00:00:00,22.75,-158,45,HOT084,500.0,1900.0,1,0.084,0.076,5.323,0.227,34.8865,194374.0,356836.0,1351.0,1092.0
660,1997-06-04T00:00:00,22.75,-158,75,HOT084,500.0,1900.0,1,0.095,0.086,2.383,0.19,34.9374,180503.0,366185.0,1668.0,1245.0
661,1997-06-04T00:00:00,22.75,-158,100,HOT084,500.0,1900.0,1,0.157,0.182,2.05,0.103,34.99,187984.0,319462.0,1409.0,1163.0
662,1997-06-04T00:00:00,22.75,-158,125,HOT084,500.0,1900.0,1,0.255,0.575,1.117,0.087,35.0197,92424.0,290063.0,188.0,2020.0
663,1997-06-04T00:00:00,22.75,-158,150,HOT084,500.0,1900.0,1,0.076,0.23,0.203,0.083,35.0435,15527.0,210289.0,0.0,587.0
664,1997-06-04T00:00:00,22.75,-158,175,HOT084,500.0,1900.0,1,0.01,0.039,0.037,0.033,35.0105,1010.0,138936.0,411.0,23.0
665,1997-07-09T00:00:00,22.75,-158,5,HOT085,530.0,1930.0,1,0.077,0.061,3.865,0.23,35.0565,218242.0,419692.0,1085.0,751.0
666,1997-07-09T00:00:00,22.75,-158,25,HOT085,530.0,1930.0,1,0.084,0.068,6.845,0.19,35.0572,219850.0,414516.0,933.0,617.0
667,1997-07-09T00:00:00,22.75,-158,45,HOT085,530.0,1930.0,1,0.07,0.065,4.105,0.15,35.0581,217215.0,403033.0,1068.0,334.0
668,1997-07-09T00:00:00,22.75,-158,75,HOT085,530.0,1930.0,1,0.113,0.142,2.265,0.15,34.9779,265093.0,519159.0,1824.0,753.0
669,1997-07-09T00:00:00,22.75,-158,100,HOT085,530.0,1930.0,1,0.207,0.282,1.56,0.06,35.019,210390.0,450960.0,1318.0,884.0
670,1997-07-09T00:00:00,22.75,-158,125,HOT085,530.0,1930.0,1,0.182,0.51,0.525,0.08,35.0573,67188.0,356860.0,17.0,1045.0
671,1997-07-09T00:00:00,22.75,-158,150,HOT085,530.0,1930.0,1,0.056,0.178,0.115,0.03,35.0672,14625.0,257946.0,0.0,347.0
672,1997-08-02T00:00:00,22.75,-158,5,HOT086,530.0,2000.0,1,0.054,0.055,3.573,0.19,35.1244,286532.0,683614.0,1921.0,1112.0
673,1997-08-02T00:00:00,22.75,-158,25,HOT086,530.0,2000.0,1,0.059,0.053,6.953,0.193,35.1249,289140.0,705714.0,1686.0,102.0
674,1997-08-02T00:00:00,22.75,-158,45,HOT086,530.0,2000.0,1,0.069,0.061,6.047,0.227,35.1206,355348.0,755997.0,2147.0,1031.0
675,1997-08-02T00:00:00,22.75,-158,75,HOT086,530.0,2000.0,1,0.121,0.117,2.347,0.223,35.0701,347530.0,739464.0,3260.0,1098.0
676,1997-08-02T00:00:00,22.75,-158,100,HOT086,530.0,2000.0,1,0.225,0.313,1.843,0.123,35.0528,306572.0,577396.0,2579.0,1230.0
677,1997-08-02T00:00:00,22.75,-158,125,HOT086,530.0,2000.0,1,0.124,0.423,0.61,0.053,35.0916,54126.0,347243.0,0.0,1317.0
678,1997-08-02T00:00:00,22.75,-158,150,HOT086,530.0,2000.0,1,0.055,0.214,0.143,0.037,35.0705,20018.0,282359.0,0.0,764.0
679,1997-08-02T00:00:00,22.75,-158,175,HOT086,530.0,2000.0,1,0.048,0.122,0.113,0.065,35.0552,21853.0,413774.0,0.0,301.0
680,1997-09-25T00:00:00,22.75,-158,5,HOT087,530.0,1830.0,1,0.055,0.057,5.837,0.263,35.2321,252805.0,496711.0,961.0,691.0
681,1997-09-25T00:00:00,22.75,-158,25,HOT087,530.0,1830.0,1,0.058,0.051,6.42,0.253,35.2322,253272.0,505281.0,926.0,724.0
682,1997-09-25T00:00:00,22.75,-158,45,HOT087,530.0,1830.0,1,0.055,0.053,4.353,0.333,35.2112,218397.0,489753.0,1212.0,825.0
683,1997-09-25T00:00:00,22.75,-158,75,HOT087,530.0,1830.0,1,,,2.61,0.23,,314746.0,536513.0,2414.0,962.0
684,1997-09-25T00:00:00,22.75,-158,100,HOT087,530.0,1830.0,1,0.188,0.215,1.203,0.24,35.0574,293800.0,474110.0,2394.0,809.0
685,1997-09-25T00:00:00,22.75,-158,125,HOT087,530.0,1830.0,1,0.184,0.509,0.677,0.07,35.0631,92427.0,382462.0,0.0,1553.0
686,1997-09-25T00:00:00,22.75,-158,150,HOT087,530.0,1830.0,1,0.08,0.283,0.17,0.08,35.0939,25387.0,268568.0,0.0,748.0
687,1998-01-11T00:00:00,22.75,-158,5,HOT089,630.0,1845.0,1,0.084,0.078,5.47,0.15,35.122,215427.0,371701.0,3383.0,825.0
688,1998-01-11T00:00:00,22.75,-158,25,HOT089,630.0,1845.0,1,0.078,0.063,5.367,0.15,35.1598,189529.0,363136.0,8787.0,1236.0
689,1998-01-11T00:00:00,22.75,-158,45,HOT089,630.0,1845.0,1,0.084,0.069,3.06,0.147,35.2324,200745.0,369299.0,9823.0,1103.0
690,1998-01-11T00:00:00,22.75,-158,75,HOT089,630.0,1845.0,1,0.238,0.374,3.093,0.07,,95173.0,328647.0,849.0,532.0
691,1998-01-11T00:00:00,22.75,-158,100,HOT089,630.0,1845.0,1,0.239,0.357,0.867,0.057,35.255,75949.0,310073.0,1115.0,1082.0
692,1998-01-11T00:00:00,22.75,-158,125,HOT089,630.0,1845.0,1,0.15,0.349,0.253,0.037,35.0994,40065.0,215599.0,430.0,744.0
693,1998-01-11T00:00:00,22.75,-158,150,HOT089,630.0,1845.0,1,0.034,0.074,0.037,0.04,34.9444,3167.0,162709.0,198.0,66.0
694,1998-01-11T00:00:00,22.75,-158,175,HOT089,630.0,1845.0,1,0.044,0.087,0.063,0.05,34.9539,6536.0,217525.0,594.0,248.0
695,1998-02-19T00:00:00,22.75,-158,5,HOT090,655.0,1840.0,1,0.081,0.05,5.205,0.133,35.2639,186091.0,432156.0,3402.0,1123.0
696,1998-02-19T00:00:00,22.75,-158,25,HOT090,655.0,1840.0,1,0.082,0.055,4.907,0.147,35.2457,218451.0,414511.0,3486.0,1089.0
697,1998-02-19T00:00:00,22.75,-158,45,HOT090,655.0,1840.0,1,0.084,0.068,4.23,0.133,35.2482,214235.0,398133.0,3943.0,940.0
698,1998-02-19T00:00:00,22.75,-158,75,HOT090,655.0,1840.0,1,0.176,0.183,3.39,0.14,35.2499,241853.0,428521.0,5162.0,1076.0
699,1998-02-19T00:00:00,22.75,-158,100,HOT090,655.0,1840.0,1,0.285,0.436,2.443,0.073,35.1939,95651.0,322681.0,366.0,2364.0
700,1998-02-19T00:00:00,22.75,-158,125,HOT090,655.0,1840.0,1,0.129,0.32,0.467,0.07,35.0979,33037.0,226478.0,33.0,612.0
701,1998-03-18T00:00:00,22.75,-158,5,HOT091,720.0,1909.0,1,0.079,0.06,7.813,0.12,35.1829,235799.0,377275.0,2774.0,500.0
702,1998-03-18T00:00:00,22.75,-158,25,HOT091,720.0,1909.0,1,0.073,0.065,6.45,0.19,35.1653,275955.0,340261.0,2546.0,913.0
703,1998-03-18T00:00:00,22.75,-158,45,HOT091,720.0,1909.0,1,,,5.53,0.2,35.1543,286210.0,376273.0,2005.0,931.0
704,1998-03-18T00:00:00,22.75,-158,75,HOT091,720.0,1909.0,1,0.192,0.261,4.097,0.1,35.2105,209035.0,285136.0,2164.0,1177.0
705,1998-03-18T00:00:00,22.75,-158,100,HOT091,720.0,1909.0,1,0.206,0.385,2.3,0.07,35.2043,75644.0,258782.0,417.0,2399.0
706,1998-03-18T00:00:00,22.75,-158,125,HOT091,720.0,1909.0,1,0.119,0.287,0.57,0.07,35.1695,36091.0,232182.0,295.0,1803.0
707,1998-03-18T00:00:00,22.75,-158,150,HOT091,720.0,1909.0,1,0.089,0.218,0.227,0.067,,16776.0,197000.0,68.0,1229.0
708,1998-03-18T00:00:00,22.75,-158,175,HOT091,720.0,1909.0,1,0.074,0.149,0.117,0.073,35.0647,10866.0,209108.0,480.0,840.0
709,1998-04-15T00:00:00,22.75,-158,5,HOT092,530.0,1900.0,1,0.099,0.09,6.963,0.16,35.2087,136871.0,152662.0,1629.0,1130.0
710,1998-04-15T00:00:00,22.75,-158,25,HOT092,530.0,1900.0,1,0.099,0.093,6.577,0.153,35.2087,148663.0,172575.0,1664.0,499.0
711,1998-04-15T00:00:00,22.75,-158,45,HOT092,530.0,1900.0,1,0.103,0.109,6.523,0.187,35.2123,162503.0,204114.0,2379.0,632.0
712,1998-04-15T00:00:00,22.75,-158,75,HOT092,530.0,1900.0,1,0.124,0.123,3.43,0.15,35.2138,156174.0,265607.0,2808.0,764.0
713,1998-04-15T00:00:00,22.75,-158,100,HOT092,530.0,1900.0,1,0.254,0.468,3.643,0.087,35.2219,74508.0,233124.0,876.0,2263.0
714,1998-04-15T00:00:00,22.75,-158,125,HOT092,530.0,1900.0,1,0.144,0.202,0.573,0.095,35.2812,40144.0,229515.0,862.0,1309.0
715,1998-04-15T00:00:00,22.75,-158,150,HOT092,530.0,1900.0,1,0.109,0.267,0.323,0.087,35.1521,19835.0,186548.0,590.0,393.0
716,1998-05-13T00:00:00,22.75,-158,5,HOT093,430.0,1900.0,1,0.067,0.062,7.56,0.117,35.303,138522.0,205878.0,1204.0,643.0
717,1998-05-13T00:00:00,22.75,-158,25,HOT093,430.0,1900.0,1,0.088,0.088,6.577,0.16,35.3119,176239.0,232006.0,1303.0,709.0
718,1998-05-13T00:00:00,22.75,-158,45,HOT093,430.0,1900.0,1,0.131,0.131,7.313,0.177,35.3211,202565.0,251404.0,1588.0,480.0
719,1998-05-13T00:00:00,22.75,-158,75,HOT093,430.0,1900.0,1,0.152,0.159,4.577,0.115,35.3191,177588.0,232337.0,1750.0,363.0
720,1998-05-13T00:00:00,22.75,-158,100,HOT093,430.0,1900.0,1,0.21,0.252,2.657,0.093,35.3138,146753.0,210483.0,1302.0,132.0
721,1998-05-13T00:00:00,22.75,-158,125,HOT093,430.0,1900.0,1,0.222,0.466,1.043,0.14,35.2271,73864.0,225129.0,312.0,674.0
722,1998-05-13T00:00:00,22.75,-158,150,HOT093,430.0,1900.0,1,0.104,0.294,0.267,0.1,35.1284,19572.0,193252.0,16.0,311.0
723,1998-05-13T00:00:00,22.75,-158,175,HOT093,430.0,1900.0,1,0.104,0.199,0.1,0.123,35.1403,10860.0,213054.0,377.0,230.0
724,1998-06-17T00:00:00,22.75,-158,5,HOT094,530.0,1915.0,1,0.072,0.058,6.377,0.203,35.2776,103125.0,351413.0,1277.0,664.0
