   Id       ,	yymmdd_in,     yymmdd_out,       decy_in ,       decy_out,      hhmm_in,       hhmm_out,         Lat_in,          Lat_out,      Long_in,         Long_out,      QF,     dep1,   pres ,     temp,        salt   ,           lt1,    lt2,  lt3  ,  dark ,	t0    ,  pp   , 
  1029200411	  20130407	  20130407	  2013.264	    96.319	     740	     822	  31.668	    31.674	  64.168	    64.172	  2	 99.6	100.3	  19.310	  36.604	   1.32	   1.09	   1.16	   0.95	   0.82	   0.24
  1029200413	  20130407	  20130407	  2013.264	    96.319	     740	     822	  31.668	    31.674	  64.168	    64.172	  2	120.9	121.8	  19.297	  36.606	   0.95	   0.95	   0.98	   0.81	   0.75	   0.15
  1029200415	  20130407	  20130407	  2013.264	    96.319	     740	     822	  31.668	    31.674	  64.168	    64.172	  2	140.6	141.6	  19.272	  36.601	   0.85	   0.95	   0.92	   0.88	   0.65	   0.03
  2029200201	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	  5.5	  5.6	  20.997	  36.672	   3.39	   3.74	   3.16	   0.69	   0.63	   2.74
  2029200203	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	 20.0	 20.2	  20.995	  36.672	   3.16	   3.42	   3.39	   0.72	   0.66	   2.60
  2029200205	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	 39.9	 40.2	  20.896	  36.671	   2.92	   2.85	   2.44	   0.82	   0.72	   1.92
  2029200207	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	 59.1	 59.5	  20.102	  36.643	   2.32	   2.29	   2.51	   0.75	   0.63	   1.62
  2029200209	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	 81.0	 81.6	  19.828	  36.631	   2.20	   2.29	   2.07	   0.66	   0.72	   1.53
  2029200211	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	100.0	100.7	  19.567	  36.616	   1.97	   1.85	   1.91	   0.69	   0.50	   1.22
  2029200213	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	120.8	121.6	  19.316	  36.588	   0.97	   0.88	   0.88	   0.66	   0.60	   0.25
  2029200215	  20130424	  20130424	  2013.310	   113.279	     642	     718	  31.668	    31.669	  64.167	    64.162	  2	140.3	141.3	  19.136	  36.569	   0.66	   0.78	   0.66	   0.60	   0.69	   0.10
  1029400201	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	  4.6	  4.7	  23.777	  36.668	   4.41	   5.57	   6.24	   0.94	   0.60	   4.47
  1029400203	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	 20.4	 20.5	  22.795	  36.659	   5.08	   6.05	   5.21	   0.90	   0.67	   4.55
  1029400205	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	 39.4	 39.7	  20.917	  36.644	   6.08	   6.62	   7.24	   0.77	   0.60	   5.88
  1029400207	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	 58.8	 59.2	  19.952	  36.601	   0.67	   4.28	   5.48	   0.94	   0.57	   2.54
  1029400209	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	 78.3	 78.9	  19.344	  36.586	   4.68	   5.65	   4.45	   0.70	   0.63	   4.23
  1029400211	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	100.0	100.8	  19.055	  36.579	   3.48	   3.31	   3.58	   0.74	   0.74	   2.72
  1029400213	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	120.1	121.0	  18.854	  36.564	   1.20	   1.17	   1.20	   0.67	   0.70	   0.52
  1029400215	  20130616	  20130616	  2013.456	   166.274	     635	     708	  31.668	    31.666	  64.169	    64.176	  2	140.1	141.1	  18.718	  36.552	   0.90	   0.74	   0.90	   0.74	   0.53	   0.11
  1029500401	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	  4.5	  4.5	  26.975	  36.725	   2.73	   2.70	   2.42	   0.42	   0.42	   2.20
  1029500403	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	 20.7	 20.8	  24.746	  36.629	   2.39	   2.84	   2.71	   0.39	   0.47	   2.26
  1029500405	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	 41.1	 41.4	  21.936	  36.635	   2.96	   2.60	   2.24	   0.45	   0.40	   2.15
  1029500407	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	 59.8	 60.2	  20.710	  36.612	   2.29	   2.76	   2.23	   0.40	   0.39	   2.03
  1029500409	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	 79.7	 80.3	  19.770	  36.603	   2.31	   2.31	   1.57	   0.40	   0.37	   1.66
  1029500411	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	100.0	100.8	  19.348	  36.585	   1.05	   1.28	   1.36	   0.39	   0.63	   0.84
  1029500413	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	119.7	120.6	  19.019	  36.572	   0.66	   0.65	   0.69	   0.34	   0.34	   0.33
  1029500415	  20130706	  20130706	  2013.510	   186.273	     633	     717	  31.667	    31.667	  64.168	    64.171	  2	140.4	141.4	  18.862	  36.565	   0.39	   0.42	   0.37	   0.31	   0.39	   0.08
  1029600401	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	  3.6	  3.6	  28.882	  36.490	   5.42	   5.32	   7.34	   0.88	   0.75	   5.15
  1029600403	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	 18.8	 18.9	  28.209	  36.780	   4.96	   5.03	   5.06	   0.84	   0.81	   4.18
  1029600405	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	 39.4	 39.7	  23.360	  36.642	   3.93	   4.45	   4.51	   0.97	   0.65	   3.33
  1029600407	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	 59.2	 59.7	  21.704	  36.632	   4.51	   4.08	   4.60	   0.84	   1.46	   3.56
  1029600409	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	 80.3	 80.9	  20.102	  36.598	   3.93	   3.83	   3.96	   0.84	   0.84	   3.07
  1029600411	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	100.0	100.7	  19.406	  36.586	   2.21	   2.66	   2.43	   0.81	   0.71	   1.62
  1029600413	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	119.2	120.1	  19.147	  36.586	   1.56	   1.69	   1.52	   0.49	   0.65	   1.10
  1029600415	  20130803	  20130803	  2013.587	   214.272	     632	     721	  31.665	    31.658	  64.170	    64.185	  2	141.3	142.3	  18.925	  36.573	   0.91	   0.97	   0.88	   0.78	   0.62	   0.14
  1029700401	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	  3.7	  3.7	  27.677	  36.449	   2.20	   2.20	   2.63	   0.99	   0.71	   1.35
  1029700403	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	 20.0	 20.1	  27.742	  36.491	   2.80	   2.91	   2.95	   1.06	   0.78	   1.83
  1029700406	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	 40.2	 40.4	  25.073	  36.707	   2.98	   3.37	   2.80	   1.00	   0.67	   2.05
  1029700407	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	 59.6	 60.0	  22.159	  36.667	   4.05	   4.47	   4.26	   1.10	   0.75	   3.16
  1029700409	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	 79.7	 80.3	  20.923	  36.646	   3.13	   2.91	   2.91	   0.99	   0.71	   1.99
  1029700412	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	 99.5	100.3	  19.812	  36.622	   1.56	   1.88	   1.92	   1.03	   0.67	   0.76
  1029700413	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	119.8	120.6	  19.184	  36.590	   1.14	   1.24	   1.03	   0.85	   0.67	   0.29
  1029700415	  20130918	  20130918	  2013.713	   260.272	     632	     733	  31.665	    31.666	  64.168	    64.177	  2	140.2	141.2	  18.889	  36.573	   1.03	   0.89	   0.89	   0.82	   0.85	   0.12
  1029800501	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	  3.7	  3.8	  26.048	  36.138	   3.18	   1.81	   2.45	   0.77	   0.54	   1.71
  1029800503	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	 19.4	 19.6	  26.004	  36.148	   2.42	   2.95	   3.45	   0.84	   0.80	   2.10
  1029800505	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	 39.7	 40.0	  25.903	  36.161	   2.48	   2.31	   2.61	   0.74	   0.60	   1.73
  1029800507	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	 60.0	 60.4	  24.142	  36.504	   3.72	   4.39	   3.76	   0.80	   0.64	   3.16
  1029800509	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	 79.5	 80.0	  22.827	  36.596	   3.41	   2.65	   2.98	   0.74	   0.64	   2.27
  1029800511	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	 99.8	100.6	  21.559	  36.641	   1.64	   1.88	   1.85	   0.77	   0.67	   1.02
  1029800513	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	119.9	120.8	  20.471	  36.632	   0.87	   0.87	   0.74	   0.60	   0.70	   0.23
  1029800515	  20131020	  20131020	  2013.801	   292.279	     642	     727	  31.665	    31.657	  64.168	    64.166	  2	140.9	141.9	  19.819	  36.625	   0.57	   0.74	   0.60	   0.70	   0.64	  -0.06
  1029900301	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	  2.9	  2.9	  23.799	  36.332	   3.66	   3.87	   7.03	   1.01	   0.91	   3.84
  1029900303	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	 20.3	 20.4	  23.818	  36.331	   4.11	   4.49	   7.90	   0.73	   3.34	   4.77
  1029900305	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	 40.8	 41.1	  23.817	  36.331	   3.76	   3.20	   3.13	   1.04	   0.87	   2.32
  1029900307	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	 59.7	 60.1	  23.802	  36.333	  10.68	   2.54	   2.57	   1.01	   0.97	   4.25
  1029900309	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	 80.2	 80.8	  20.931	  36.590	   1.88	   1.84	   2.26	   0.97	   0.94	   1.02
  1029900311	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	 99.1	 99.9	  19.670	  36.587	   1.29	   1.43	   8.15	   0.90	   0.87	   2.72
  1029900313	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	120.8	121.6	  19.118	  36.580	   1.01	   1.08	   1.08	   0.87	   5.19	   0.19
  1029900315	  20131115	  20131115	  2013.872	   318.315	     734	     821	  31.667	    31.671	  64.168	    64.178	  2	142.0	143.0	  18.821	  36.573	   0.83	   0.94	   0.80	   0.87	   0.94	  -0.01
  1030000301	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	  3.6	  3.7	  22.520	  36.476	   4.97	   6.01	   5.15	   1.22	   1.32	   4.16
  1030000303	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	 20.2	 20.3	  22.525	  36.476	   5.65	  16.71	   6.52	   1.32	   9.20	   8.31
  1030000305	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	 40.1	 40.4	  22.530	  36.477	   2.42	   4.38	   4.69	   1.60	   0.97	   2.23
  1030000307	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	 61.4	 61.8	  22.531	  36.475	   3.15	   4.54	   3.04	   1.11	   1.00	   2.47
  1030000309	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	 81.1	 81.6	  22.526	  36.474	   2.22	  13.31	   3.36	   1.04	   0.79	   5.26
  1030000311	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	101.1	101.8	  20.083	  36.568	   5.04	   4.03	   1.72	   0.89	   1.75	   2.71
  1030000313	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	121.6	122.5	  19.298	  36.573	   1.17	   7.66	   1.14	   2.28	   0.82	   1.04
  1030000315	  20131210	  20131210	  2013.941	   343.316	     735	     814	  31.670	    31.666	  64.163	    64.163	  2	160.6	161.8	  18.632	  36.553	   1.37	-999.00	   1.00	   0.68	   0.64	   0.51
  1030108101	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	  1.0	-999.0	-999.000	-999.000	  17.97	  16.25	  15.77	   5.19	   7.15	-999.00
  1030108102	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	 20.0	-999.0	-999.000	-999.000	  13.41	  12.74	  11.92	   5.55	   6.41	   7.14
  1030108103	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	 40.0	-999.0	-999.000	-999.000	   9.99	  10.42	   9.95	   5.11	   5.70	   5.01
  1030108104	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	 60.0	-999.0	-999.000	-999.000	   9.91	   7.95	  13.17	   5.42	   5.82	   4.92
  1030108105	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	 80.0	-999.0	-999.000	-999.000	   5.11	   5.74	  14.54	   4.88	   6.21	   3.58
  1030108106	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	100.0	-999.0	-999.000	-999.000	  17.34	   6.61	   5.90	   4.88	   6.49	   5.07
  1030108107	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	120.0	-999.0	-999.000	-999.000	   5.38	   5.97	   5.73	   5.69	-999.00	   0.00
  1030108108	  20140306	  20140306	  2014.176	    65.320	     742	     846	  31.664	    31.651	  64.166	    64.173	  2	140.0	-999.0	-999.000	-999.000	   5.82	   5.59	   5.66	-999.00	   6.80	-999.00
  1030200509	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	  4.3	  4.4	  20.748	  36.552	  14.38	-999.00	  12.22	   8.19	  16.73	   5.11
  1030200511	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	 19.7	 19.9	  20.754	  36.552	  14.01	-999.00	  14.22	   7.94	  34.10	   6.17
  1030200513	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	 41.1	 41.4	  20.762	  36.551	  11.34	-999.00	  13.91	   8.55	  10.04	   4.07
  1030200515	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	 59.8	 60.2	  20.491	  36.545	  14.60	-999.00	  16.84	   8.39	   9.56	   7.33
  1030200517	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	 79.6	 80.2	  20.355	  36.532	  10.23	-999.00	  11.91	   8.55	  10.08	   2.52
  1030200519	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	100.0	100.7	  20.234	  36.533	   9.21	-999.00	   9.63	   8.59	  77.60	   0.83
  1030200521	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	119.8	120.7	  20.136	  36.529	   8.81	-999.00	   9.86	   7.81	  10.95	   1.53
  1030200523	  20140412	  20140412	  2014.277	   101.254	     606	     649	  31.668	    31.668	  64.171	    64.167	  2	140.4	141.5	  20.006	  36.521	   8.68	-999.00	   8.21	   7.90	   9.08	   0.54
  1030300401	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	  3.8	  3.8	  21.068	  36.612	   6.03	   5.82	  13.22	   1.18	   1.25	   7.18
  1030300403	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	 19.5	 19.6	  21.088	  36.612	   6.81	  34.66	   6.54	   1.91	-999.00	  14.09
  1030300405	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	 39.4	 39.7	  21.096	  36.612	   6.81	  16.58	   5.37	   1.25	   1.10	   8.34
  1030300407	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	 60.8	 61.2	  21.085	  36.610	   3.54	  36.73	   3.27	   1.69	   1.14	  12.82
  1030300409	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	 79.8	 80.3	  20.896	  36.584	   4.13	  17.97	   3.90	   1.25	   1.07	   7.42
  1030300411	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	100.8	101.6	  20.614	  36.547	   3.21	  10.07	   2.76	   1.33	   4.20	   4.02
  1030300413	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	121.2	122.1	  20.319	  36.535	   1.69	   3.57	   1.77	   1.58	   0.81	   0.76
  1030300415	  20140430	  20140430	  2014.327	   119.258	     612	     655	  31.666	    31.666	  64.167	    64.168	  2	160.7	161.9	  19.974	  36.555	   0.74	   1.78	   1.40	   1.92	   1.95	  -0.61
  1030400601	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	  3.7	  3.7	  23.390	  36.533	   7.55	   8.78	  10.09	   1.31	   1.08	   7.50
  1030400603	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	 19.1	 19.2	  22.577	  36.515	   5.95	   5.69	   6.66	   1.27	   0.90	   4.83
  1030400605	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	 39.3	 39.6	  21.602	  36.568	   5.00	   4.60	   4.64	   1.20	   1.01	   3.55
  1030400607	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	 58.9	 59.3	  20.554	  36.529	   4.78	   5.12	   3.74	   1.08	   2.25	   3.47
  1030400609	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	 79.9	 80.5	  20.053	  36.546	   5.49	   6.32	   5.98	   1.20	   0.94	   4.73
  1030400611	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	 98.9	 99.6	  19.685	  36.542	   3.40	   2.28	   2.54	   1.09	   0.97	   1.65
  1030400613	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	119.5	120.4	  19.463	  36.527	   1.46	   1.76	   1.27	   1.12	   0.86	   0.38
  1030400615	  20140613	  20140613	  2014.447	   163.265	     621	     702	  31.663	    31.658	  64.167	    64.164	  2	139.5	140.5	  19.279	  36.533	   0.97	   1.23	   1.05	   1.01	   1.20	   0.07
  1030500601	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	  3.1	  3.2	  27.334	  36.385	   6.45	   9.30	   8.18	   1.09	   1.01	   6.89
  1030500603	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	 20.9	 21.0	  25.830	  36.342	   8.13	   7.65	   6.90	   1.28	   1.09	   6.28
  1030500605	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	 40.0	 40.3	  22.629	  36.494	   6.45	   5.70	   5.07	   1.24	   1.05	   4.50
  1030500607	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	 60.0	 60.4	  21.090	  36.538	   5.55	   5.93	   5.29	   1.16	   0.79	   4.43
  1030500609	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	 80.5	 81.0	  20.451	  36.562	   7.31	   8.37	   7.27	   1.28	   0.94	   6.37
  1030500611	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	 99.9	100.6	  20.069	  36.553	   3.30	   3.30	   3.00	   1.09	   0.94	   2.11
  1030500613	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	120.1	121.0	  19.687	  36.550	   1.50	   1.39	   1.54	   0.98	   0.90	   0.50
  1030500615	  20140711	  20140711	  2014.524	   191.258	     612	     654	  31.666	    31.665	  64.163	    64.163	  2	140.5	141.6	  19.317	  36.529	   0.97	   1.12	   0.83	   1.24	   0.83	  -0.27
  1030600601	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	  2.5	  2.5	  27.685	  36.289	   5.66	   4.92	   5.51	   1.18	   1.03	   4.18
  1030600603	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	 18.9	 19.0	  27.681	  36.294	   4.05	   3.97	   3.60	   1.14	   0.96	   2.73
  1030600605	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	 39.8	 40.1	  23.300	  36.548	   5.14	   4.63	   5.32	   1.10	   1.03	   3.93
  1030600607	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	 60.5	 60.9	  21.592	  36.543	   3.60	   3.94	   4.71	   1.18	   1.03	   2.90
  1030600609	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	 79.2	 79.8	  20.668	  36.543	   4.15	   3.89	   3.09	   1.32	   0.84	   2.39
  1030600611	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	100.0	100.7	  19.988	  36.538	   2.65	   2.43	   2.43	   1.25	   1.03	   1.25
  1030600613	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	120.1	121.0	  19.547	  36.533	   1.87	   1.95	   1.84	   1.18	   0.99	   0.71
  1030600615	  20140822	  20140822	  2014.639	   233.294	     703	     754	  31.667	    31.660	  64.169	    64.175	  2	140.5	141.5	  19.287	  36.533	   1.25	   1.40	   1.40	   1.14	   0.92	   0.21
  1030700601	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	  3.4	  3.4	  27.961	  36.452	   4.98	   4.71	   3.87	   1.07	   1.03	   3.45
  1030700603	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	 19.8	 19.9	  27.969	  36.451	   2.37	   2.73	   3.21	   1.07	   0.91	   1.70
  1030700605	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	 38.8	 39.0	  24.205	  36.597	   6.41	   6.79	   5.70	   1.03	   0.83	   5.27
  1030700607	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	 59.4	 59.9	  22.083	  36.594	   4.83	   5.10	   3.56	   1.34	   0.95	   3.16
  1030700609	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	 79.7	 80.3	  20.742	  36.554	   3.68	   3.40	   3.40	   1.03	   0.87	   2.46
  1030700611	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	 99.7	100.4	  20.100	  36.545	   2.65	   2.45	   3.17	   0.99	   0.83	   1.77
  1030700613	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	118.9	119.8	  19.681	  36.543	   2.02	   1.62	   1.70	   0.87	   0.87	   0.91
  1030700615	  20140914	  20140914	  2014.702	   256.251	     601	     635	  31.667	    31.664	  64.165	    64.161	  2	140.7	141.7	  19.345	  36.539	   1.07	   1.03	   0.91	   0.95	   0.95	   0.05
  1030801501	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	  4.0	  4.1	  24.741	  36.371	   3.76	   4.04	   3.72	   1.15	   0.95	   2.69
  1030801503	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	 20.7	 20.9	  24.710	  36.367	   4.71	   5.18	   4.99	   0.91	   0.91	   4.05
  1030801505	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	 40.7	 41.0	  24.292	  36.346	   1.74	   4.16	   3.92	   0.91	   0.79	   2.36
  1030801507	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	 60.9	 61.4	  23.543	  36.476	   1.30	   5.18	   4.15	   1.03	   1.07	   2.51
  1030801509	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	 80.0	 80.5	  22.891	  36.486	   2.62	   2.73	   2.73	   0.95	   0.71	   1.74
  1030801511	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	 99.0	 99.8	  21.282	  36.537	   1.70	   1.50	   1.74	   0.87	   0.83	   0.78
  1030801514	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	121.4	122.3	  19.542	  36.545	   1.03	   1.15	   0.79	   1.07	   0.91	  -0.08
  1030801516	  20141029	  20141029	  2014.825	   301.294	     704	     741	  31.669	    31.681	  64.164	    64.164	  2	139.3	140.3	  19.342	  36.543	   0.75	   0.71	   0.87	   0.75	   0.87	   0.03
