time,latitude,longitude,depth,zooplankton_dry_weight
2000-10-18 01:28:00,22.5,-158.0,150.0,0.1623
2000-10-18 01:28:00,22.5,-158.0,150.0,0.8734
2000-10-18 10:36:00,22.5,-158.0,150.0,0.0007
2000-10-18 10:36:00,22.5,-158.0,150.0,0.2446
2000-10-18 10:36:00,22.5,-158.0,150.0,0.2026
2000-10-18 10:36:00,22.5,-158.0,150.0,0.1861
2000-10-18 10:36:00,22.5,-158.0,150.0,0.1428
2000-10-18 10:36:00,22.5,-158.0,150.0,0.7768
2000-11-29 10:33:00,22.5,-158.0,150.0,0.0297
2000-11-29 10:33:00,22.5,-158.0,150.0,0.2068
2000-11-29 10:33:00,22.5,-158.0,150.0,0.3649
2000-11-29 10:33:00,22.5,-158.0,150.0,0.2423
2000-11-29 10:33:00,22.5,-158.0,150.0,0.2347
2000-11-29 10:33:00,22.5,-158.0,150.0,1.0784
2000-11-29 13:40:00,22.5,-158.0,150.0,0.0287
2000-11-29 13:40:00,22.5,-158.0,150.0,0.1527
2000-11-29 13:40:00,22.5,-158.0,150.0,0.1879
2000-11-29 13:40:00,22.5,-158.0,150.0,0.1574
2000-11-29 13:40:00,22.5,-158.0,150.0,0.1912
2000-11-29 13:40:00,22.5,-158.0,150.0,0.7179
2000-11-29 22:34:00,22.5,-158.0,150.0,0.3273
2000-11-29 22:34:00,22.5,-158.0,150.0,0.3485
2000-11-29 22:34:00,22.5,-158.0,150.0,0.3328
2000-11-29 22:34:00,22.5,-158.0,150.0,0.3726
2000-11-29 22:34:00,22.5,-158.0,150.0,0.3337
2000-11-29 22:34:00,22.5,-158.0,150.0,1.7148
2000-11-29 01:29:00,22.5,-158.0,150.0,0.2852
2000-11-29 01:29:00,22.5,-158.0,150.0,0.2782
2000-11-29 01:29:00,22.5,-158.0,150.0,0.3218
2000-11-29 01:29:00,22.5,-158.0,150.0,0.3076
2000-11-29 01:29:00,22.5,-158.0,150.0,0.2962
2000-11-29 01:29:00,22.5,-158.0,150.0,1.489
2000-11-29 10:32:00,22.5,-158.0,150.0,0.0055
2000-11-29 10:32:00,22.5,-158.0,150.0,0.1144
2000-11-29 10:32:00,22.5,-158.0,150.0,0.2152
2000-11-29 10:32:00,22.5,-158.0,150.0,0.2761
2000-11-29 10:32:00,22.5,-158.0,150.0,0.1599
2000-11-29 10:32:00,22.5,-158.0,150.0,0.7712
2000-11-29 22:30:00,22.5,-158.0,200.0,0.0837
2000-11-29 22:30:00,22.5,-158.0,200.0,0.5362
2000-11-29 22:30:00,22.5,-158.0,200.0,0.3623
2000-11-29 22:30:00,22.5,-158.0,200.0,0.3196
2000-11-29 22:30:00,22.5,-158.0,200.0,0.3302
2000-11-29 22:30:00,22.5,-158.0,200.0,1.632
2000-12-19 00:40:00,22.5,-158.0,200.0,0.0701
2000-12-19 00:40:00,22.5,-158.0,200.0,0.2897
2000-12-19 00:40:00,22.5,-158.0,200.0,0.4576
2000-12-19 00:40:00,22.5,-158.0,200.0,0.2953
2000-12-19 00:40:00,22.5,-158.0,200.0,0.277
2000-12-19 00:40:00,22.5,-158.0,200.0,1.3897
2000-12-19 10:24:00,22.5,-158.0,200.0,0.0043
2000-12-19 10:24:00,22.5,-158.0,200.0,0.0784
2000-12-19 10:24:00,22.5,-158.0,200.0,0.2557
2000-12-19 10:24:00,22.5,-158.0,200.0,0.1562
2000-12-19 10:24:00,22.5,-158.0,200.0,0.1316
2000-12-19 10:24:00,22.5,-158.0,200.0,0.6263
2000-12-19 13:30:00,22.5,-158.0,200.0,0.0045
2000-12-19 13:30:00,22.5,-158.0,200.0,0.0865
2000-12-19 13:30:00,22.5,-158.0,200.0,0.1923
2000-12-19 13:30:00,22.5,-158.0,200.0,0.1531
2000-12-19 13:30:00,22.5,-158.0,200.0,0.1299
2000-12-19 13:30:00,22.5,-158.0,200.0,0.5663
2000-12-20 00:45:00,22.5,-158.0,250.0,0.0935
2000-12-20 00:45:00,22.5,-158.0,250.0,0.1253
2000-12-20 00:45:00,22.5,-158.0,250.0,0.3084
2000-12-20 00:45:00,22.5,-158.0,250.0,0.265
2000-12-20 00:45:00,22.5,-158.0,250.0,0.1864
2000-12-20 00:45:00,22.5,-158.0,250.0,0.9786
2000-12-20 01:15:00,22.5,-158.0,200.0,0.0271
2000-12-20 01:15:00,22.5,-158.0,200.0,0.201
2000-12-20 01:15:00,22.5,-158.0,200.0,0.2712
2000-12-20 01:15:00,22.5,-158.0,200.0,0.2741
2000-12-20 01:15:00,22.5,-158.0,200.0,0.2455
2000-12-20 01:15:00,22.5,-158.0,200.0,1.0189
2000-12-20 10:25:00,22.5,-158.0,150.0,0.0059
2000-12-20 10:25:00,22.5,-158.0,150.0,0.0521
2000-12-20 10:25:00,22.5,-158.0,150.0,0.1573
2000-12-20 10:25:00,22.5,-158.0,150.0,0.1432
2000-12-20 10:25:00,22.5,-158.0,150.0,0.1087
2000-12-20 10:25:00,22.5,-158.0,150.0,0.467
2001-01-16 10:29:00,22.5,-158.0,150.0,0.0104
2001-01-16 10:29:00,22.5,-158.0,150.0,0.0939
2001-01-16 10:29:00,22.5,-158.0,150.0,0.1335
2001-01-16 10:29:00,22.5,-158.0,150.0,0.1462
2001-01-16 10:29:00,22.5,-158.0,150.0,0.1437
2001-01-16 10:29:00,22.5,-158.0,150.0,0.5277
2001-01-16 13:25:00,22.5,-158.0,150.0,0.0058
2001-01-16 13:25:00,22.5,-158.0,150.0,0.0991
2001-01-16 13:25:00,22.5,-158.0,150.0,0.2141
2001-01-16 13:25:00,22.5,-158.0,150.0,0.1674
2001-01-16 13:25:00,22.5,-158.0,150.0,0.093
2001-01-16 13:25:00,22.5,-158.0,150.0,0.5794
2001-01-16 22:20:00,22.5,-158.0,150.0,0.1775
2001-01-16 22:20:00,22.5,-158.0,150.0,0.1154
2001-01-16 22:20:00,22.5,-158.0,150.0,0.155
2001-01-16 22:20:00,22.5,-158.0,150.0,0.3015
2001-01-16 22:20:00,22.5,-158.0,150.0,0.1327
2001-01-16 22:20:00,22.5,-158.0,150.0,0.8821
2001-01-17 00:28:00,22.5,-158.0,150.0,0.1592
2001-01-17 00:28:00,22.5,-158.0,150.0,0.1398
2001-01-17 00:28:00,22.5,-158.0,150.0,0.2332
2001-01-17 00:28:00,22.5,-158.0,150.0,0.15
2001-01-17 00:28:00,22.5,-158.0,150.0,0.1037
2001-01-17 00:28:00,22.5,-158.0,150.0,0.7859
2001-01-17 01:39:00,22.5,-158.0,200.0,0.0653
2001-01-17 01:39:00,22.5,-158.0,200.0,0.2951
2001-01-17 01:39:00,22.5,-158.0,200.0,0.3398
2001-01-17 01:39:00,22.5,-158.0,200.0,0.2433
2001-01-17 01:39:00,22.5,-158.0,200.0,0.1504
2001-01-17 01:39:00,22.5,-158.0,200.0,1.0939
2001-01-17 10:31:00,22.5,-158.0,200.0,0.0305
2001-01-17 10:31:00,22.5,-158.0,200.0,0.1814
2001-01-17 10:31:00,22.5,-158.0,200.0,0.2069
2001-01-17 10:31:00,22.5,-158.0,200.0,0.1777
2001-01-17 10:31:00,22.5,-158.0,200.0,0.1709
2001-01-17 10:31:00,22.5,-158.0,200.0,0.7674
2001-02-13 00:59:00,22.5,-158.0,150.0,0.1019
2001-02-13 00:59:00,22.5,-158.0,150.0,0.3104
2001-02-13 00:59:00,22.5,-158.0,150.0,0.3166
2001-02-13 00:59:00,22.5,-158.0,150.0,0.1917
2001-02-13 00:59:00,22.5,-158.0,150.0,0.1694
2001-02-13 00:59:00,22.5,-158.0,150.0,1.09
2001-03-20 00:55:00,22.5,-158.0,200.0,0.0861
2001-03-20 00:55:00,22.5,-158.0,200.0,0.3711
2001-03-20 00:55:00,22.5,-158.0,200.0,0.6117
2001-03-20 00:55:00,22.5,-158.0,200.0,0.422
2001-03-20 00:55:00,22.5,-158.0,200.0,0.2701
2001-03-20 00:55:00,22.5,-158.0,200.0,1.761
2001-03-20 10:26:00,22.5,-158.0,200.0,0.0111
2001-03-20 10:26:00,22.5,-158.0,200.0,0.244
2001-03-20 10:26:00,22.5,-158.0,200.0,0.4851
2001-03-20 10:26:00,22.5,-158.0,200.0,0.1763
2001-03-20 10:26:00,22.5,-158.0,200.0,0.2036
2001-03-20 10:26:00,22.5,-158.0,200.0,1.1201
2001-03-20 13:32:00,22.5,-158.0,150.0,0.0227
2001-03-20 13:32:00,22.5,-158.0,150.0,0.1984
2001-03-20 13:32:00,22.5,-158.0,150.0,0.3118
2001-03-20 13:32:00,22.5,-158.0,150.0,0.1576
2001-03-20 13:32:00,22.5,-158.0,150.0,0.133
2001-03-20 13:32:00,22.5,-158.0,150.0,0.8234
2001-03-20 22:33:00,22.5,-158.0,200.0,0.195
2001-03-20 22:33:00,22.5,-158.0,200.0,0.2465
2001-03-20 22:33:00,22.5,-158.0,200.0,0.3223
2001-03-20 22:33:00,22.5,-158.0,200.0,0.2351
2001-03-20 22:33:00,22.5,-158.0,200.0,0.2266
2001-03-20 22:33:00,22.5,-158.0,200.0,1.2255
2001-03-21 01:28:00,22.5,-158.0,200.0,0.053
2001-03-21 01:28:00,22.5,-158.0,200.0,0.4312
2001-03-21 01:28:00,22.5,-158.0,200.0,0.3493
2001-03-21 01:28:00,22.5,-158.0,200.0,0.2884
2001-03-21 01:28:00,22.5,-158.0,200.0,0.2441
2001-03-21 01:28:00,22.5,-158.0,200.0,1.366
2001-03-21 10:29:00,22.5,-158.0,200.0,0.01
2001-03-21 10:29:00,22.5,-158.0,200.0,0.1817
2001-03-21 10:29:00,22.5,-158.0,200.0,0.4105
2001-03-21 10:29:00,22.5,-158.0,200.0,0.2612
2001-03-21 10:29:00,22.5,-158.0,200.0,0.2052
2001-03-21 10:29:00,22.5,-158.0,200.0,1.0686
2001-04-17 00:37:00,22.5,-158.0,200.0,0.2564
2001-04-17 00:37:00,22.5,-158.0,200.0,0.4112
2001-04-17 00:37:00,22.5,-158.0,200.0,0.5058
2001-04-17 00:37:00,22.5,-158.0,200.0,0.4099
2001-04-17 00:37:00,22.5,-158.0,200.0,0.2994
2001-04-17 00:37:00,22.5,-158.0,200.0,1.8828
2001-04-17 10:21:00,22.5,-158.0,200.0,0.0015
2001-04-17 10:21:00,22.5,-158.0,200.0,0.1515
2001-04-17 10:21:00,22.5,-158.0,200.0,0.3004
2001-04-17 10:21:00,22.5,-158.0,200.0,0.2464
2001-04-17 10:21:00,22.5,-158.0,200.0,0.2435
2001-04-17 10:21:00,22.5,-158.0,200.0,0.9433
2001-04-17 22:27:00,22.5,-158.0,200.0,0.2004
2001-04-17 22:27:00,22.5,-158.0,200.0,0.1838
2001-04-17 22:27:00,22.5,-158.0,200.0,0.3053
2001-04-17 22:27:00,22.5,-158.0,200.0,0.2956
2001-04-17 22:27:00,22.5,-158.0,200.0,0.2257
2001-04-17 22:27:00,22.5,-158.0,200.0,1.2107
2001-04-18 01:27:00,22.5,-158.0,200.0,0.1625
2001-04-18 01:27:00,22.5,-158.0,200.0,0.2848
2001-04-18 01:27:00,22.5,-158.0,200.0,0.4404
2001-04-18 01:27:00,22.5,-158.0,200.0,0.4141
2001-04-18 01:27:00,22.5,-158.0,200.0,0.2816
2001-04-18 01:27:00,22.5,-158.0,200.0,1.5834
2001-04-18 10:31:00,22.5,-158.0,150.0,0.0004
2001-04-18 10:31:00,22.5,-158.0,150.0,0.145
2001-04-18 10:31:00,22.5,-158.0,150.0,0.2898
2001-04-18 10:31:00,22.5,-158.0,150.0,0.2802
2001-04-18 10:31:00,22.5,-158.0,150.0,0.1809
2001-04-18 10:31:00,22.5,-158.0,150.0,0.8964
2001-04-18 13:26:00,22.5,-158.0,200.0,0.0077
2001-04-18 13:26:00,22.5,-158.0,200.0,0.0747
2001-04-18 13:26:00,22.5,-158.0,200.0,0.2843
2001-04-18 13:26:00,22.5,-158.0,200.0,0.1822
2001-04-18 13:26:00,22.5,-158.0,200.0,0.179
2001-04-18 13:26:00,22.5,-158.0,200.0,0.7279
2001-05-15 00:02:00,22.5,-158.0,200.0,0.2538
2001-05-15 00:02:00,22.5,-158.0,200.0,0.3662
2001-05-15 00:02:00,22.5,-158.0,200.0,0.3513
2001-05-15 00:02:00,22.5,-158.0,200.0,0.2985
2001-05-15 00:02:00,22.5,-158.0,200.0,0.2401
2001-05-15 00:02:00,22.5,-158.0,200.0,1.5098
2001-05-15 10:04:00,22.5,-158.0,200.0,0.0092
2001-05-15 10:04:00,22.5,-158.0,200.0,0.1679
2001-05-15 10:04:00,22.5,-158.0,200.0,0.2223
2001-05-15 10:04:00,22.5,-158.0,200.0,0.2268
2001-05-15 10:04:00,22.5,-158.0,200.0,0.1783
2001-05-15 10:04:00,22.5,-158.0,200.0,0.8045
2001-05-15 13:03:00,22.5,-158.0,200.0,0.0109
2001-05-15 13:03:00,22.5,-158.0,200.0,0.2
2001-05-15 13:03:00,22.5,-158.0,200.0,0.2776
2001-05-15 13:03:00,22.5,-158.0,200.0,0.1851
2001-05-15 13:03:00,22.5,-158.0,200.0,0.1805
2001-05-15 13:03:00,22.5,-158.0,200.0,0.8542
2001-05-15 21:59:00,22.5,-158.0,200.0,0.0275
2001-05-15 21:59:00,22.5,-158.0,200.0,0.3306
2001-05-15 21:59:00,22.5,-158.0,200.0,0.4071
2001-05-15 21:59:00,22.5,-158.0,200.0,0.2387
2001-05-15 21:59:00,22.5,-158.0,200.0,0.176
2001-05-15 21:59:00,22.5,-158.0,200.0,1.1799
2001-05-16 01:00:00,22.5,-158.0,200.0,0.29
2001-05-16 01:00:00,22.5,-158.0,200.0,0.3245
2001-05-16 01:00:00,22.5,-158.0,200.0,0.4954
2001-05-16 01:00:00,22.5,-158.0,200.0,0.2649
2001-05-16 01:00:00,22.5,-158.0,200.0,0.1961
2001-05-16 01:00:00,22.5,-158.0,200.0,1.5709
2001-05-16 09:59:00,22.5,-158.0,200.0,0.0079
2001-05-16 09:59:00,22.5,-158.0,200.0,0.2845
2001-05-16 09:59:00,22.5,-158.0,200.0,0.248
2001-05-16 09:59:00,22.5,-158.0,200.0,0.198
2001-05-16 09:59:00,22.5,-158.0,200.0,0.1451
2001-05-16 09:59:00,22.5,-158.0,200.0,0.8835
2001-06-13 01:27:00,22.5,-158.0,200.0,0.0525
2001-06-13 01:27:00,22.5,-158.0,200.0,0.5426
2001-06-13 01:27:00,22.5,-158.0,200.0,0.2857
2001-06-13 01:27:00,22.5,-158.0,200.0,0.319
2001-06-13 01:27:00,22.5,-158.0,200.0,0.2365
2001-06-13 01:27:00,22.5,-158.0,200.0,1.4362
2001-06-13 11:00:00,22.5,-158.0,150.0,0.0056
2001-06-13 11:00:00,22.5,-158.0,150.0,0.2205
2001-06-13 11:00:00,22.5,-158.0,150.0,0.2009
2001-06-13 11:00:00,22.5,-158.0,150.0,0.1728
2001-06-13 11:00:00,22.5,-158.0,150.0,0.121
2001-06-13 11:00:00,22.5,-158.0,150.0,0.7206
2001-06-13 13:12:00,22.5,-158.0,100.0,0.0439
2001-06-13 13:12:00,22.5,-158.0,100.0,0.0994
2001-06-13 13:12:00,22.5,-158.0,100.0,0.1434
2001-06-13 13:12:00,22.5,-158.0,100.0,0.1317
2001-06-13 13:12:00,22.5,-158.0,100.0,0.1125
2001-06-13 13:12:00,22.5,-158.0,100.0,0.531
2001-06-13 22:37:00,22.5,-158.0,200.0,0.0588
2001-06-13 22:37:00,22.5,-158.0,200.0,0.4638
2001-06-13 22:37:00,22.5,-158.0,200.0,0.2583
2001-06-13 22:37:00,22.5,-158.0,200.0,0.2535
2001-06-13 22:37:00,22.5,-158.0,200.0,0.2402
2001-06-13 22:37:00,22.5,-158.0,200.0,1.2746
2001-06-13 01:32:00,22.5,-158.0,200.0,0.0697
2001-06-13 01:32:00,22.5,-158.0,200.0,0.3747
2001-06-13 01:32:00,22.5,-158.0,200.0,0.3296
2001-06-13 01:32:00,22.5,-158.0,200.0,0.2789
2001-06-13 01:32:00,22.5,-158.0,200.0,0.23
2001-06-13 01:32:00,22.5,-158.0,200.0,1.2829
2001-06-13 10:36:00,22.5,-158.0,150.0,0.0233
2001-06-13 10:36:00,22.5,-158.0,150.0,0.2195
2001-06-13 10:36:00,22.5,-158.0,150.0,0.2427
2001-06-13 10:36:00,22.5,-158.0,150.0,0.1835
2001-06-13 10:36:00,22.5,-158.0,150.0,0.1181
2001-06-13 10:36:00,22.5,-158.0,150.0,0.7871
2001-08-07 10:55:00,22.5,-158.0,200.0,0.0462
2001-08-07 10:55:00,22.5,-158.0,200.0,0.1273
2001-08-07 10:55:00,22.5,-158.0,200.0,0.8097
2001-08-07 10:55:00,22.5,-158.0,200.0,0.6792
2001-08-07 10:55:00,22.5,-158.0,200.0,0.1385
2001-08-07 10:55:00,22.5,-158.0,200.0,1.801
2001-08-07 13:39:00,22.5,-158.0,150.0,0.0118
2001-08-07 13:39:00,22.5,-158.0,150.0,0.0246
2001-08-07 13:39:00,22.5,-158.0,150.0,0.269
2001-08-07 13:39:00,22.5,-158.0,150.0,0.2782
2001-08-07 13:39:00,22.5,-158.0,150.0,0.1794
2001-08-07 13:39:00,22.5,-158.0,150.0,0.7629
2001-08-07 22:31:00,22.5,-158.0,200.0,0.1255
2001-08-07 22:31:00,22.5,-158.0,200.0,0.2774
2001-08-07 22:31:00,22.5,-158.0,200.0,0.4085
2001-08-07 22:31:00,22.5,-158.0,200.0,0.4099
2001-08-07 22:31:00,22.5,-158.0,200.0,0.2576
2001-08-07 22:31:00,22.5,-158.0,200.0,1.4789
2001-08-08 01:30:00,22.5,-158.0,200.0,0.0064
2001-08-08 01:30:00,22.5,-158.0,200.0,0.2858
2001-08-08 01:30:00,22.5,-158.0,200.0,0.2957
2001-08-08 01:30:00,22.5,-158.0,200.0,0.2802
2001-08-08 01:30:00,22.5,-158.0,200.0,0.2028
2001-08-08 01:30:00,22.5,-158.0,200.0,1.0708
2001-08-08 10:31:00,22.5,-158.0,200.0,0.0236
2001-08-08 10:31:00,22.5,-158.0,200.0,0.0713
2001-08-08 10:31:00,22.5,-158.0,200.0,0.262
2001-08-08 10:31:00,22.5,-158.0,200.0,0.5175
2001-08-08 10:31:00,22.5,-158.0,200.0,0.1671
2001-08-08 10:31:00,22.5,-158.0,200.0,1.0415
2001-08-08 22:13:00,22.5,-158.0,200.0,0.1154
2001-08-08 22:13:00,22.5,-158.0,200.0,0.1858
2001-08-08 22:13:00,22.5,-158.0,200.0,0.3725
2001-08-08 22:13:00,22.5,-158.0,200.0,0.3805
2001-08-08 22:13:00,22.5,-158.0,200.0,0.2358
2001-08-08 22:13:00,22.5,-158.0,200.0,1.2901
2001-10-01 00:15:00,22.5,-158.0,200.0,0.0503
2001-10-01 00:15:00,22.5,-158.0,200.0,0.3601
2001-10-01 00:15:00,22.5,-158.0,200.0,0.3966
2001-10-01 00:15:00,22.5,-158.0,200.0,0.3536
2001-10-01 00:15:00,22.5,-158.0,200.0,0.2602
2001-10-01 00:15:00,22.5,-158.0,200.0,1.4207
2001-10-01 10:03:00,22.5,-158.0,150.0,0.0819
2001-10-01 10:03:00,22.5,-158.0,150.0,0.1553
2001-10-01 10:03:00,22.5,-158.0,150.0,0.3792
2001-10-01 10:03:00,22.5,-158.0,150.0,0.3248
2001-10-01 10:03:00,22.5,-158.0,150.0,0.184
2001-10-01 10:03:00,22.5,-158.0,150.0,1.1253
2001-10-01 13:02:00,22.5,-158.0,200.0,0.0071
2001-10-01 13:02:00,22.5,-158.0,200.0,0.1663
2001-10-01 13:02:00,22.5,-158.0,200.0,0.3858
2001-10-01 13:02:00,22.5,-158.0,200.0,0.3654
2001-10-01 13:02:00,22.5,-158.0,200.0,0.2011
2001-10-01 13:02:00,22.5,-158.0,200.0,1.1258
2001-10-01 22:25:00,22.5,-158.0,150.0,0.0478
2001-10-01 22:25:00,22.5,-158.0,150.0,0.3085
2001-10-01 22:25:00,22.5,-158.0,150.0,0.7071
2001-10-01 22:25:00,22.5,-158.0,150.0,0.4611
2001-10-01 22:25:00,22.5,-158.0,150.0,0.2379
2001-10-01 22:25:00,22.5,-158.0,150.0,1.7624
2001-10-02 01:05:00,22.5,-158.0,200.0,0.1254
2001-10-02 01:05:00,22.5,-158.0,200.0,0.2483
2001-10-02 01:05:00,22.5,-158.0,200.0,0.5685
2001-10-02 01:05:00,22.5,-158.0,200.0,0.3413
2001-10-02 01:05:00,22.5,-158.0,200.0,0.1827
2001-10-02 01:05:00,22.5,-158.0,200.0,1.4662
2001-10-02 09:59:00,22.5,-158.0,200.0,0.0189
2001-10-02 09:59:00,22.5,-158.0,200.0,0.0855
2001-10-02 09:59:00,22.5,-158.0,200.0,0.3288
2001-10-02 09:59:00,22.5,-158.0,200.0,0.3463
2001-10-02 09:59:00,22.5,-158.0,200.0,0.1544
2001-10-02 09:59:00,22.5,-158.0,200.0,0.9339
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-02 21:56:00,22.5,-158.0,200.0,-9.0
2001-10-22 10:23:00,22.5,-158.0,150.0,0.0232
2001-10-22 10:23:00,22.5,-158.0,150.0,0.0969
2001-10-22 10:23:00,22.5,-158.0,150.0,0.4103
2001-10-22 10:23:00,22.5,-158.0,150.0,1.3601
2001-10-22 10:23:00,22.5,-158.0,150.0,0.3652
2001-10-22 10:23:00,22.5,-158.0,150.0,2.2559
2001-10-22 13:27:00,22.5,-158.0,200.0,0.0179
2001-10-22 13:27:00,22.5,-158.0,200.0,0.0843
2001-10-22 13:27:00,22.5,-158.0,200.0,0.3608
2001-10-22 13:27:00,22.5,-158.0,200.0,1.2172
2001-10-22 13:27:00,22.5,-158.0,200.0,0.4318
2001-10-22 13:27:00,22.5,-158.0,200.0,2.1119
2001-10-22 22:12:00,22.5,-158.0,150.0,0.0272
2001-10-22 22:12:00,22.5,-158.0,150.0,0.2909
2001-10-22 22:12:00,22.5,-158.0,150.0,0.4227
2001-10-22 22:12:00,22.5,-158.0,150.0,0.2811
2001-10-22 22:12:00,22.5,-158.0,150.0,0.2052
2001-10-22 22:12:00,22.5,-158.0,150.0,1.227
2001-10-23 01:20:00,22.5,-158.0,200.0,0.1569
2001-10-23 01:20:00,22.5,-158.0,200.0,0.2597
2001-10-23 01:20:00,22.5,-158.0,200.0,0.4216
2001-10-23 01:20:00,22.5,-158.0,200.0,0.3093
2001-10-23 01:20:00,22.5,-158.0,200.0,0.2508
2001-10-23 01:20:00,22.5,-158.0,200.0,1.3983
2001-10-23 10:08:00,22.5,-158.0,150.0,0.0149
2001-10-23 10:08:00,22.5,-158.0,150.0,0.0887
2001-10-23 10:08:00,22.5,-158.0,150.0,0.1448
2001-10-23 10:08:00,22.5,-158.0,150.0,0.2667
2001-10-23 10:08:00,22.5,-158.0,150.0,0.169
2001-10-23 10:08:00,22.5,-158.0,150.0,0.684
2001-10-23 22:00:00,22.5,-158.0,200.0,0.1491
2001-10-23 22:00:00,22.5,-158.0,200.0,0.4097
2001-10-23 22:00:00,22.5,-158.0,200.0,0.3368
2001-10-23 22:00:00,22.5,-158.0,200.0,0.2725
2001-10-23 22:00:00,22.5,-158.0,200.0,0.3122
2001-10-23 22:00:00,22.5,-158.0,200.0,1.4803
2001-11-16 00:01:00,22.5,-158.0,150.0,0.1624
2001-11-16 00:01:00,22.5,-158.0,150.0,0.1968
2001-11-16 00:01:00,22.5,-158.0,150.0,0.2355
2001-11-16 00:01:00,22.5,-158.0,150.0,0.1972
2001-11-16 00:01:00,22.5,-158.0,150.0,0.1761
2001-11-16 00:01:00,22.5,-158.0,150.0,0.968
2001-11-16 10:01:00,22.5,-158.0,150.0,0.0821
2001-11-16 10:01:00,22.5,-158.0,150.0,0.1019
2001-11-16 10:01:00,22.5,-158.0,150.0,0.227
2001-11-16 10:01:00,22.5,-158.0,150.0,0.2404
2001-11-16 10:01:00,22.5,-158.0,150.0,0.1676
2001-11-16 10:01:00,22.5,-158.0,150.0,0.819
2001-11-16 12:58:00,22.5,-158.0,150.0,0.0248
2001-11-16 12:58:00,22.5,-158.0,150.0,0.1196
2001-11-16 12:58:00,22.5,-158.0,150.0,0.2832
2001-11-16 12:58:00,22.5,-158.0,150.0,0.2445
2001-11-16 12:58:00,22.5,-158.0,150.0,0.1975
2001-11-16 12:58:00,22.5,-158.0,150.0,0.8697
2001-11-16 22:01:00,22.5,-158.0,100.0,0.0694
2001-11-16 22:01:00,22.5,-158.0,100.0,0.1974
2001-11-16 22:01:00,22.5,-158.0,100.0,0.3403
2001-11-16 22:01:00,22.5,-158.0,100.0,0.3194
2001-11-16 22:01:00,22.5,-158.0,100.0,0.2022
2001-11-16 22:01:00,22.5,-158.0,100.0,1.1287
2001-11-17 00:59:00,22.5,-158.0,150.0,0.0665
2001-11-17 00:59:00,22.5,-158.0,150.0,0.1627
2001-11-17 00:59:00,22.5,-158.0,150.0,0.3563
2001-11-17 00:59:00,22.5,-158.0,150.0,0.2667
2001-11-17 00:59:00,22.5,-158.0,150.0,0.2058
2001-11-17 00:59:00,22.5,-158.0,150.0,1.058
2001-11-17 10:01:00,22.5,-158.0,150.0,0.0285
2001-11-17 10:01:00,22.5,-158.0,150.0,0.0646
2001-11-17 10:01:00,22.5,-158.0,150.0,0.1592
2001-11-17 10:01:00,22.5,-158.0,150.0,0.1645
2001-11-17 10:01:00,22.5,-158.0,150.0,0.1718
2001-11-17 10:01:00,22.5,-158.0,150.0,0.5886
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2001-12-14 23:36:00,22.5,-158.0,150.0,-9.0
2002-01-15 00:19:00,22.5,-158.0,250.0,0.1514
2002-01-15 00:19:00,22.5,-158.0,250.0,0.2001
2002-01-15 00:19:00,22.5,-158.0,250.0,0.4654
2002-01-15 00:19:00,22.5,-158.0,250.0,0.2069
2002-01-15 00:19:00,22.5,-158.0,250.0,0.1944
2002-01-15 00:19:00,22.5,-158.0,250.0,1.2182
2002-01-15 10:02:00,22.5,-158.0,250.0,0.0235
2002-01-15 10:02:00,22.5,-158.0,250.0,0.0778
2002-01-15 10:02:00,22.5,-158.0,250.0,0.1343
2002-01-15 10:02:00,22.5,-158.0,250.0,0.1259
2002-01-15 10:02:00,22.5,-158.0,250.0,0.1219
2002-01-15 10:02:00,22.5,-158.0,250.0,0.4834
2002-01-15 13:06:00,22.5,-158.0,200.0,0.0243
2002-01-15 13:06:00,22.5,-158.0,200.0,0.1202
2002-01-15 13:06:00,22.5,-158.0,200.0,0.1425
2002-01-15 13:06:00,22.5,-158.0,200.0,0.1184
2002-01-15 13:06:00,22.5,-158.0,200.0,0.0973
2002-01-15 13:06:00,22.5,-158.0,200.0,0.5028
2002-01-15 21:59:00,22.5,-158.0,250.0,0.2496
2002-01-15 21:59:00,22.5,-158.0,250.0,0.3993
2002-01-15 21:59:00,22.5,-158.0,250.0,0.308
2002-01-15 21:59:00,22.5,-158.0,250.0,0.1863
2002-01-15 21:59:00,22.5,-158.0,250.0,0.1736
2002-01-15 21:59:00,22.5,-158.0,250.0,1.3169
2002-01-16 00:33:00,22.5,-158.0,200.0,0.1689
2002-01-16 00:33:00,22.5,-158.0,200.0,0.1597
2002-01-16 00:33:00,22.5,-158.0,200.0,0.2012
2002-01-16 00:33:00,22.5,-158.0,200.0,0.141
2002-01-16 00:33:00,22.5,-158.0,200.0,0.1123
2002-01-16 00:33:00,22.5,-158.0,200.0,0.783
