instrument_type,time,latitude,longitude,depth,heterotrophic_bacteria,synechococcus_bacteria,phototrophic_bacteria,bottle_salinity,eukaryotic_bacteria,chlorophyll
1,1998-10-19 05:49:00,22.5,-158.0,50.0,360712.0,1090.0,232476.0,35.346,302.0,0.072
1,1998-10-19 05:49:00,22.5,-158.0,50.0,372989.0,1348.0,206557.0,35.3678,253.0,0.068
1,1998-10-19 05:49:00,22.5,-158.0,100.0,418147.0,2461.0,299006.0,35.2243,152.0,0.176
1,1998-10-19 05:49:00,22.5,-158.0,100.0,356977.0,1872.0,120764.0,35.249,635.0,0.232
1,1998-10-19 05:49:00,22.5,-158.0,150.0,328446.0,149.0,57276.0,35.1976,1013.0,0.177
1,1998-10-19 05:49:00,22.5,-158.0,150.0,247572.0,1014.0,30028.0,35.096,631.0,0.12
1,1998-10-19 05:49:00,22.5,-158.0,200.0,301648.0,315.0,20121.0,35.1444,299.0,0.096
2,1998-10-19 05:49:00,22.5,-158.0,50.0,343056.0,1081.0,236558.0,35.3386,2635.0,0.067
2,1998-10-19 05:49:00,22.5,-158.0,50.0,348180.0,1033.0,246921.0,35.3378,1050.0,0.066
2,1998-10-19 05:49:00,22.5,-158.0,50.0,344608.0,,342578.0,35.3406,1627.0,0.068
2,1998-10-19 05:49:00,22.5,-158.0,100.0,376844.0,2384.0,298296.0,35.3087,1843.0,0.183
2,1998-10-19 05:49:00,22.5,-158.0,100.0,373216.0,4276.0,194668.0,35.2425,3988.0,
2,1998-10-19 05:49:00,22.5,-158.0,150.0,353420.0,370.0,66065.0,35.2128,2254.0,0.207
2,1998-10-19 05:49:00,22.5,-158.0,150.0,274176.0,657.0,21704.0,35.2238,2374.0,0.095
2,1998-10-19 05:49:00,22.5,-158.0,200.0,269204.0,182.0,24169.0,35.1333,779.0,0.067
1,1998-11-11 06:30:00,22.5,-158.0,50.0,419835.0,892.0,188941.0,35.4495,118.0,0.091
1,1998-11-11 06:30:00,22.5,-158.0,50.0,382125.0,810.0,168222.0,35.4539,135.0,0.091
1,1998-11-11 06:30:00,22.5,-158.0,50.0,412024.0,1039.0,177932.0,35.4485,151.0,0.09
1,1998-11-11 06:30:00,22.5,-158.0,100.0,443288.0,1607.0,188789.0,35.3335,305.0,0.214
1,1998-11-11 06:30:00,22.5,-158.0,100.0,312678.0,200.0,38483.0,35.2101,1582.0,0.142
1,1998-11-11 06:30:00,22.5,-158.0,150.0,245252.0,398.0,22279.0,35.1228,431.0,0.085
1,1998-11-11 06:30:00,22.5,-158.0,150.0,184149.0,1808.0,9091.0,34.9788,133.0,0.039
2,1998-11-11 06:30:00,22.5,-158.0,50.0,388289.0,1307.0,243483.0,35.4404,721.0,0.09
2,1998-11-11 06:30:00,22.5,-158.0,50.0,357619.0,1089.0,252094.0,35.4434,2109.0,0.085
2,1998-11-11 06:30:00,22.5,-158.0,50.0,409283.0,1009.0,244715.0,35.4429,891.0,0.09
2,1998-11-11 06:30:00,22.5,-158.0,100.0,391473.0,779.0,283137.0,35.335,559.0,0.192
2,1998-11-11 06:30:00,22.5,-158.0,100.0,378980.0,705.0,101064.0,35.2497,3457.0,0.213
2,1998-11-11 06:30:00,22.5,-158.0,150.0,255265.0,50.0,28103.0,35.1337,794.0,0.088
2,1998-11-11 06:30:00,22.5,-158.0,150.0,232321.0,50.0,12377.0,35.0059,463.0,0.045
2,1998-11-11 06:30:00,22.5,-158.0,200.0,205172.0,216.0,37182.0,34.7773,,0.021
1,1998-12-09 06:30:00,22.5,-158.0,50.0,446961.0,1956.0,225445.0,35.297,388.0,0.102
1,1998-12-09 06:30:00,22.5,-158.0,50.0,390251.0,2336.0,228208.0,35.2958,521.0,0.103
1,1998-12-09 06:30:00,22.5,-158.0,50.0,390754.0,2511.0,223933.0,35.3097,607.0,0.098
1,1998-12-09 06:30:00,22.5,-158.0,100.0,393827.0,1291.0,145701.0,35.2909,335.0,0.14
1,1998-12-09 06:30:00,22.5,-158.0,100.0,350249.0,1450.0,104724.0,35.2857,843.0,0.117
1,1998-12-09 06:30:00,22.5,-158.0,150.0,278798.0,665.0,29557.0,35.2083,781.0,0.092
2,1998-12-09 06:30:00,22.5,-158.0,50.0,,,,35.2957,,0.116
2,1998-12-09 06:30:00,22.5,-158.0,50.0,,,,35.294,,0.108
2,1998-12-09 06:30:00,22.5,-158.0,50.0,,,,35.2992,,0.108
2,1998-12-09 06:30:00,22.5,-158.0,100.0,,,,35.2939,,0.134
2,1998-12-09 06:30:00,22.5,-158.0,100.0,,,,35.2922,,0.158
2,1998-12-09 06:30:00,22.5,-158.0,150.0,,,,35.1916,,0.173
2,1998-12-09 06:30:00,22.5,-158.0,150.0,,,,35.1991,,0.065
2,1998-12-09 06:30:00,22.5,-158.0,200.0,,,,35.1847,,0.028
1,1999-01-13 06:54:00,22.5,-158.0,50.0,278250.0,2395.0,161341.0,35.2212,1354.0,0.135
1,1999-01-13 06:54:00,22.5,-158.0,50.0,349446.0,2433.0,178656.0,35.2243,867.0,0.141
1,1999-01-13 06:54:00,22.5,-158.0,50.0,338149.0,2299.0,173814.0,35.2209,1340.0,0.135
1,1999-01-13 06:54:00,22.5,-158.0,100.0,328911.0,2410.0,173988.0,35.2244,1337.0,0.136
1,1999-01-13 06:54:00,22.5,-158.0,100.0,365083.0,877.0,141950.0,35.2248,943.0,0.115
1,1999-01-13 06:54:00,22.5,-158.0,150.0,301741.0,539.0,19359.0,35.2308,816.0,0.089
1,1999-01-13 06:54:00,22.5,-158.0,150.0,207003.0,747.0,8041.0,35.1487,585.0,0.049
2,1999-01-13 06:54:00,22.5,-158.0,50.0,360796.0,2617.0,276730.0,35.2159,1300.0,0.14
2,1999-01-13 06:54:00,22.5,-158.0,50.0,397945.0,3080.0,318095.0,35.2163,1574.0,0.144
2,1999-01-13 06:54:00,22.5,-158.0,50.0,405358.0,3432.0,284608.0,35.2163,1589.0,0.135
2,1999-01-13 06:54:00,22.5,-158.0,100.0,405411.0,3173.0,281585.0,35.2186,1877.0,0.143
2,1999-01-13 06:54:00,22.5,-158.0,100.0,252947.0,3319.0,278483.0,35.2185,3989.0,0.14
2,1999-01-13 06:54:00,22.5,-158.0,150.0,300322.0,101.0,25362.0,35.2259,1567.0,0.089
2,1999-01-13 06:54:00,22.5,-158.0,150.0,285691.0,132.0,12846.0,35.1453,214.0,0.051
2,1999-01-13 06:54:00,22.5,-158.0,200.0,182884.0,33.0,3267.0,35.0981,280.0,0.023
1,1999-02-18 06:00:00,22.5,-158.0,50.0,398148.0,5906.0,173679.0,35.3517,1345.0,0.087
1,1999-02-18 06:00:00,22.5,-158.0,50.0,389421.0,7249.0,214736.0,35.3377,1104.0,0.109
1,1999-02-18 06:00:00,22.5,-158.0,50.0,401578.0,5865.0,197799.0,35.2965,904.0,0.122
1,1999-02-18 06:00:00,22.5,-158.0,100.0,425993.0,3854.0,151254.0,35.347,508.0,0.265
1,1999-02-18 06:00:00,22.5,-158.0,100.0,384364.0,213.0,63285.0,35.3627,295.0,0.244
1,1999-02-18 06:00:00,22.5,-158.0,150.0,257752.0,65.0,28317.0,35.1309,16.0,0.108
1,1999-02-18 06:00:00,22.5,-158.0,150.0,,,,35.127,,0.092
1,1999-02-18 06:00:00,22.5,-158.0,200.0,166697.0,743.0,662.0,34.8678,0.0,0.012
2,1999-02-18 06:00:00,22.5,-158.0,50.0,,,,35.3506,,0.085
2,1999-02-18 06:00:00,22.5,-158.0,50.0,,,,35.3496,,0.093
2,1999-02-18 06:00:00,22.5,-158.0,50.0,,,,35.3273,,0.16
2,1999-02-18 06:00:00,22.5,-158.0,100.0,,,,35.3306,,0.236
2,1999-02-18 06:00:00,22.5,-158.0,100.0,,,,35.3487,,0.241
2,1999-02-18 06:00:00,22.5,-158.0,150.0,,,,35.3818,,0.211
2,1999-02-18 06:00:00,22.5,-158.0,150.0,,,,35.0781,,0.068
2,1999-02-18 06:00:00,22.5,-158.0,200.0,,,,34.9574,,0.017
1,1999-03-17 05:24:00,22.5,-158.0,50.0,448054.0,2018.0,208186.0,35.2008,1017.0,0.085
1,1999-03-17 05:24:00,22.5,-158.0,50.0,491596.0,2639.0,244380.0,35.1975,1369.0,0.105
1,1999-03-17 05:24:00,22.5,-158.0,50.0,498764.0,2747.0,291591.0,35.2829,1555.0,0.199
1,1999-03-17 05:24:00,22.5,-158.0,100.0,467964.0,5292.0,279509.0,35.3166,1418.0,0.179
1,1999-03-17 05:24:00,22.5,-158.0,100.0,382405.0,212.0,76426.0,35.3581,423.0,0.269
1,1999-03-17 05:24:00,22.5,-158.0,150.0,341427.0,114.0,29124.0,35.4102,81.0,0.14
1,1999-03-17 05:24:00,22.5,-158.0,150.0,309487.0,910.0,59973.0,35.1841,260.0,0.103
1,1999-03-17 05:24:00,22.5,-158.0,200.0,244651.0,326.0,26432.0,35.0495,163.0,0.049
2,1999-03-17 05:24:00,22.5,-158.0,50.0,,,,35.1912,,0.096
2,1999-03-17 05:24:00,22.5,-158.0,50.0,,,,35.1905,,0.092
1,1999-04-14 06:25:00,22.5,-158.0,50.0,435647.0,2714.0,193872.0,35.3437,806.0,0.114
1,1999-04-14 06:25:00,22.5,-158.0,50.0,406018.0,2596.0,192641.0,35.3508,723.0,0.122
1,1999-04-14 06:25:00,22.5,-158.0,50.0,405919.0,2714.0,200895.0,35.3436,888.0,0.129
1,1999-04-14 06:25:00,22.5,-158.0,100.0,401390.0,2186.0,192676.0,35.3431,624.0,0.162
1,1999-04-14 06:25:00,22.5,-158.0,100.0,411127.0,2450.0,172894.0,35.3486,773.0,0.181
1,1999-04-14 06:25:00,22.5,-158.0,150.0,395047.0,1561.0,96261.0,35.3676,312.0,0.268
1,1999-04-14 06:25:00,22.5,-158.0,150.0,348266.0,84.0,54445.0,35.4073,1009.0,0.233
1,1999-05-10 05:25:00,22.5,-158.0,50.0,431958.0,2260.0,155210.0,35.3749,1155.0,0.089
1,1999-05-10 05:25:00,22.5,-158.0,50.0,442440.0,2205.0,157588.0,35.3718,1218.0,0.087
1,1999-05-10 05:25:00,22.5,-158.0,50.0,601460.0,2500.0,180369.0,35.3681,1027.0,0.096
1,1999-05-10 05:25:00,22.5,-158.0,100.0,456294.0,2735.0,214784.0,35.3864,1055.0,0.142
1,1999-05-10 05:25:00,22.5,-158.0,100.0,513510.0,2097.0,162065.0,35.3776,1255.0,0.105
1,1999-05-10 05:25:00,22.5,-158.0,150.0,547790.0,2960.0,173988.0,35.3596,1207.0,0.099
2,1999-05-10 05:25:00,22.5,-158.0,50.0,,,,35.3724,,0.094
2,1999-05-10 05:25:00,22.5,-158.0,50.0,,,,35.3739,,0.095
1,1999-07-14 06:02:00,22.5,-158.0,50.0,428856.0,1188.0,172479.0,34.9527,1188.0,0.084
1,1999-07-14 06:02:00,22.5,-158.0,50.0,440782.0,1401.0,150075.0,34.9505,692.0,0.083
1,1999-07-14 06:02:00,22.5,-158.0,50.0,480200.0,1049.0,101764.0,34.9574,1333.0,0.085
1,1999-07-14 06:02:00,22.5,-158.0,100.0,445274.0,2735.0,226748.0,35.0142,879.0,0.175
1,1999-07-14 06:02:00,22.5,-158.0,100.0,429761.0,1163.0,159966.0,34.9951,475.0,
1,1999-07-14 06:02:00,22.5,-158.0,150.0,308642.0,276.0,56864.0,35.206,179.0,0.226
1,1999-07-14 06:02:00,22.5,-158.0,150.0,316188.0,244.0,28526.0,35.2712,244.0,0.146
1,1999-07-14 06:02:00,22.5,-158.0,200.0,402683.0,229.0,19361.0,35.394,180.0,0.123
1,1999-08-14 05:30:00,22.5,-158.0,50.0,342906.0,66.0,148895.0,35.2094,820.0,0.099
1,1999-08-14 05:30:00,22.5,-158.0,50.0,315440.0,49.0,145894.0,35.2082,674.0,0.087
1,1999-08-14 05:30:00,22.5,-158.0,50.0,337967.0,182.0,181054.0,35.2201,859.0,0.126
1,1999-08-14 05:30:00,22.5,-158.0,100.0,276915.0,1001.0,154910.0,35.1331,1001.0,0.194
1,1999-08-14 05:30:00,22.5,-158.0,100.0,290586.0,2367.0,107531.0,35.116,1893.0,0.23
1,1999-08-14 05:30:00,22.5,-158.0,150.0,154649.0,2375.0,11829.0,34.88,549.0,0.076
1,1999-08-14 05:30:00,22.5,-158.0,150.0,133806.0,324.0,13429.0,34.8487,97.0,0.026
1,1999-10-15 06:14:00,22.5,-158.0,50.0,435453.0,774.0,187528.0,35.121,362.0,0.078
1,1999-10-15 06:14:00,22.5,-158.0,50.0,479411.0,939.0,191208.0,35.1074,593.0,0.069
1,1999-10-15 06:14:00,22.5,-158.0,50.0,483796.0,838.0,205555.0,35.1297,624.0,0.089
1,1999-10-15 06:14:00,22.5,-158.0,100.0,434314.0,1296.0,235416.0,35.1648,230.0,0.14
1,1999-10-15 06:14:00,22.5,-158.0,100.0,337069.0,228.0,82040.0,35.2869,260.0,0.229
1,1999-10-15 06:14:00,22.5,-158.0,150.0,248987.0,16.0,30899.0,35.2699,130.0,0.113
1,1999-10-15 06:14:00,22.5,-158.0,150.0,264441.0,260.0,40838.0,35.2794,179.0,0.063
1,1999-11-09 06:37:00,22.5,-158.0,50.0,424587.0,1235.0,222652.0,35.3223,708.0,0.106
1,1999-11-09 06:37:00,22.5,-158.0,50.0,432129.0,1496.0,201472.0,35.3202,625.0,0.096
1,1999-11-09 06:37:00,22.5,-158.0,50.0,480753.0,1103.0,213198.0,35.3282,592.0,0.092
1,1999-11-09 06:37:00,22.5,-158.0,100.0,410605.0,1760.0,226460.0,35.2548,576.0,0.143
1,1999-11-09 06:37:00,22.5,-158.0,100.0,394197.0,1444.0,196335.0,35.2997,591.0,0.155
1,1999-11-09 06:37:00,22.5,-158.0,150.0,230272.0,32.0,43292.0,35.2839,308.0,0.151
1,1999-11-09 06:37:00,22.5,-158.0,150.0,237201.0,48.0,18913.0,35.2409,81.0,0.082
1,1999-12-15 05:40:00,22.5,-158.0,50.0,453880.0,4788.0,282108.0,35.2043,642.0,0.119
1,1999-12-15 05:40:00,22.5,-158.0,50.0,449750.0,2728.0,242124.0,35.2032,707.0,0.113
1,1999-12-15 05:40:00,22.5,-158.0,50.0,447177.0,3795.0,252957.0,35.2451,559.0,0.129
1,1999-12-15 05:40:00,22.5,-158.0,100.0,431895.0,3319.0,220901.0,35.2124,526.0,0.16
1,1999-12-15 05:40:00,22.5,-158.0,100.0,375820.0,65.0,56430.0,35.1509,422.0,0.217
1,1999-12-15 05:40:00,22.5,-158.0,150.0,281938.0,550.0,50761.0,35.1879,113.0,0.116
1,1999-12-15 05:40:00,22.5,-158.0,150.0,207220.0,161.0,10735.0,35.1549,16.0,0.027
1,1999-12-15 05:40:00,22.5,-158.0,200.0,228420.0,807.0,39147.0,35.0032,113.0,0.039
1,2000-02-03 06:31:00,22.5,-158.0,50.0,399295.0,3255.0,132848.0,35.3617,458.0,0.068
1,2000-02-03 06:31:00,22.5,-158.0,50.0,398539.0,4503.0,163070.0,35.3765,310.0,0.077
1,2000-02-03 06:31:00,22.5,-158.0,50.0,379699.0,4414.0,168963.0,35.3843,295.0,0.092
1,2000-02-03 06:31:00,22.5,-158.0,100.0,399969.0,4571.0,211132.0,35.3852,510.0,0.128
1,2000-02-03 06:31:00,22.5,-158.0,100.0,383020.0,2678.0,137902.0,35.3261,376.0,0.157
1,2000-02-03 06:31:00,22.5,-158.0,150.0,254460.0,0.0,40572.0,35.1748,49.0,0.138
1,2000-02-03 06:31:00,22.5,-158.0,150.0,233689.0,469.0,28465.0,35.0975,146.0,0.058
1,2000-02-03 06:31:00,22.5,-158.0,200.0,183817.0,16.0,1614.0,35.0175,0.0,0.021
2,2000-02-03 06:31:00,22.5,-158.0,50.0,,,,35.3951,,0.085
2,2000-02-03 06:31:00,22.5,-158.0,50.0,,,,35.3948,,0.122
1,2000-03-01 07:08:00,22.5,-158.0,50.0,441033.0,1496.0,173461.0,35.2144,953.0,0.077
1,2000-03-01 07:08:00,22.5,-158.0,50.0,431163.0,1444.0,174477.0,35.2082,853.0,0.083
1,2000-03-01 07:08:00,22.5,-158.0,50.0,455084.0,1972.0,185478.0,35.1846,2514.0,0.082
1,2000-03-01 07:08:00,22.5,-158.0,100.0,358888.0,2042.0,224863.0,35.2972,856.0,0.133
1,2000-03-01 07:08:00,22.5,-158.0,100.0,364438.0,1406.0,143990.0,35.3446,981.0,0.206
1,2000-03-01 07:08:00,22.5,-158.0,150.0,307792.0,65.0,48213.0,35.2427,341.0,0.176
1,2000-03-01 07:08:00,22.5,-158.0,150.0,233295.0,64.0,8501.0,35.2962,48.0,0.049
1,2000-03-01 07:08:00,22.5,-158.0,200.0,177113.0,80.0,2715.0,35.2075,80.0,0.023
2,2000-03-01 07:08:00,22.5,-158.0,50.0,,,,35.2082,,0.077
2,2000-03-01 07:08:00,22.5,-158.0,50.0,,,,35.2085,,0.084
1,2000-03-29 05:30:00,22.5,-158.0,50.0,350528.0,115.0,245812.0,35.3776,3597.0,0.072
1,2000-03-29 05:30:00,22.5,-158.0,50.0,359638.0,115.0,254387.0,35.376,2867.0,0.07
1,2000-03-29 05:30:00,22.5,-158.0,50.0,370892.0,33.0,245269.0,35.3829,3168.0,0.071
1,2000-03-29 05:30:00,22.5,-158.0,100.0,366868.0,16.0,301543.0,35.366,2933.0,0.099
1,2000-03-29 05:30:00,22.5,-158.0,100.0,370212.0,1148.0,243550.0,35.4308,738.0,0.141
1,2000-03-29 05:30:00,22.5,-158.0,150.0,314576.0,179.0,108877.0,35.4054,1533.0,0.23
1,2000-03-29 05:30:00,22.5,-158.0,150.0,271746.0,373.0,60761.0,35.2701,146.0,0.09
1,2000-03-29 05:30:00,22.5,-158.0,200.0,207536.0,48.0,19749.0,35.191,97.0,0.047
2,2000-03-29 05:30:00,22.5,-158.0,50.0,,,,35.3749,,0.072
2,2000-03-29 05:30:00,22.5,-158.0,50.0,,,,35.3695,,0.076
1,2000-04-26 05:52:00,22.5,-158.0,50.0,438369.0,3004.0,112247.0,34.9352,1215.0,0.073
1,2000-04-26 05:52:00,22.5,-158.0,50.0,452044.0,4855.0,128185.0,34.9666,2017.0,0.075
1,2000-04-26 05:52:00,22.5,-158.0,50.0,474815.0,3800.0,177424.0,34.9758,1365.0,0.071
1,2000-04-26 05:52:00,22.5,-158.0,100.0,459375.0,1891.0,191912.0,35.1299,2072.0,0.147
1,2000-04-26 05:52:00,22.5,-158.0,100.0,448260.0,278.0,108951.0,35.1624,1504.0,0.223
1,2000-04-26 05:52:00,22.5,-158.0,150.0,349852.0,0.0,37438.0,35.2998,244.0,0.126
1,2000-04-26 05:52:00,22.5,-158.0,150.0,308596.0,342.0,32257.0,35.1108,504.0,0.099
1,2000-04-26 05:52:00,22.5,-158.0,200.0,246165.0,32.0,22602.0,35.0062,388.0,0.052
2,2000-04-26 05:52:00,22.5,-158.0,50.0,,,,34.9083,,0.075
2,2000-04-26 05:52:00,22.5,-158.0,50.0,,,,34.9841,,0.084
1,2000-05-25 05:30:00,22.5,-158.0,50.0,,,,,,0.053
1,2000-05-25 05:30:00,22.5,-158.0,50.0,,,,,,0.066
3,2000-05-25 05:30:00,22.5,-158.0,50.0,,,,,,0.057
3,2000-05-25 05:30:00,22.5,-158.0,50.0,,,,,,0.061
2,2000-05-25 05:30:00,22.5,-158.0,50.0,543109.0,340.0,127144.0,34.9303,1020.0,0.054
2,2000-05-25 05:30:00,22.5,-158.0,50.0,553922.0,325.0,105806.0,34.9311,1063.0,0.055
2,2000-05-25 05:30:00,22.5,-158.0,50.0,620185.0,758.0,143203.0,35.1477,386.0,0.065
2,2000-05-25 05:30:00,22.5,-158.0,100.0,419222.0,1024.0,306301.0,35.3407,1083.0,0.105
2,2000-05-25 05:30:00,22.5,-158.0,100.0,465072.0,1732.0,252700.0,35.4107,992.0,0.164
2,2000-05-25 05:30:00,22.5,-158.0,150.0,419665.0,1308.0,146884.0,35.3944,838.0,0.265
2,2000-05-25 05:30:00,22.5,-158.0,150.0,287084.0,0.0,49512.0,,930.0,0.152
2,2000-05-25 05:30:00,22.5,-158.0,200.0,255788.0,14.0,13845.0,35.2875,391.0,0.064
1,2000-06-21 05:40:00,22.5,-158.0,50.0,692199.0,1026.0,,35.1904,848.0,0.325
1,2000-06-21 05:40:00,22.5,-158.0,50.0,573814.0,1290.0,195813.0,35.2502,623.0,0.169
2,2000-06-21 05:40:00,22.5,-158.0,50.0,835104.0,729.0,169231.0,35.1894,805.0,0.23
2,2000-06-21 05:40:00,22.5,-158.0,50.0,642312.0,1214.0,305669.0,35.215,929.0,0.477
2,2000-06-21 05:40:00,22.5,-158.0,50.0,513021.0,1185.0,214417.0,35.2755,874.0,0.119
2,2000-06-21 05:40:00,22.5,-158.0,100.0,399785.0,1167.0,215421.0,35.4129,916.0,0.148
2,2000-06-21 05:40:00,22.5,-158.0,100.0,406412.0,589.0,148897.0,35.4454,766.0,0.208
2,2000-06-21 05:40:00,22.5,-158.0,150.0,336432.0,15.0,,35.3811,1168.0,0.153
2,2000-06-21 05:40:00,22.5,-158.0,150.0,246857.0,0.0,,35.2741,508.0,0.094
2,2000-06-21 05:40:00,22.5,-158.0,200.0,207816.0,14.0,,35.0689,130.0,0.03
1,2000-07-26 06:00:00,22.5,-158.0,50.0,639437.0,1310.0,191951.0,35.3334,677.0,0.152
1,2000-07-26 06:00:00,22.5,-158.0,50.0,646086.0,1449.0,242472.0,35.3763,1030.0,0.187
3,2000-07-26 06:00:00,22.5,-158.0,50.0,643510.0,1073.0,204509.0,35.3228,695.0,
2,2000-07-26 06:00:00,22.5,-158.0,50.0,585760.0,1735.0,224253.0,35.3242,733.0,0.14
2,2000-07-26 06:00:00,22.5,-158.0,50.0,581213.0,1669.0,225097.0,35.3433,611.0,0.154
2,2000-07-26 06:00:00,22.5,-158.0,50.0,554069.0,1368.0,245584.0,35.377,952.0,0.193
2,2000-07-26 06:00:00,22.5,-158.0,100.0,436340.0,1466.0,251467.0,35.3989,785.0,0.173
2,2000-07-26 06:00:00,22.5,-158.0,100.0,397069.0,748.0,145235.0,35.3496,539.0,0.22
2,2000-07-26 06:00:00,22.5,-158.0,150.0,319190.0,15.0,,35.2917,1300.0,0.17
2,2000-07-26 06:00:00,22.5,-158.0,150.0,259298.0,15.0,,35.1415,350.0,0.079
2,2000-07-26 06:00:00,22.5,-158.0,200.0,183308.0,14.0,,35.0463,317.0,0.037
1,2000-08-23 06:40:00,22.5,-158.0,50.0,572866.0,1297.0,164450.0,35.4594,980.0,0.1
1,2000-08-23 06:40:00,22.5,-158.0,50.0,538253.0,1504.0,162264.0,35.4609,506.0,0.102
3,2000-08-23 06:40:00,22.5,-158.0,50.0,,1362.0,166416.0,35.457,666.0,0.101
3,2000-08-23 06:40:00,22.5,-158.0,50.0,531358.0,1259.0,159514.0,35.4563,435.0,0.104
2,2000-08-23 06:40:00,22.5,-158.0,50.0,516425.0,1500.0,195913.0,35.4565,639.0,0.095
2,2000-08-23 06:40:00,22.5,-158.0,50.0,538267.0,1424.0,195952.0,35.4553,534.0,0.101
2,2000-08-23 06:40:00,22.5,-158.0,50.0,542554.0,1371.0,192580.0,35.4557,596.0,0.103
2,2000-08-23 06:40:00,22.5,-158.0,100.0,353083.0,1259.0,111964.0,35.3867,659.0,0.213
2,2000-08-23 06:40:00,22.5,-158.0,100.0,316506.0,73.0,70035.0,35.4149,818.0,0.18
2,2000-08-23 06:40:00,22.5,-158.0,150.0,255877.0,15.0,29214.0,35.3194,696.0,0.095
2,2000-08-23 06:40:00,22.5,-158.0,150.0,214381.0,29.0,8796.0,35.2363,260.0,0.046
2,2000-08-23 06:40:00,22.5,-158.0,200.0,186032.0,0.0,966.0,35.0573,14.0,0.011
3,2000-10-18 06:00:00,22.5,-158.0,50.0,275506.0,524.0,86089.0,35.3646,410.0,0.07
3,2000-10-18 06:00:00,22.5,-158.0,50.0,235080.0,480.0,92449.0,35.3681,267.0,0.071
2,2000-10-18 06:00:00,22.5,-158.0,50.0,263501.0,493.0,109394.0,35.3727,309.0,0.07
2,2000-10-18 06:00:00,22.5,-158.0,50.0,267737.0,459.0,115432.0,35.3675,446.0,0.073
2,2000-10-18 06:00:00,22.5,-158.0,50.0,268068.0,601.0,129917.0,35.3679,510.0,0.076
2,2000-10-18 06:00:00,22.5,-158.0,100.0,178020.0,1432.0,168844.0,35.3869,641.0,0.173
2,2000-10-18 06:00:00,22.5,-158.0,100.0,169481.0,92.0,39840.0,35.3545,709.0,0.188
2,2000-10-18 06:00:00,22.5,-158.0,150.0,105952.0,16.0,8669.0,35.3526,230.0,0.085
2,2000-10-18 06:00:00,22.5,-158.0,150.0,73247.0,15.0,2987.0,35.201,170.0,0.043
2,2000-10-18 06:00:00,22.5,-158.0,200.0,73051.0,31.0,311.0,35.0594,47.0,0.016
3,2000-11-30 06:25:00,22.5,-158.0,50.0,223254.0,1232.0,86912.0,35.0047,496.0,0.085
3,2000-11-30 06:25:00,22.5,-158.0,50.0,228295.0,1942.0,131726.0,35.106,1119.0,0.136
2,2000-11-30 06:25:00,22.5,-158.0,50.0,267032.0,1158.0,82228.0,34.9996,700.0,0.084
2,2000-11-30 06:25:00,22.5,-158.0,50.0,271064.0,1227.0,76630.0,35.0006,842.0,0.086
2,2000-11-30 06:25:00,22.5,-158.0,50.0,241937.0,1590.0,122256.0,35.0342,770.0,0.114
2,2000-11-30 06:25:00,22.5,-158.0,100.0,278826.0,955.0,91284.0,35.1721,2135.0,0.29
2,2000-11-30 06:25:00,22.5,-158.0,100.0,181912.0,48.0,34346.0,35.1926,945.0,0.204
2,2000-11-30 06:25:00,22.5,-158.0,150.0,153169.0,16.0,12812.0,35.2404,671.0,0.119
2,2000-11-30 06:25:00,22.5,-158.0,150.0,106592.0,16.0,5038.0,35.1784,274.0,0.063
2,2000-11-30 06:25:00,22.5,-158.0,200.0,89667.0,8.0,2465.0,35.126,117.0,0.031
2,2000-12-20 06:34:00,22.5,-158.0,50.0,300278.0,229.0,44088.0,34.9264,561.0,0.111
2,2000-12-20 06:34:00,22.5,-158.0,50.0,191615.0,280.0,76302.0,34.9248,377.0,0.077
2,2000-12-20 06:34:00,22.5,-158.0,50.0,304559.0,73.0,26710.0,34.9252,487.0,0.079
2,2000-12-20 06:34:00,22.5,-158.0,100.0,229852.0,781.0,102715.0,35.0035,500.0,0.128
2,2000-12-20 06:34:00,22.5,-158.0,100.0,174461.0,247.0,122395.0,35.2771,346.0,0.21
2,2000-12-20 06:34:00,22.5,-158.0,150.0,156444.0,27.0,28696.0,35.2229,1008.0,0.192
2,2000-12-20 06:34:00,22.5,-158.0,150.0,103042.0,0.0,7367.0,35.27,365.0,0.082
2,2000-12-20 06:34:00,22.5,-158.0,200.0,91556.0,0.0,2602.0,35.204,123.0,0.04
2,2001-01-17 06:40:00,22.5,-158.0,50.0,331421.0,556.0,32747.0,35.075,926.0,0.074
2,2001-01-17 06:40:00,22.5,-158.0,50.0,285427.0,588.0,32354.0,35.1041,1111.0,0.086
2,2001-01-17 06:40:00,22.5,-158.0,50.0,319361.0,872.0,35786.0,35.0774,1187.0,0.089
2,2001-01-17 06:40:00,22.5,-158.0,100.0,169136.0,1307.0,99340.0,35.1902,1035.0,0.195
2,2001-01-17 06:40:00,22.5,-158.0,100.0,177252.0,937.0,65384.0,35.3811,719.0,0.215
2,2001-01-17 06:40:00,22.5,-158.0,150.0,119984.0,87.0,11493.0,35.2725,261.0,0.087
2,2001-01-17 06:40:00,22.5,-158.0,150.0,114265.0,109.0,6242.0,35.2166,251.0,0.052
2,2001-01-17 06:40:00,22.5,-158.0,200.0,92542.0,76.0,2048.0,35.2308,54.0,0.026
2,2001-03-21 06:35:00,22.5,-158.0,50.0,262824.0,1121.0,107061.0,35.0689,610.0,0.06
2,2001-03-21 06:35:00,22.5,-158.0,50.0,258830.0,1761.0,120022.0,35.0602,527.0,0.098
